Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2048.5,3815.9,0.9036,18.7405,15.5933,0.9685,1,5.4191,4.426,173.9146,46.9145,0.993,1,15.418,14.361,0.1078,0.6302,0.6286,-0.0667,1.2975,0.171,0.0694,0.0044,-0.0848,0.8508,0.1279,0.0537,0.0076,-0.0713,0.3378,0.0914,0.1298,0.0088,-0.0848,1.2975,0.2191,0.3987,0.4266,-0.1133,0.7438,0.1096,0.114,0.0874,-0.083,0.5099,0.1131,0.1072,0.0789,-0.012,0.3206,0.1055,0.1447,0.1146,-0.1133,0.7438,0.1432
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1817.7,3802.5,0.892,22.5386,17.1531,0.9626,1,6.0061,4.847,185.44,48.4676,0.992,1,15.9864,14.7882,0.1215,0.4643,0.4752,0.0609,0.8923,0.159,0.0982,0.027,-0.1018,0.8736,0.1655,0.0782,0.0059,-0.1018,0.6568,0.1597,0.1429,0.0448,-0.1018,0.8923,0.2037,0.3088,0.3348,-0.0765,0.5166,0.1215,0.135,0.1354,-0.1595,0.5114,0.1036,0.1183,0.1035,-0.1595,0.51,0.1166,0.1562,0.1482,-0.1595,0.5166,0.1203
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2089,3758.4,0.8899,18.7059,15.6139,0.9642,1,5.4425,4.5581,173.8819,46.9203,0.9925,1,15.4259,14.513,0.1076,0.4935,0.5184,-0.0349,1.0208,0.2085,0.1382,0.0149,-0.1092,1.3321,0.2604,0.0943,0.0115,-0.0779,0.8158,0.1907,0.1762,0.0357,-0.1092,1.3321,0.2779,0.2661,0.3015,-0.1594,0.5375,0.1325,0.1443,0.1231,-0.1174,0.5975,0.135,0.1642,0.1679,0,0.5643,0.1233,0.1573,0.1468,-0.1594,0.5975,0.1399
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1986.5,3843.6,0.8896,8.9643,10.8235,0.9616,1,3.6027,3.2498,140.4987,42.1532,0.9936,1,13.6008,13.1864,0.0638,0.6271,0.5949,0.1204,1.1915,0.2854,0.0724,0.0048,-0.0608,0.9564,0.1353,0.0917,0,-0.0221,0.9564,0.2054,0.1084,0.0096,-0.0608,1.1915,0.2026,0.2994,0.317,0.1067,0.6025,0.1136,0.117,0.0992,-0.0113,0.4178,0.1149,0.0735,0.0012,-0.0113,0.4024,0.1121,0.1288,0.1217,-0.0113,0.6025,0.1233
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1936.1,3734,0.889,52.45,25.9978,0.9752,1,8.9483,7.7902,259.3425,57.3105,0.9922,1,18.9335,17.7348,0.2022,0.4397,0.4399,-0.0519,1.4207,0.1605,0.0276,0,-0.0953,0.9797,0.0835,0.0337,0,-0.082,0.9797,0.1321,0.1108,0.0003,-0.0953,1.4207,0.1952,0.2246,0.256,-0.5194,0.4789,0.138,0.0241,0,-0.2488,0.4817,0.0629,0.0293,0,-0.0624,0.3908,0.0717,0.0645,0.0015,-0.5194,0.4817,0.1161
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1743.1,3738.1,0.8827,16.207,14.556,0.9612,1,5.0539,4.0902,166.1501,45.8685,0.9924,1,15.0426,14.0516,0.0975,0.6796,0.6728,-0.2375,1.2616,0.3062,0.1353,0.0739,-0.2152,0.8924,0.1828,0.1035,0.0618,-0.1013,0.7063,0.1448,0.1879,0.0945,-0.2375,1.2616,0.2552,0.3353,0.3459,-0.0825,0.8469,0.191,0.155,0.1526,-0.1905,0.5344,0.0945,0.1532,0.1428,-0.0646,0.3682,0.0919,0.1724,0.1584,-0.1905,0.8469,0.1202
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1907.6,3837.4,0.8809,17.4411,15.2889,0.9376,1,5.5637,3.9823,170.9534,46.5963,0.9894,1,15.5462,13.9256,0.102,0.4648,0.4597,0.0682,0.9926,0.1504,0.0637,0.0086,-0.0661,0.7641,0.1205,0.1088,0.033,-0.0398,0.4961,0.1456,0.1046,0.0157,-0.0661,0.9926,0.1735,0.2839,0.2896,0.0044,0.5287,0.1055,0.1058,0.1001,-0.0071,0.4185,0.0794,0.1491,0.1538,0,0.4185,0.108,0.124,0.1117,-0.0071,0.5287,0.0985
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2085.7,3754.1,0.8806,16.4353,15.306,0.8816,1,5.886,3.6131,170.1249,46.6234,0.9835,1,15.8781,13.5554,0.0966,0.5873,0.6263,-0.0413,1.0532,0.2534,0.0892,0.0027,-0.1105,1.0208,0.1883,0.0725,0.0002,-0.0515,0.6334,0.1641,0.1379,0.0076,-0.1105,1.0532,0.2453,0.3151,0.3695,-0.1219,0.582,0.1706,0.1187,0.0913,-0.1641,0.5447,0.1205,0.0859,0.0342,-0.0705,0.3444,0.1012,0.1379,0.1096,-0.1641,0.582,0.1391
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1940.8,3858,0.8805,21.4474,16.7492,0.9607,1,5.8377,4.6937,182.4953,48.0757,0.9922,1,15.832,14.6624,0.1175,0.4444,0.4026,0.0688,0.9462,0.1615,0.053,0.0058,-0.0687,0.6611,0.0931,0.0247,0.0013,-0.0311,0.3827,0.0624,0.099,0.011,-0.0687,0.9462,0.1631,0.2964,0.3014,0.0895,0.4663,0.0684,0.0769,0.0413,-0.0697,0.4612,0.0909,0.0696,0.0144,-0.0126,0.4612,0.1047,0.1027,0.065,-0.0697,0.4663,0.1133
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1774.3,3848.6,0.8781,14.1075,13.5698,0.9628,1,4.7377,3.939,159.141,44.8812,0.9928,1,14.735,13.9013,0.0886,0.6168,0.6463,0.0705,1.0312,0.2123,0.0555,0.002,-0.1324,0.8338,0.1388,0.109,0.0267,-0.0858,0.7655,0.2081,0.1059,0.0058,-0.1324,1.0312,0.2175,0.3845,0.4328,0.0512,0.6107,0.1291,0.1554,0.1716,-0.022,0.4606,0.118,0.1576,0.1408,-0.0101,0.4242,0.1211,0.176,0.1865,-0.022,0.6107,0.1358
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1762.2,3852.1,0.8761,9.4029,11.2085,0.9405,1,3.89,3.3287,142.6229,42.5156,0.9915,1,13.8794,13.2312,0.0659,0.5846,0.5913,-0.0837,1.1766,0.2735,0.096,0.023,-0.1508,0.8214,0.1687,0.0777,0.0401,-0.0888,0.489,0.1183,0.1285,0.0362,-0.1508,1.1766,0.2153,0.35,0.3444,0.0868,0.6486,0.1351,0.186,0.1864,-0.0468,0.6002,0.1172,0.1564,0.1454,-0.0207,0.3614,0.0993,0.1969,0.1973,-0.0468,0.6486,0.1253
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1687.9,3685,0.8755,28.4053,19.9691,0.8951,0.9854,6.9423,5.5959,205.4322,51.23,0.9836,0.9987,16.938,15.5714,0.1383,0.7263,0.7152,0.1636,1.2078,0.1979,0.0588,0.0091,-0.2416,1.0275,0.143,0.0556,0.0312,-0.1463,0.4073,0.1009,0.1515,0.0256,-0.2416,1.2078,0.2764,0.2699,0.3581,-0.5647,0.8221,0.2693,0.1622,0.1491,-0.3906,0.881,0.1477,0.1367,0.1145,-0.0474,0.4897,0.1161,0.1772,0.1603,-0.5647,0.881,0.1739
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1940.6,3749.8,0.8739,16.2676,14.5351,0.9676,1,4.8663,4.4219,166.1392,45.8527,0.993,1,14.8581,14.3834,0.0979,0.6891,0.7559,0.0023,1.307,0.2818,0.1025,0.0172,-0.0997,1.1104,0.1854,0.113,0.0114,-0.0572,0.8851,0.2016,0.1593,0.0303,-0.0997,1.307,0.2624,0.277,0.3325,-0.3303,0.7741,0.2073,0.0937,0.0561,-0.2673,0.5245,0.1151,0.0932,0.0542,-0.1123,0.5123,0.1212,0.1114,0.0694,-0.3303,0.7741,0.1381
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2064.7,3810.7,0.8711,10.7876,12.0569,0.9325,1,4.4153,3.1529,148.3493,43.3726,0.991,1,14.3973,13.1245,0.0727,0.4342,0.4748,-0.1058,0.7749,0.1876,0.035,0.001,-0.128,0.5219,0.0917,0.0121,0.0003,-0.0394,0.1412,0.0355,0.0639,0.003,-0.128,0.7749,0.145,0.2971,0.3182,0.0081,0.51,0.1078,0.0955,0.0354,-0.0292,0.4125,0.1127,0.0723,0.027,-0.023,0.2949,0.0847,0.1101,0.0495,-0.0292,0.51,0.1239
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1705,3811,0.8709,12.6501,12.7957,0.9709,1,4.2546,3.8364,153.7401,44.0983,0.9935,1,14.2557,13.7684,0.0823,0.3311,0.3447,-0.0153,0.6151,0.1163,0.0211,0.0074,-0.1112,0.428,0.0543,0.0243,0.0068,-0.0636,0.428,0.0687,0.0464,0.0103,-0.1112,0.6151,0.105,0.1536,0.1555,-0.0165,0.3558,0.082,0.1049,0.0986,-0.027,0.3307,0.055,0.0988,0.0968,0,0.2318,0.0498,0.1089,0.1012,-0.027,0.3558,0.0591
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1924.1,3840.3,0.869,18.7032,15.8417,0.9365,1,5.6274,4.1965,175.0373,47.1477,0.9895,1,15.6216,14.1408,0.1069,0.2806,0.3034,0.0026,0.6236,0.1476,0.0717,0.0076,-0.0832,0.6006,0.1222,0.0585,0.0098,-0.0603,0.3578,0.0949,0.094,0.0127,-0.0832,0.6236,0.1408,0.2491,0.2539,0.0945,0.3808,0.0487,0.1102,0.0815,-0.0278,0.4439,0.1047,0.128,0.1308,0,0.389,0.0905,0.125,0.1039,-0.0278,0.4439,0.109
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2086.9,3773.8,0.8686,9.4743,11.3042,0.9317,1,4.0809,2.9988,143.1366,42.6084,0.9908,1,14.0793,12.9562,0.0662,0.4298,0.4411,0.1249,0.7961,0.1354,0.0598,0.003,-0.1234,0.7712,0.1233,0.0696,0.0115,-0.0883,0.4755,0.1192,0.0845,0.0048,-0.1234,0.7961,0.1546,0.3264,0.3541,-0.0233,0.624,0.1291,0.098,0.0397,-0.1594,0.5341,0.115,0.1392,0.1096,0,0.5341,0.135,0.1132,0.0511,-0.1594,0.624,0.1292
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1821.7,3825.2,0.8675,18.0204,15.7398,0.9141,1,5.9826,3.9715,174.0722,47.0685,0.9874,1,15.9739,13.9177,0.1035,0.4184,0.4318,-0.0623,0.7754,0.1585,0.0388,0.0172,-0.1061,0.5793,0.0679,0.0308,0.0102,-0.0701,0.2237,0.0533,0.0778,0.0281,-0.1061,0.7754,0.1414,0.2375,0.2465,-0.0851,0.4914,0.103,0.1213,0.1273,-0.0348,0.404,0.0708,0.1298,0.1417,0,0.3107,0.0831,0.1333,0.1337,-0.0851,0.4914,0.0827
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2095.2,3755.7,0.8668,18.4318,15.4543,0.9698,1,5.3257,4.3548,172.9026,46.7757,0.993,1,15.3246,14.3164,0.1066,0.5584,0.5579,0.0158,1.3321,0.3059,0.0528,0,-0.1094,0.7447,0.1377,0.0776,0.0003,-0.062,0.7061,0.1706,0.1068,0.0017,-0.1094,1.3321,0.2264,0.2756,0.2911,-0.0421,0.5975,0.1468,0.0899,0.0241,-0.0348,0.5463,0.1107,0.1088,0.0115,-0.0054,0.522,0.1313,0.1097,0.0554,-0.0421,0.5975,0.1285
V19-18;#337;Ebene C - 2021-01-29 13.55.22.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2013,3699.2,0.8663,14.3568,14.1018,0.9072,0.9933,5.3395,3.5637,162.119,45.4165,0.9877,1,15.3404,13.4835,0.0886,0.6132,0.6338,0.0338,1.1227,0.2394,0.0176,0,-0.0788,0.3644,0.0462,0.0145,0,-0.0788,0.1929,0.0416,0.0707,0,-0.0788,1.1227,0.1894,0.2016,0.2309,-0.1039,0.4905,0.1504,0.0421,0,-0.0774,0.3321,0.0789,0.0249,0,-0.015,0.2827,0.0725,0.0564,0,-0.1039,0.4905,0.0987
