Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,2476.1,3367.1,4,567.29,84.7
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,2830.1,3254.5,255,17442,1697.4
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,4354.3,3087.7,111,8823.4,633.54
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5117.4,3241.6,161,8668.1,502.93
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,4938.7,3028.3,157,15040.6,1193.2
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,4518.6,3040.2,1824,131421.7,4620.2
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5584.2,3350.4,107,8123.7,615.87
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5752.4,3223.1,24,1217.9,207.3
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5673.6,3194.5,33,2160.5,314.76
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,6439.1,3557.8,81,4862.9,526.57
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,6045.6,3198.6,41,2560.9,309.74
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5536.4,3406.1,16,2616.4,439.54
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,6292.9,3304.2,32,2473,317.71
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7160.4,3473.7,359,30491.8,1662.9
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7414,3588.9,92,6257,655.7
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7697.4,3649.6,16,1421.9,247.07
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,8035.8,3782,29,2508.6,361.8
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7602.6,4064,23,2243,284.36
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7700.4,4093.8,10,750.68,163.73
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7934.5,4149.2,5,1665.8,228.15
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,6624.1,3491.8,4212,321569.7,12248.8
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8075.6,3971.8,94,7172.8,659.47
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8549.1,4188,58,3461.8,385.68
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8283.4,3908.4,12,827.47,144.39
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8701,4030.2,35,2892.7,280.73
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8794.6,4075.8,29,1996.2,215.05
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,8971.9,4150,91,8571.2,727.44
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,9505.3,4323.2,31,2689.5,328.61
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,9270.7,4442.7,300,16840.6,1047.6
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,10200.4,4925.4,33,2541,286.84
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,9600.1,4621.1,155,13056.3,889.5
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,9828.5,4777.9,99,12425.5,669.66
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,9918.5,4884.2,17,2458.4,222.91
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,10169.7,5114.3,114,28837.6,1293.3
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,10434.9,5003.3,686,40895.7,1523.5
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,10505.6,4879.2,56,3929.5,499.47
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,10164,4974.3,12,1502.7,194.92
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,2392.1,3367.4,15,1956.6,267.39
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,10066.6,4893.9,45,11391.6,740.96
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,9976.8,4834.3,43,5565.6,528.32
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,10109.9,4993.6,8,572.82,99.87
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,9950.1,4577.9,126,14811,1006.8
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,9529.6,4645.5,50,8859.9,1133.6
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,7577.8,3601.5,111,12482.2,941.03
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7495.5,3640.4,7,598.68,125.04
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,6578,3536.6,158,10922.3,675.74
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,6849.3,3363.4,281,24354.4,1657.7
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,5978.6,3175.1,1183,92008.5,4171.8
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5540.6,3168.4,15,843.54,162.68
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,5399.1,3151.1,6,545.74,105.45
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,4346,2876.8,587,52065.2,2257.6
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,4294.9,3137.1,8,947.96,132.46
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,3991.7,3058.5,22,2856.2,417.3
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Geometry,2782.3,3147.9,4097,389829.1,13413.4
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,4948,3289.8,3,1203.1,249.52
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,6192.5,3599.5,3,845.59,142.06
V19-18;#333;Ebene D - 2021-01-29 14.10.48.ndpi,PathAnnotationObject,,Image,Polygon,7153.9,3514,25,2620.5,343.54
