Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7273.6,5781.5,0.8937,14.4641,13.9115,0.9392,1,5.0897,3.6913,161.0604,45.212,0.9901,1,15.0836,13.6407,0.0898,0.4521,0.4599,0.0622,0.7184,0.1243,0.0923,0.0587,-0.0565,0.6201,0.1073,0.1164,0.075,-0.0565,0.6201,0.128,0.1244,0.0727,-0.0565,0.7184,0.1495,0.1982,0.2076,-0.0124,0.3761,0.0775,0.0679,0.0577,-0.0589,0.308,0.0592,0.0608,0.045,-0.0441,0.2494,0.0567,0.0795,0.0653,-0.0589,0.3761,0.0714
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7247.4,5759.6,0.8795,19.3706,16.0514,0.9448,1,5.7145,4.2828,176.8138,47.369,0.9902,1,15.7147,14.2246,0.1096,0.4758,0.4574,0.0499,1.1544,0.2068,0.1063,0.023,-0.0556,0.9162,0.169,0.1274,0.054,-0.0189,0.6647,0.1617,0.1464,0.0376,-0.0556,1.1544,0.2081,0.1414,0.1623,-0.2734,0.387,0.1241,0.0538,0.024,-0.1746,0.3739,0.0724,0.0649,0.0318,-0.02,0.2954,0.0686,0.0633,0.0306,-0.2734,0.387,0.0842
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7226.6,5793,0.8777,22.0621,16.8933,0.9715,1,5.7949,4.7519,183.7683,48.217,0.9933,1,15.7906,14.7238,0.1201,0.1943,0.1837,0.0628,0.427,0.0767,0.0299,0.0054,-0.0616,0.6173,0.0625,0.0559,0.0121,-0.0186,0.6173,0.1023,0.0496,0.0098,-0.0616,0.6173,0.0836,0.0719,0.0749,-0.0241,0.1755,0.0272,0.0158,0.0068,-0.1026,0.202,0.0285,0.0254,0.0067,-0.1026,0.202,0.0492,0.0225,0.0095,-0.1026,0.202,0.0337
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7335,5724.1,0.8756,13.2917,13.1231,0.9699,1,4.3991,3.8828,156.0258,44.4238,0.9935,1,14.3832,13.8261,0.0852,0.3731,0.3668,0.1355,0.8709,0.1423,0.0887,0.0335,-0.0716,0.5658,0.1208,0.1078,0.0911,-0.0716,0.4585,0.1153,0.1127,0.0507,-0.0716,0.8709,0.146,0.1909,0.1979,-0.0752,0.3652,0.0835,0.0956,0.0875,-0.0761,0.3575,0.0719,0.1141,0.12,-0.0761,0.3041,0.0803,0.1036,0.0955,-0.0761,0.3652,0.0776
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7256.6,5767.1,0.874,20.0485,16.2706,0.9517,1,5.8235,4.5012,178.366,47.5706,0.9905,1,15.8129,14.4666,0.1124,0.357,0.33,0.1335,0.8289,0.138,0.0831,0.0316,-0.0543,0.7976,0.1227,0.1218,0.0561,-0.0199,0.7412,0.1477,0.1136,0.0449,-0.0543,0.8289,0.1513,0.1521,0.1649,-0.1619,0.3608,0.0789,0.048,0.0298,-0.1467,0.3159,0.057,0.0732,0.0522,-0.0461,0.2902,0.0704,0.0596,0.0361,-0.1619,0.3608,0.0682
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7265.8,5780.6,0.8689,14.7816,13.9298,0.9573,1,4.9175,3.9091,161.6257,45.244,0.9922,1,14.908,13.8609,0.0915,0.3799,0.3589,0.1149,0.8441,0.1612,0.0889,0.0314,-0.0448,0.6436,0.129,0.1133,0.0482,-0.023,0.5867,0.1482,0.1159,0.0479,-0.0448,0.8441,0.157,0.1348,0.1468,-0.1756,0.2743,0.0874,0.0535,0.0331,-0.123,0.3171,0.0612,0.057,0.0224,-0.0626,0.3171,0.077,0.061,0.0384,-0.1756,0.3171,0.0682
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7312.3,5758.4,0.866,10.9646,12.0993,0.9412,1,4.1791,3.3545,148.8009,43.4176,0.9919,1,14.1782,13.3531,0.0737,0.5758,0.5753,0.1488,1.1787,0.1843,0.1724,0.1064,-0.0815,0.8698,0.1903,0.1531,0.1063,-0.0584,0.6751,0.169,0.2029,0.126,-0.0815,1.1787,0.2177,0.3161,0.3256,0.0993,0.5156,0.0902,0.1675,0.1827,-0.123,0.4792,0.11,0.1562,0.1662,-0.0435,0.3967,0.109,0.1787,0.1906,-0.123,0.5156,0.1155
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7384.6,5713.2,0.8658,8.1598,10.4417,0.9405,1,3.635,2.9499,137.7994,41.7741,0.9923,1,13.63,12.8783,0.0592,0.4883,0.4792,0.0121,0.9157,0.2411,0.1201,0.0273,-0.1353,0.9499,0.2009,0.131,0.0443,-0.0755,0.8004,0.1938,0.1419,0.0401,-0.1353,0.9499,0.2212,0.2073,0.1988,0.05,0.409,0.0878,0.1456,0.1416,-0.0799,0.5344,0.0936,0.1326,0.1345,-0.0253,0.3619,0.0833,0.1493,0.145,-0.0799,0.5344,0.0943
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7262.1,5772.6,0.8638,20.7039,16.2752,0.9822,1,5.3711,4.9462,179.042,47.5783,0.9939,1,15.3534,14.8651,0.1156,0.3657,0.3504,0.0551,0.8393,0.1646,0.0662,0.0157,-0.0559,0.8372,0.1143,0.121,0.0474,-0.0407,0.8153,0.1687,0.101,0.0304,-0.0559,0.8393,0.1546,0.1537,0.1583,-0.1641,0.3266,0.0782,0.0442,0.0237,-0.0951,0.3655,0.0586,0.0668,0.0407,-0.0788,0.3582,0.0811,0.0569,0.0293,-0.1641,0.3655,0.0706
V19-18;#336;Ebene E - 2021-01-29 14.29.20.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7371.9,5749.1,0.863,12.52,12.8918,0.9466,1,4.6024,3.6333,154.1834,44.2031,0.9916,1,14.6039,13.5669,0.0812,0.3118,0.2862,0.1128,0.6838,0.1261,0.0918,0.0501,-0.1053,0.5625,0.1182,0.1106,0.0879,-0.0578,0.4546,0.1069,0.1094,0.0626,-0.1053,0.6838,0.1331,0.1659,0.1809,-0.1298,0.349,0.0796,0.1257,0.1156,-0.124,0.5033,0.1052,0.157,0.1278,-0.0492,0.4865,0.1199,0.1289,0.1248,-0.1298,0.5033,0.1039
