Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1968.1,4539,0.8725,9.5375,11.223,0.9515,1,3.8853,3.2294,142.6685,42.5128,0.992,1,13.8815,13.1331,0.0669,0.316,0.3161,0.0934,0.5385,0.0905,0.1098,0.0993,-0.0072,0.4214,0.079,0.0971,0.0726,-0.0056,0.4214,0.1044,0.1239,0.1062,-0.0072,0.5385,0.0954,0.2514,0.2562,0.1277,0.3486,0.046,0.1229,0.1237,0,0.3221,0.0534,0.12,0.1182,0,0.299,0.0706,0.1317,0.1281,0,0.3486,0.062
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1958.2,4541.3,0.8207,16.3115,14.5625,0.9666,1,4.9063,4.376,166.3268,45.8748,0.9932,1,14.8906,14.3397,0.0981,0.3843,0.3731,0.1034,0.8759,0.1587,0.0996,0.0884,-0.0213,0.4902,0.0877,0.0799,0.0642,-0.0121,0.4689,0.0932,0.1276,0.1024,-0.0213,0.8759,0.1288,0.2783,0.2694,0.0944,0.4858,0.0773,0.1159,0.1296,-0.0124,0.3102,0.0731,0.0868,0.1018,-0.0072,0.227,0.0714,0.1319,0.1381,-0.0124,0.4858,0.088
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1974.5,4544.8,0.8187,9.953,11.6786,0.917,1,4.245,3.1666,145.7277,43.0055,0.9902,1,14.2331,13.1316,0.0683,0.4193,0.4141,0.0527,0.6858,0.16,0.0933,0.0648,-0.02,0.4894,0.1008,0.1043,0.0887,-0.0047,0.4023,0.0942,0.1158,0.0794,-0.02,0.6858,0.1344,0.2733,0.2822,0.1182,0.3751,0.0607,0.1056,0.1149,-0.0076,0.351,0.0838,0.1185,0.1252,0,0.351,0.0791,0.1172,0.1234,-0.0076,0.3751,0.0927
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1974.8,4535.6,0.627,26.7423,19.4041,0.8925,1,7.3367,4.5582,201.0379,50.7275,0.9817,1,17.3207,14.5493,0.133,0.2213,0.2158,0.0088,0.4344,0.1083,0.0785,0.0341,-0.0135,0.5722,0.0966,0.0915,0.0322,-0.0051,0.5722,0.1265,0.0974,0.0611,-0.0135,0.5722,0.1094,0.1904,0.1907,0.0517,0.3069,0.0601,0.0795,0.0639,-0.0127,0.3418,0.0776,0.0874,0.0637,-0.0054,0.3363,0.0858,0.0941,0.0888,-0.0127,0.3418,0.0843
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1856.8,4559.5,0.8425,9.7544,11.4774,0.9305,1,4.2077,2.9808,144.2104,42.7724,0.9906,1,14.1821,12.9425,0.0676,0.3502,0.3653,0.0039,0.5332,0.1049,0.1786,0.1653,-0.003,0.6016,0.101,0.1707,0.139,0.0141,0.5948,0.1267,0.1902,0.1716,-0.003,0.6016,0.11,0.3127,0.3103,0.1274,0.4214,0.0547,0.1984,0.196,0.0336,0.4296,0.062,0.1692,0.1514,0.0336,0.3941,0.0773,0.2061,0.2013,0.0336,0.4296,0.0679
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1862.4,4569.2,0.8132,12.4562,13.5014,0.8587,1,5.2759,3.0948,157.3815,44.8298,0.9841,1,15.2634,13.0352,0.0791,0.5353,0.5414,0.0296,0.9175,0.2019,0.1061,0.068,-0.0143,0.5446,0.1137,0.0981,0.0853,-0.0024,0.2957,0.0913,0.1399,0.0833,-0.0143,0.9175,0.1688,0.3765,0.3931,0.0491,0.5875,0.1204,0.1211,0.1051,-0.0066,0.4278,0.1008,0.1115,0.0987,-0.0066,0.305,0.0923,0.1412,0.1172,-0.0066,0.5875,0.1235
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1850.8,4559.6,0.7945,9.9183,11.8345,0.8899,1,4.4628,2.7426,146.3,43.1411,0.9878,1,14.4623,12.71,0.0678,0.4187,0.4108,0.2148,0.6016,0.0896,0.1182,0.1022,-0.0082,0.5291,0.1035,0.1231,0.0954,0,0.4684,0.1218,0.139,0.1119,-0.0082,0.6016,0.1279,0.3276,0.3378,0.1811,0.4296,0.0534,0.131,0.1272,0,0.4214,0.0876,0.1199,0.1117,0,0.3817,0.0985,0.1446,0.1372,0,0.4296,0.0992
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1888,4535.1,0.7765,15.6074,14.5031,0.9324,1,5.2149,3.7801,165.3131,45.8121,0.9898,1,15.2084,13.7804,0.0944,0.3308,0.315,0.1495,0.6086,0.1037,0.0713,0.0363,-0.0097,0.5862,0.0885,0.0631,0,-0.007,0.4981,0.1168,0.0956,0.0521,-0.0097,0.6086,0.1176,0.1881,0.1789,0.0875,0.3299,0.0527,0.0628,0.0511,-0.0109,0.338,0.0638,0.0484,0,-0.0036,0.3322,0.0786,0.0745,0.0653,-0.0109,0.338,0.0727
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1858,4569.1,0.7701,12.6738,13.3817,0.8894,1,5.1456,3.413,156.8243,44.6886,0.9868,1,15.1463,13.3925,0.0808,0.2818,0.2795,-0.0058,0.4967,0.1134,0.1267,0.0744,-0.0143,0.9175,0.166,0.0996,0.0758,-0.0103,0.3717,0.098,0.1392,0.0876,-0.0143,0.9175,0.1678,0.2981,0.3046,0.086,0.4278,0.0581,0.1335,0.1227,-0.0029,0.5875,0.1192,0.128,0.1254,0,0.304,0.0926,0.1468,0.1357,-0.0029,0.5875,0.1239
V19-18;#287;Ebene E - 2021-01-29 13.35.45.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1913.3,4550.4,0.6733,86.3136,35.7511,0.8486,1,14.3851,7.775,342.1553,67.06,0.9561,1,24.3699,17.7074,0.2523,0.1403,0.1305,0.0181,0.4866,0.0621,0.0935,0.0825,-0.0184,0.6159,0.0921,0.086,0.0728,-0.0121,0.3266,0.075,0.1053,0.1013,-0.0184,0.6159,0.0879,0.1091,0.1045,0.0422,0.2833,0.0334,0.0731,0.0756,-0.0355,0.3152,0.061,0.0769,0.0692,-0.0061,0.2486,0.0617,0.0822,0.0877,-0.0355,0.3152,0.0575
