Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21523.3,10494.9,0.8963,16.9007,14.7354,0.9781,1,4.9043,4.5297,167.8841,46.0595,0.9944,1,14.9007,14.4627,0.1007,0.2897,0.2943,0.0099,0.4841,0.0798,0.0828,0.033,-0.0683,0.5521,0.1276,0.0595,0,-0.0683,0.5188,0.1223,0.1036,0.0535,-0.0683,0.5521,0.1384,0.3318,0.3361,0.198,0.4589,0.0429,0.1892,0.2048,0,0.4449,0.1061,0.1369,0.1295,0,0.4127,0.1146,0.2035,0.218,0,0.4589,0.1102
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21485.8,10540.5,0.8955,14.6159,14.0046,0.9365,1,4.9115,3.8366,161.9108,45.321,0.9906,1,14.9116,13.826,0.0903,0.5467,0.5837,0.0322,0.9397,0.2021,0.0869,0.0021,-0.0873,0.7761,0.1592,0.0612,0,-0.0707,0.4797,0.132,0.1279,0.0083,-0.0873,0.9397,0.2095,0.3954,0.4081,0.0957,0.6086,0.1075,0.1521,0.1347,-0.0179,0.5201,0.1481,0.1314,0.0235,-0.0152,0.4541,0.153,0.1738,0.1741,-0.0179,0.6086,0.1607
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21517.3,10561.3,0.8582,10.507,12.0271,0.9128,1,4.4475,3.0708,147.8403,43.3335,0.9894,1,14.4476,13.0315,0.0711,0.5932,0.5876,0.0675,1.0764,0.2232,0.0608,0.0067,-0.0807,0.6242,0.1216,0.0425,-0.0099,-0.0655,0.6242,0.138,0.098,0.0186,-0.0807,1.0764,0.1888,0.3951,0.388,0.13,0.7037,0.0969,0.1755,0.1802,0,0.4507,0.0901,0.1509,0.1632,0,0.3899,0.0921,0.1909,0.1882,0,0.7037,0.1065
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21526.1,10581.7,0.8511,8.112,10.3094,0.9591,1,3.4719,3.0636,136.9384,41.6243,0.9932,1,13.4649,12.9601,0.0593,0.5399,0.5567,0.0337,1.0304,0.2699,0.0091,-0.0182,-0.0959,0.5703,0.0808,0.0059,-0.0002,-0.0694,0.1474,0.0506,0.0405,-0.0137,-0.0959,1.0304,0.1617,0.321,0.3183,0.0482,0.6361,0.115,0.1866,0.1964,0,0.443,0.0732,0.1898,0.2021,0,0.3073,0.066,0.1946,0.199,0,0.6361,0.0827
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21476.4,10641.8,0.8372,17.4484,16.6253,0.7933,0.9887,6.8736,3.4071,177.8852,47.9395,0.9727,0.9991,16.8621,13.3767,0.0981,0.4886,0.524,-0.0305,0.8196,0.1838,0.0596,0.0043,-0.0891,0.644,0.1106,0.0023,0,-0.0356,0.0858,0.0189,0.1014,0.0219,-0.0891,0.8196,0.1747,0.4238,0.4443,0.1877,0.6347,0.0902,0.1604,0.1735,-0.0065,0.5247,0.127,0.0498,0,-0.0065,0.1976,0.0661,0.186,0.201,-0.0065,0.6347,0.1465
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21496.8,10584,0.8222,6.2709,9.1475,0.9417,1,3.2579,2.5286,129.4789,40.476,0.9931,1,13.2528,12.4897,0.0484,0.5539,0.5916,0.1593,0.8281,0.1816,0.0405,0,-0.0874,0.6812,0.118,0.0498,0,-0.0708,0.664,0.1299,0.0661,0,-0.0874,0.8281,0.1654,0.362,0.3855,0.1031,0.5186,0.1007,0.1817,0.2152,-0.0066,0.4775,0.1135,0.1851,0.2322,0,0.3766,0.1065,0.1907,0.2222,-0.0066,0.5186,0.1195
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21491,10566.1,0.819,7.1561,9.8841,0.9205,1,3.4829,2.8586,133.8741,41.1978,0.9912,1,13.4802,12.8265,0.0535,0.304,0.3057,0.0742,0.4885,0.1037,0.0566,0,-0.0647,0.8227,0.1295,0.0795,0,-0.0647,0.8227,0.2021,0.07,0,-0.0647,0.8227,0.1399,0.3004,0.3122,0.1558,0.4582,0.0654,0.1295,0.1145,-0.0066,0.5798,0.1212,0.1358,0.0725,-0.0066,0.5798,0.1495,0.1388,0.1269,-0.0066,0.5798,0.125
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21531.6,10557.4,0.8149,10.9458,12.596,0.867,0.9801,4.7163,3.2394,151.266,43.9056,0.9861,0.9987,14.7105,13.1963,0.0724,0.4067,0.4249,0.0237,0.7301,0.1733,0.0383,0,-0.0709,0.7439,0.1073,0.0757,0.0195,-0.0709,0.7439,0.1461,0.0651,0,-0.0709,0.7439,0.1483,0.3089,0.3081,0.1422,0.4792,0.0753,0.1373,0.1372,0,0.4519,0.0916,0.1633,0.1793,0,0.4256,0.0964,0.1498,0.1483,0,0.4792,0.1008
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21527.8,10593.6,0.8104,37.2325,22.2273,0.947,1,8.1576,5.8048,225.591,53.5544,0.9884,1,18.1531,15.7357,0.1651,0.2396,0.2285,0.0347,0.4931,0.0794,0.0334,0,-0.0788,0.4359,0.0758,0.026,0,-0.0685,0.3973,0.0828,0.0674,0.023,-0.0788,0.4931,0.1081,0.2663,0.2687,0.108,0.3983,0.0447,0.1444,0.1543,-0.0041,0.3573,0.0956,0.12,0.1288,-0.0041,0.3276,0.0984,0.1645,0.1823,-0.0041,0.3983,0.1
V19-18;#341;Ebene E - 2021-01-29 20.11.41.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21513.6,10532.8,0.809,10.9254,12.3425,0.9012,1,4.5687,2.9531,149.885,43.6476,0.9887,1,14.5385,12.9405,0.0729,0.377,0.3783,0.005,0.8006,0.1714,0.0478,0,-0.0694,0.6206,0.0982,0.0401,0.0001,-0.0623,0.2906,0.0756,0.0722,0.0053,-0.0694,0.8006,0.1361,0.3213,0.3152,0.1536,0.5699,0.0767,0.1467,0.1571,-0.011,0.5077,0.1155,0.1215,0.1121,-0.0062,0.3534,0.1117,0.1596,0.1757,-0.011,0.5699,0.122
