Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,973.17,1686.2,56,10749.3,1096.5
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,1925.8,1205.7,7,2213.7,336.15
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,1990.3,1248.3,8,2423.9,358.41
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,1929,1280.6,17,2569.9,300.25
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,6017.6,3334.2,28,14223.2,1188.8
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,5814.3,3059.3,17,7727.5,447.04
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Geometry,1201.3,1849.5,38,12303.6,944.36
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,1470.2,1480.8,41,5921.3,434.79
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Geometry,1749,1424.6,13,5053.5,611.13
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,1947.7,1360.3,6,2259.9,294.89
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,2236,1322.9,1,348.38,66.63
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Geometry,3266.3,1244.7,45,21265,993.29
V19-18;#339;Ebene D - 2021-01-29 19.50.42.ndpi,PathAnnotationObject,,Image,Polygon,2481.8,1216.1,22,3193,428.67
