Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2491.8,1794.1,0.8996,19.9842,16.189,0.9582,1,5.6192,4.4964,178.0796,47.5026,0.9917,1,15.617,14.4676,0.1122,0.3426,0.3025,-0.0955,0.8893,0.1812,0.0374,0,-0.3661,0.95,0.1367,0.0845,0.001,-0.2712,0.7874,0.201,0.0719,0,-0.3661,0.95,0.1721,0.0894,0.1579,-0.4371,0.4149,0.1947,0.0662,0.0134,-0.2557,0.5939,0.1237,0.079,0.0339,-0.1541,0.5349,0.1306,0.0688,0.0202,-0.4371,0.5939,0.1338
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2448.7,1860.9,0.884,16.9343,14.7388,0.9796,1,4.8353,4.5025,167.8483,46.0527,0.9945,1,14.8344,14.4654,0.1009,0.1099,0.1037,-0.127,0.3291,0.099,0.013,0,-0.2073,0.4801,0.0658,0.0221,0,-0.1024,0.2945,0.0601,0.0228,0,-0.2073,0.4801,0.0757,0.0436,0.0562,-0.2002,0.2754,0.1003,0.0222,0,-0.2394,0.449,0.067,0.0257,0,-0.1258,0.2549,0.0723,0.0244,0,-0.2394,0.449,0.0713
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2620.1,1721.7,0.8763,10.8927,12.0247,0.9467,1,4.1264,3.5546,148.1248,43.3249,0.9917,1,14.1152,13.4956,0.0735,0.4506,0.4616,0.0044,0.9518,0.2012,0.0323,0,-0.1525,0.6625,0.0845,0.0514,0.0054,-0.069,0.5073,0.0983,0.0631,0.0044,-0.1525,0.9518,0.1468,0.1757,0.1799,-0.0716,0.4,0.137,0.0778,0.0554,-0.0683,0.4132,0.0805,0.053,0.0203,-0.0296,0.2955,0.0638,0.0851,0.0618,-0.0716,0.4132,0.0896
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2548.6,1838.1,0.8697,12.3912,12.9026,0.9353,1,4.7894,3.5697,154.0369,44.2109,0.9903,1,14.7521,13.4943,0.0804,0.5691,0.5441,-0.2308,1.7037,0.3556,0.018,0.0028,-0.3529,0.4709,0.0973,0.0304,0.0179,-0.2282,0.4709,0.1168,0.0622,0.0124,-0.3529,1.7037,0.2031,0.1178,0.2522,-0.9471,0.7439,0.3659,0.1082,0.0932,-0.3044,0.7331,0.1179,0.1355,0.1012,-0.1818,0.6655,0.1552,0.109,0.0977,-0.9471,0.7439,0.1534
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2541.2,1812.4,0.8599,15.285,14.1775,0.9556,1,4.9358,4.0867,163.2768,45.4837,0.9918,1,14.916,14.0243,0.0936,0.5224,0.5372,-0.1357,1.1874,0.2915,0.0489,-0.0001,-0.3464,1.3274,0.1947,0.027,0,-0.1314,0.3269,0.089,0.0937,0.0061,-0.3464,1.3274,0.248,0.2781,0.3374,-0.4139,0.7493,0.3104,0.1051,0.0781,-0.453,0.8585,0.1383,0.0349,0.0145,-0.1179,0.3001,0.0728,0.1215,0.0842,-0.453,0.8585,0.1702
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2575.1,1750.4,0.8579,18.2135,15.3901,0.9663,1,5.2491,4.4687,172.293,46.7031,0.9926,1,15.2469,14.443,0.1057,0.4511,0.4555,-0.1818,1.0667,0.2309,0.0303,0,-0.2365,0.8811,0.0957,0.0273,0,-0.117,0.5604,0.0867,0.0749,0,-0.2365,1.0667,0.1749,0.2656,0.282,-0.3006,0.6824,0.1944,0.0585,0.0141,-0.0923,0.6857,0.0881,0.0308,0.0022,-0.0437,0.2839,0.0647,0.0804,0.0216,-0.3006,0.6857,0.1225
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2603.7,1740.4,0.8542,14.1183,13.6663,0.9499,1,4.8792,3.8119,159.7122,44.9818,0.9919,1,14.8734,13.7203,0.0884,0.5887,0.6167,-0.0017,1.0935,0.2281,0.0359,0,-0.1784,0.7249,0.099,0.0355,0.007,-0.1762,0.4618,0.0858,0.0846,0.0094,-0.1784,1.0935,0.1951,0.31,0.3577,-0.1915,0.7359,0.2497,0.0931,0.073,-0.1515,0.48,0.0971,0.0782,0.0606,-0.048,0.3188,0.0791,0.1122,0.0805,-0.1915,0.7359,0.1336
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2422.6,1778.8,0.8513,21.3892,16.76,0.9569,1,5.7608,4.7234,182.4365,48.0805,0.9917,1,15.7536,14.7143,0.1172,0.1131,0.0938,-0.1123,0.5356,0.111,0.0099,0,-0.2283,0.3775,0.0509,0.0038,0,-0.1124,0.2132,0.0431,0.0221,0,-0.2283,0.5356,0.0697,0.0999,0.1173,-0.2539,0.3856,0.1079,0.0195,0.005,-0.1835,0.3574,0.05,0.0408,0.0252,-0.0155,0.2006,0.0505,0.029,0.0075,-0.2539,0.3856,0.0652
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2548,1770.4,0.8499,17.9678,16.1873,0.8617,1,6.4922,3.6555,176.0499,47.4975,0.9806,1,16.4881,13.6183,0.1021,0.5043,0.5474,-0.1783,1.1764,0.289,0.0677,0.0149,-0.2808,0.8583,0.1578,0.0842,0.0326,-0.0936,0.8482,0.1528,0.1123,0.0264,-0.2808,1.1764,0.2199,0.2719,0.2188,-0.2746,0.83,0.2644,0.0923,0.0706,-0.2023,0.6288,0.1106,0.0765,0.0634,-0.0807,0.4183,0.089,0.1106,0.0756,-0.2746,0.83,0.1451
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2592.1,1762.4,0.838,17.617,15.8414,0.8822,1,6.1313,3.9379,173.9599,47.1485,0.9834,1,16.0843,13.8679,0.1013,0.5793,0.5609,-0.0225,1.3523,0.2543,0.0364,0,-0.2281,1.307,0.1143,0.0184,0,-0.1714,0.5157,0.0833,0.0911,0,-0.2281,1.3523,0.212,0.338,0.4018,-0.3051,0.6824,0.2337,0.0851,0.0396,-0.2931,0.5515,0.1117,0.0439,0.0014,-0.0549,0.3513,0.0832,0.1105,0.0623,-0.3051,0.6824,0.15
