Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,2513.7,1773.2,171,23601.1,1568
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,3258.8,1640.6,47,5149.5,524.96
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,5128.5,1552.1,2,656.09,120.14
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,5817.2,1630.8,2,258.17,57.39
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,6034.8,1659.5,1,839.94,121.33
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,6786.4,1683.4,30,4339.2,323.5
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,7295.5,1776.6,63,12938.4,831.7
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,7455.8,1912.1,6,1011.9,158.16
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,8670.9,2889.7,1,907.88,107.15
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,8744.8,2923.2,12,3949.3,294.89
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,8842,3049.2,12,3683.3,300.35
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,8797.9,2821.5,3,407.69,72.51
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,9150.4,3313.4,51,9857.5,517.66
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,9083,3380.2,9,647.42,132.09
V19-18;#338;Ebene D - 2021-01-29 20.43.11.ndpi,PathAnnotationObject,,Image,Polygon,9100.9,3448.7,12,675.41,120.97
