Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35367.5,3195.7,0.8282,6.4704,9.3234,0.9354,1,3.3007,2.5939,130.2669,40.6236,0.9919,1,13.29,12.5281,0.0496,0.4286,0.3788,0.1136,0.9111,0.2101,0.1143,0.0335,-0.0736,0.9077,0.1841,0.0689,0.014,-0.0549,0.7278,0.134,0.13,0.0405,-0.0736,0.9111,0.1977,0.2359,0.2475,0.0626,0.3851,0.0912,0.1078,0.0845,-0.1755,0.5316,0.117,0.0692,0.0174,-0.0757,0.3873,0.0928,0.1142,0.0911,-0.1755,0.5316,0.1192
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35297.6,3101.2,0.8257,8.2574,10.6789,0.9099,1,4.0154,2.6551,138.9499,41.9905,0.9903,1,14.0087,12.6446,0.0594,0.3833,0.3983,0.1079,0.6379,0.1379,0.0274,0.0064,-0.0508,0.4218,0.049,0.0202,0.0032,-0.0255,0.4218,0.055,0.0487,0.0085,-0.0508,0.6379,0.1025,0.2591,0.2517,0.1396,0.3962,0.0641,0.0847,0.0733,-0.0159,0.3543,0.0813,0.0414,0.0004,-0.0141,0.2903,0.0667,0.0951,0.0834,-0.0159,0.3962,0.0904
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35330.3,3097,0.7894,7.9538,10.5325,0.901,1,3.8415,2.7848,138.0337,41.8622,0.9898,1,13.8371,12.744,0.0576,0.1734,0.1773,0.026,0.3214,0.0577,0.0124,0,-0.0761,0.2648,0.0348,0.0117,0,-0.0212,0.2234,0.0372,0.0218,0,-0.0761,0.3214,0.0526,0.1192,0.1265,-0.0821,0.2802,0.0985,0.019,0,-0.0391,0.2786,0.0464,0.0093,0,-0.0093,0.0866,0.0197,0.0249,0,-0.0821,0.2802,0.056
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35363.7,3199.2,0.7888,4.974,8.1761,0.935,1,2.925,2.1918,123.2349,39.4922,0.9929,1,12.9028,12.1478,0.0403,0.4375,0.3901,0.0989,0.9058,0.212,0.1192,0.0174,-0.0618,0.9255,0.192,0.0811,0.0417,-0.0618,0.4834,0.1164,0.1317,0.0262,-0.0618,0.9255,0.2024,0.0969,0.0824,-0.179,0.4069,0.1792,0.0976,0.0532,-0.0662,0.5316,0.1203,0.1033,0.0729,-0.0262,0.3832,0.1125,0.0976,0.054,-0.179,0.5316,0.1231
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35367.4,3200.1,0.7845,16.5283,16.0843,0.8028,0.9969,6.618,3.1795,173.9718,47.3737,0.9741,1,16.5996,13.1079,0.095,0.4624,0.4828,0.096,0.8228,0.1727,0.0895,0.045,-0.0745,0.9255,0.1388,0.0229,0,-0.0355,0.2227,0.0429,0.1249,0.0625,-0.0745,0.9255,0.1796,0.2816,0.3147,0.0222,0.5316,0.1234,0.1002,0.0985,-0.1716,0.4182,0.0933,0.0246,0,-0.029,0.1609,0.0443,0.1174,0.1099,-0.1716,0.5316,0.1103
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35315.4,3103.8,0.7641,5.2143,8.3437,0.9412,1,2.8464,2.2874,124.1981,39.6515,0.9927,1,12.84,12.2752,0.042,0.4482,0.428,0.1413,0.7857,0.172,0.0534,0.0079,-0.0818,0.5075,0.0896,0.0693,0.01,-0.0303,0.4806,0.1144,0.0697,0.0118,-0.0818,0.7857,0.1228,0.2068,0.2015,-0.023,0.4129,0.1115,0.0869,0.0693,-0.0526,0.3673,0.0894,0.0844,0.062,-0.0041,0.3421,0.0925,0.0919,0.0739,-0.0526,0.4129,0.0935
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35358.2,3211.8,0.755,3.6724,7.0194,0.9366,1,2.3814,2.075,116.163,38.3339,0.9934,1,12.3683,12.0213,0.0316,0.5185,0.4859,0.0968,1.0769,0.2681,0.0201,0.0048,-0.0437,0.2649,0.031,0.0187,0.0057,-0.0297,0.1156,0.028,0.0354,0.0062,-0.0437,1.0769,0.1024,0.0432,0.0218,-0.2367,0.3907,0.1641,0.0304,0.0045,-0.0896,0.2394,0.0442,0.0251,0.0027,-0.0212,0.1431,0.0375,0.0308,0.0047,-0.2367,0.3907,0.052
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35320.6,3139.7,0.7354,5.6255,9.3903,0.8017,1,3.8995,1.8994,129.85,40.6971,0.9852,1,13.8703,11.8961,0.0433,0.4443,0.4155,0.1227,0.8168,0.205,0.0242,0.0007,-0.0463,0.288,0.0474,0.0151,0.0023,-0.0336,0.1899,0.0357,0.0419,0.0014,-0.0463,0.8168,0.105,0.0846,0.0287,-0.0853,0.3573,0.1322,0.0274,0.0012,-0.0855,0.3217,0.0484,0.0201,0,-0.0326,0.1475,0.0399,0.0298,0.0012,-0.0855,0.3573,0.0557
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35370.7,3197.3,0.7339,3.731,7.1514,0.9168,1,2.553,2.0608,116.6872,38.4486,0.9919,1,12.5375,12.0255,0.032,0.2968,0.2743,0.0024,0.6403,0.1649,0.1183,0.0106,-0.0732,0.9255,0.1973,0.0624,0.0096,-0.0273,0.5875,0.109,0.124,0.0132,-0.0732,0.9255,0.1989,0.2109,0.1892,0.1477,0.3514,0.0511,0.1146,0.089,-0.0154,0.5316,0.1236,0.0663,0.0422,-0.0129,0.2607,0.0732,0.1177,0.0962,-0.0154,0.5316,0.1231
V19-18;#338;Ebene E - 2021-01-29 19.38.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,35349,3179.1,0.7266,20.4526,18.904,0.7192,0.9743,7.9015,3.3784,192.1105,50.2054,0.9578,0.998,17.8828,13.3232,0.1065,0.587,0.6267,-0.0391,0.9993,0.2431,0.074,0.0279,-0.0591,0.7665,0.1207,0.069,0.0492,-0.0525,0.5992,0.0919,0.1285,0.039,-0.0591,0.9993,0.2104,0.3006,0.3051,0.0263,0.573,0.1296,0.1112,0.0985,-0.0324,0.4497,0.0842,0.1001,0.0881,-0.0165,0.2781,0.0695,0.1313,0.1079,-0.0324,0.573,0.1073
