Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,39181.3,1899.3,41,4071,353.68
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,41818.3,1352.8,9,4361.5,488.37
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,41618.1,1406.4,8,6516.6,493.09
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,41401.6,1474.8,38,8205.5,630.1
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,41159.4,1487.8,21,10215.4,591.53
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,40715.7,1521.5,31,8316.1,543.31
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,39589.3,1551.5,9,6572.7,530.88
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,39321.4,1536.8,11,7259.8,506.77
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,38777.2,1476.3,59,20517.9,1041.4
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,38478.9,1430.3,9,7308.4,656.7
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Geometry,38281.3,1404.7,11,7510.9,570.4
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,37750,1328.5,11,6399.3,603.04
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,36804.9,1097,19,9483.3,653.43
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,37186.6,1677,29,2010.6,261.05
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,39450.9,1905.7,36,3456.6,426.29
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,40098.4,1899.9,75,5958.4,466.59
V19-18;#340;Ebene E - 2021-01-29 20.25.45.ndpi,PathAnnotationObject,,Image,Polygon,41416.6,1700.4,21,2834.7,316.69
