Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25972.3,4105.2,0.861,9.9718,11.4419,0.9572,1,3.9876,3.234,144.3693,42.7501,0.9927,1,13.9741,13.1743,0.0691,0.3887,0.4215,0.0185,0.652,0.1353,0.0542,0,-0.0503,0.9155,0.1287,0.0473,0.0021,-0.0238,0.4973,0.0962,0.0769,0,-0.0503,0.9155,0.1541,0.248,0.2914,-0.1034,0.4426,0.1409,0.0821,0.0384,-0.1158,0.4565,0.102,0.077,0.0503,-0.0313,0.3219,0.0864,0.0934,0.0464,-0.1158,0.4565,0.113
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26031.3,4205.7,0.8575,38.1758,22.5699,0.9418,1,8.3131,6.0376,227.9572,53.8757,0.9869,1,18.3058,15.9813,0.1675,0.1249,0.1003,-0.0291,0.5038,0.1029,0.0234,0.0058,-0.0487,0.3648,0.0504,0.0201,0.0079,-0.0261,0.2468,0.0426,0.0405,0.0148,-0.0487,0.5038,0.073,0.1285,0.1266,-0.023,0.3183,0.0449,0.0893,0.0913,-0.0107,0.3233,0.0465,0.0875,0.0861,0,0.1881,0.0438,0.0959,0.0992,-0.023,0.3233,0.0485
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26028.6,4188.2,0.8403,11.0583,12.4364,0.8985,1,4.7066,3.1608,150.3753,43.7367,0.9879,1,14.6974,13.1105,0.0735,0.3714,0.3903,0.0188,0.6157,0.1379,0.0246,0,-0.0521,0.476,0.0704,0.0141,-0.0002,-0.0351,0.3487,0.0535,0.0502,0,-0.0521,0.6157,0.1192,0.2478,0.2586,0.1093,0.3454,0.0538,0.1038,0.1017,-0.0267,0.3047,0.066,0.0473,0.0395,-0.0267,0.1835,0.0447,0.1144,0.1108,-0.0267,0.3454,0.0752
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25963.5,4115,0.8385,11.8522,12.4218,0.9652,1,4.175,3.5953,150.9253,43.7131,0.9925,1,14.1629,13.5626,0.0785,0.2356,0.2234,0,0.5374,0.12,0.0251,0,-0.0442,0.3402,0.0551,0.0201,0,-0.0274,0.2959,0.0591,0.0415,0,-0.0442,0.5374,0.0843,0.1499,0.1512,-0.0427,0.3181,0.0853,0.0563,0.0345,-0.036,0.285,0.0641,0.0386,0,-0.0055,0.2666,0.059,0.0636,0.0429,-0.0427,0.3181,0.0706
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26040.8,4083.5,0.8304,7.3531,9.9525,0.9329,1,3.5656,2.6898,134.6252,41.2817,0.9927,1,13.5604,12.6468,0.0546,0.2756,0.2944,0.0262,0.5053,0.1252,0.0047,-0.0009,-0.0491,0.2533,0.0355,0.0031,0,-0.042,0.1312,0.0336,0.0196,0,-0.0491,0.5053,0.0766,0.1599,0.2026,-0.0534,0.3282,0.111,0.0641,0.0437,-0.0133,0.3463,0.0652,0.0634,0.0517,-0,0.2292,0.0622,0.0694,0.0464,-0.0534,0.3463,0.0719
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25931,4166.1,0.8231,16.3085,15.1222,0.8962,1,5.7409,3.6962,169.0763,46.4349,0.9854,1,15.7352,13.6574,0.0964,0.1701,0.1596,-0.0321,0.4404,0.1066,0.0465,0.0202,-0.0487,0.4232,0.074,0.0398,0.0223,-0.0428,0.2719,0.0653,0.0584,0.0291,-0.0487,0.4404,0.0858,0.1337,0.1357,0.0511,0.2515,0.0337,0.0952,0.0961,-0.0132,0.3339,0.0567,0.0945,0.0938,-0.0022,0.2473,0.0555,0.0989,0.1001,-0.0132,0.3339,0.056
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25976.9,4084.4,0.8188,12.5823,13.278,0.8968,1,5.1211,3.2095,156.1943,44.5931,0.987,1,15.1119,13.1468,0.0806,0.2398,0.2279,-0.0251,0.6765,0.1538,0.0251,0.0072,-0.0308,0.3449,0.0401,0.027,0.0221,-0.0255,0.1543,0.0352,0.0427,0.0128,-0.0308,0.6765,0.0828,0.1636,0.1707,-0.0823,0.3475,0.0638,0.041,0.0331,-0.0456,0.2195,0.0366,0.0405,0.0323,-0.0088,0.2195,0.036,0.051,0.0366,-0.0823,0.3475,0.0519
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26033.7,4079.4,0.8177,6.6128,9.3889,0.9427,1,3.3022,2.6446,130.9059,40.7061,0.9928,1,13.2945,12.6135,0.0505,0.3394,0.3361,0.0425,0.5658,0.1457,0.0133,0,-0.0577,0.2358,0.0426,0.0233,0,-0.0479,0.1815,0.0462,0.0297,0,-0.0577,0.5658,0.0886,0.1344,0.1376,-0.0431,0.2856,0.0776,0.0579,0.0489,-0.0387,0.2547,0.0573,0.0454,0.0227,-0.0382,0.2082,0.0628,0.0618,0.0517,-0.0431,0.2856,0.0608
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25946.7,4159.5,0.8172,40.2768,24.4019,0.85,0.9878,8.8594,6.9387,239.3674,55.6919,0.9698,0.9985,18.8422,16.909,0.1683,0.2645,0.2504,0.0231,0.5683,0.0981,0.063,0.0098,-0.0474,0.6228,0.1018,0.0682,0.0067,-0.0383,0.6114,0.116,0.0971,0.0384,-0.0474,0.6228,0.1263,0.2266,0.2377,-0.0488,0.3399,0.0577,0.0753,0.0525,-0.062,0.3867,0.0768,0.072,0.0517,-0.0535,0.3198,0.0773,0.1009,0.083,-0.062,0.3867,0.0932
V19-18;#336;Ebene D - 2021-01-29 14.34.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25958.9,4182.1,0.8147,18.1622,15.6636,0.9302,1,5.8263,3.9844,173.6336,46.9807,0.9886,1,15.8173,13.9543,0.1046,0.2014,0.1836,0.0259,0.5393,0.0998,0.067,0.0219,-0.063,0.543,0.0999,0.0747,0.0362,-0.055,0.4712,0.1074,0.0811,0.0387,-0.063,0.543,0.108,0.1587,0.1631,-0.0362,0.282,0.051,0.1015,0.0968,-0.0244,0.3692,0.0815,0.1154,0.1047,-0.0234,0.3383,0.0862,0.1075,0.1102,-0.0362,0.3692,0.0808
