Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23464.8,3704.2,11,1520.9,200.45
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23269.5,4267.5,27,2482.8,291.24
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23212.3,5002.1,29,3697.6,325.1
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23292.4,4080.9,25,2019.5,300.69
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23133.8,5857.7,50,6254.6,482.45
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23566.7,7230.1,55,23441.1,1516.5
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23887.8,3377.2,6,2421,374.75
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23470.4,8275.6,11,1586.6,260.6
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23800.6,8013.8,143,45467.4,2602.1
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23144.5,7828.3,554,100241.2,3267.1
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23083.2,7394.5,15,1068.9,162.92
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Geometry,23130.7,6985.8,30,5450.3,640.25
V19-18;#341;Ebene C - 2021-01-29 20.18.51.ndpi,PathAnnotationObject,,Image,Polygon,23140.5,6827.8,33,3248,310.22
