Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,27112.7,2680.5,189,15388.4,787.2
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,28282,3178.3,64,4240.6,382.32
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,28334.8,3281.6,14,1221.8,168.73
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,29399,3577,68,5206.2,489.63
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,29244,3538.8,161,13058.2,729.76
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,29511.8,3383.6,44,1901.6,170.9
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,29853.2,3328.3,1,159.38,45.3
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,29610.9,3234.3,3,2130.6,338.55
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,28985.7,3099.4,8,834.33,190.01
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,28863.2,3039.2,9,680.67,152.05
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,30613.4,3852.8,36,1632.3,240.44
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,30293.9,3818.2,312,29950.6,2229.2
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,31134.3,3725.3,70,4045.8,300.87
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,31129.1,3884.6,83,6096.9,406.81
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,31885.6,3681.5,4,819.13,236.55
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,31932.9,3965.7,26,2329.6,212.21
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,32843.8,3575.5,21,2078,267
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,33015.3,3518.6,44,5204.6,447.86
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,33202,3462.4,13,2211.6,347.07
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Geometry,33400.4,3377.4,20,1966.9,378.8
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,33595.8,3233.6,28,3378.3,519.19
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,33812.6,3048.4,22,1983,337.07
V19-18;#333;Ebene C - 2021-01-29 14.02.27.ndpi,PathAnnotationObject,,Image,Polygon,33894.5,3011.3,8,645.54,135.43
