Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3071.8,3196.5,0.9189,26.6962,18.4983,0.9804,1,6.1859,5.5963,196.2973,49.8104,0.9942,1,16.1752,15.5453,0.136,0.3555,0.3858,-0.0336,0.6781,0.1499,0.0816,0.0518,-0.0391,0.796,0.0988,0.1276,0.0668,-0.0299,0.796,0.1631,0.1187,0.0682,-0.0391,0.796,0.1424,0.2115,0.2448,-0.066,0.4462,0.1028,0.0967,0.0901,-0.0778,0.3412,0.0654,0.1195,0.1175,-0.01,0.3412,0.077,0.1122,0.0977,-0.0778,0.4462,0.0817
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2983.8,3228.6,0.8862,18.9067,15.9027,0.9395,1,5.8206,4.1958,175.4187,47.2074,0.9892,1,15.8171,14.1323,0.1078,0.6475,0.6766,-0.0233,1.0206,0.2278,0.0403,0.0088,-0.0497,0.4304,0.0708,0.0254,0.0095,-0.0333,0.1564,0.0382,0.1057,0.0125,-0.0497,1.0206,0.2133,0.3103,0.3429,0.0481,0.4938,0.1019,0.1037,0.1059,-0.0044,0.3766,0.0738,0.1,0.1071,0,0.2157,0.0589,0.126,0.1169,-0.0044,0.4938,0.1004
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3114.8,3181.9,0.8666,11.926,12.6535,0.936,1,4.7089,3.3782,152.3485,43.9604,0.9907,1,14.7058,13.3222,0.0783,0.4676,0.4756,0.0164,0.8774,0.1748,0.0267,0.0039,-0.0703,0.538,0.0556,0.0222,0.001,-0.0617,0.2085,0.0514,0.0611,0.0063,-0.0703,0.8774,0.1387,0.2192,0.2367,-0.1521,0.5636,0.1284,0.086,0.0639,-0.1105,0.3546,0.0847,0.0955,0.0779,-0.0056,0.3085,0.088,0.0964,0.0731,-0.1521,0.5636,0.0958
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3082.6,3094.7,0.8629,22.2977,17.0401,0.965,1,6.0994,4.8087,184.676,48.3591,0.9923,1,16.0872,14.7468,0.1207,0.4115,0.4092,0.14,0.6971,0.1198,0.11,0.0617,-0.0478,0.6017,0.1283,0.1294,0.0846,-0.0465,0.5991,0.1464,0.1463,0.0872,-0.0478,0.6971,0.1607,0.2745,0.3007,-0.0349,0.4876,0.1007,0.1429,0.1423,-0.0346,0.4342,0.0802,0.1404,0.1386,-0.0084,0.3419,0.0777,0.1587,0.1532,-0.0349,0.4876,0.0933
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2981.1,3180.4,0.8597,15.6687,14.4917,0.9376,1,5.169,4.0375,165.2883,45.8035,0.99,1,15.1599,13.9641,0.0948,0.4379,0.452,0.1244,0.6286,0.1027,0.0887,0.0706,-0.0453,0.5245,0.0899,0.113,0.0703,-0.0413,0.4877,0.1149,0.1218,0.0832,-0.0453,0.6286,0.1371,0.2415,0.2516,0.0936,0.3387,0.0519,0.0913,0.0893,-0.0478,0.3301,0.057,0.083,0.0803,-0.0019,0.2372,0.057,0.1055,0.0984,-0.0478,0.3387,0.0716
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3055.2,3142.5,0.8591,9.7981,11.3594,0.9542,1,3.9208,3.3349,143.7139,42.6638,0.9922,1,13.9093,13.2593,0.0682,0.5071,0.4448,0.0842,1.1163,0.278,0.022,0.0019,-0.05,0.7049,0.0596,0.0375,0.0031,-0.0459,0.7049,0.1118,0.0547,0.0027,-0.05,1.1163,0.1527,0.1743,0.1895,-0.0709,0.4519,0.1416,0.0501,0.028,-0.0554,0.3357,0.0596,0.062,0.0314,0,0.3225,0.0728,0.0584,0.0306,-0.0709,0.4519,0.0751
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3082,3184.5,0.8589,12.3035,12.6195,0.9709,1,4.2662,3.7389,152.5898,43.9367,0.9933,1,14.256,13.7114,0.0806,0.4003,0.3956,0.0391,0.8294,0.1466,0.1319,0.0327,-0.0682,0.9492,0.2027,0.064,0.0139,-0.036,0.5847,0.1218,0.1534,0.0478,-0.0682,0.9492,0.2118,0.2684,0.2772,-0.017,0.4239,0.0771,0.1573,0.1432,-0.0302,0.4745,0.0978,0.1215,0.111,0,0.3904,0.0876,0.1662,0.1521,-0.0302,0.4745,0.1009
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3002.5,3180.3,0.8587,18.9045,15.8253,0.9486,1,5.7463,4.2079,175.2215,47.1413,0.9908,1,15.7244,14.1601,0.1079,0.6288,0.6603,0.0375,1.1779,0.2436,0.0821,0.0101,-0.0515,1.2108,0.1683,0.0773,0.0179,-0.0354,0.4941,0.1214,0.1411,0.0198,-0.0515,1.2108,0.2458,0.2923,0.309,0.0043,0.494,0.1161,0.0731,0.055,-0.0629,0.418,0.0779,0.0863,0.0788,-0.0088,0.3133,0.0787,0.0968,0.0704,-0.0629,0.494,0.1072
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3051.7,3224.2,0.8576,15.7248,14.2807,0.9689,1,4.8296,4.2807,164.2391,45.5881,0.9931,1,14.8128,14.2198,0.0957,0.2906,0.3019,0.0608,0.5181,0.0812,0.0565,0.0257,-0.0448,0.5497,0.0855,0.0597,0.0297,-0.0333,0.4919,0.0928,0.0788,0.0338,-0.0448,0.5497,0.1094,0.2309,0.2429,0.0556,0.3397,0.0505,0.1267,0.121,0,0.3501,0.0662,0.1366,0.1351,0,0.3282,0.0744,0.1367,0.1267,0,0.3501,0.0717
V19-18;#336;Ebene C - 2021-01-29 14.38.01.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3094.6,3132.4,0.8562,8.7936,10.8376,0.9408,1,3.7364,3.3387,140.4547,42.172,0.9924,1,13.7296,13.3137,0.0626,0.702,0.7266,0.0076,1.1335,0.2264,0.1475,0.0781,-0.083,1.0348,0.1976,0.0467,0,-0.0739,0.525,0.0915,0.182,0.0926,-0.083,1.1335,0.2403,0.3711,0.3743,0.1811,0.5768,0.084,0.1573,0.1727,-0.1025,0.5357,0.1279,0.1214,0.147,0,0.3519,0.1095,0.1706,0.1859,-0.1025,0.5768,0.1358
