Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19962.6,4156.7,0.8899,17.5867,15.3148,0.9423,1,5.5488,4.1106,171.2833,46.6216,0.9903,1,15.5084,14.0524,0.1027,0.5408,0.5534,0.0263,0.9777,0.1836,0.0931,0.0015,-0.0408,1.0601,0.1865,0.1477,0.0064,-0.0232,0.8674,0.225,0.1391,0.0073,-0.0408,1.0601,0.2306,0.322,0.397,-0.1073,0.6191,0.1815,0.1004,0.0569,-0.0718,0.6118,0.1255,0.1242,0.0559,-0.0022,0.6118,0.1611,0.1232,0.0755,-0.1073,0.6191,0.1484
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19879.1,4145.5,0.8841,27.2305,18.9726,0.9506,1,6.8683,5.2205,199.2072,50.2874,0.9899,1,16.8272,15.1925,0.1367,0.3659,0.3567,0.1206,0.849,0.1198,0.0193,0,-0.0201,0.4281,0.0479,0.0248,0,-0.0069,0.1947,0.0498,0.0668,0.0002,-0.0201,0.849,0.1348,0.2574,0.2553,-0.0204,0.4632,0.0791,0.0206,0,-0.0323,0.2445,0.0409,0.0305,0.0044,-0.0088,0.2317,0.0566,0.0531,0.0028,-0.0323,0.4632,0.0945
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19903.5,4145.1,0.8644,16.5829,14.9183,0.9363,1,5.5198,3.8086,168.3997,46.2373,0.9898,1,15.5199,13.7721,0.0985,0.289,0.2797,0.0937,0.5866,0.0883,0.0173,0,-0.0166,0.304,0.039,0.018,0.0002,-0.0084,0.2101,0.0363,0.044,0,-0.0166,0.5866,0.0931,0.1895,0.188,0.0263,0.3325,0.0482,0.0178,0,-0.0187,0.2178,0.0327,0.02,0,-0.0111,0.1335,0.034,0.0347,0.0001,-0.0187,0.3325,0.0617
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19889.4,4138,0.8526,11.7277,12.4089,0.9571,1,4.2837,3.5538,150.923,43.7135,0.9925,1,14.2814,13.4954,0.0777,0.4567,0.4743,0.0764,0.9033,0.1771,0.0405,0.0077,-0.0287,0.3141,0.0645,0.0411,0.0106,-0.0117,0.2126,0.0586,0.0726,0.0141,-0.0287,0.9033,0.1362,0.2938,0.2875,0.0577,0.4906,0.1014,0.0765,0.0782,-0.0056,0.2462,0.0625,0.0595,0.0407,-0.0008,0.1973,0.06,0.0932,0.0901,-0.0056,0.4906,0.088
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19987.7,4152.9,0.8519,14.9042,14.8244,0.8522,1,5.9678,3.2673,166.1819,46.1378,0.981,1,15.9318,13.2432,0.0897,0.5392,0.5515,0.0792,0.9754,0.1536,0.0316,0,-0.0589,0.4335,0.0644,0.0059,0,-0.0227,0.1263,0.0186,0.0775,0.001,-0.0589,0.9754,0.1645,0.3083,0.3615,-0.186,0.6732,0.1958,0.0681,0.0227,-0.0842,0.5024,0.0816,0.0309,0,-0.0156,0.2189,0.0565,0.0898,0.04,-0.186,0.6732,0.1194
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19816.7,4085.4,0.8404,15.6772,14.6027,0.9239,1,5.3013,3.9353,165.9649,45.9222,0.989,1,15.2751,13.9175,0.0945,0.2574,0.27,-0.0001,0.4401,0.1066,0.0505,0.0034,-0.0294,0.7194,0.1003,0.0309,0.0018,-0.0264,0.3442,0.0721,0.0701,0.0064,-0.0294,0.7194,0.1177,0.2048,0.2193,0,0.342,0.0768,0.088,0.0182,-0.0156,0.4711,0.1053,0.0591,0.0022,-0.0133,0.2929,0.0895,0.099,0.0625,-0.0156,0.4711,0.1085
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19884.5,4134,0.837,13.663,13.3539,0.9628,1,4.5043,4.0691,157.8279,44.6789,0.9935,1,14.4964,14.0253,0.0866,0.1738,0.1714,0.0675,0.3141,0.0519,0.0622,0.0195,-0.0293,0.9033,0.1175,0.0636,0.0005,-0.0171,0.6604,0.133,0.0719,0.0282,-0.0293,0.9033,0.1176,0.154,0.1534,0.073,0.2134,0.0239,0.0993,0.0996,-0.0089,0.4875,0.0786,0.0738,0.03,-0.0044,0.4411,0.0993,0.104,0.1061,-0.0089,0.4875,0.077
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19961.7,4149.6,0.8344,14.6427,13.9921,0.9399,1,5.0619,3.8544,161.7779,45.3056,0.9904,1,15.0381,13.8167,0.0905,0.5612,0.6014,0.057,1.0182,0.1834,0.0669,0.0021,-0.0376,0.9587,0.1403,0.1252,0.0037,-0.0229,0.7648,0.2009,0.1115,0.0063,-0.0376,1.0182,0.2024,0.3632,0.4141,-0.0332,0.6118,0.175,0.0732,0.0337,-0.1031,0.5567,0.0923,0.0975,0.0263,-0.1031,0.5567,0.1405,0.0993,0.0543,-0.1031,0.6118,0.1319
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19847.7,4109.6,0.8313,13.8057,14.2561,0.8536,1,5.6507,3.2749,162.3672,45.5829,0.982,1,15.6519,13.2417,0.0851,0.5668,0.5887,0.0329,1.0301,0.2396,0.0367,0.0001,-0.0225,0.5195,0.0752,0.0486,0.0102,-0.0055,0.4092,0.0797,0.0816,0.0006,-0.0225,1.0301,0.1783,0.3142,0.2907,0.0151,0.6721,0.1435,0.0415,0.0028,-0.0157,0.3558,0.0661,0.048,0.0129,-0.0111,0.2321,0.0626,0.0645,0.0057,-0.0157,0.6721,0.1073
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19842.6,4104.2,0.8289,11.0687,12.78,0.8516,0.991,4.9832,2.9585,151.9977,44.061,0.9839,1,14.9762,12.916,0.0728,0.1979,0.1849,0.0001,0.4092,0.0877,0.0422,0,-0.0234,1.0088,0.136,0.0603,0.0017,-0.0161,0.873,0.168,0.0536,0.0002,-0.0234,1.0088,0.1391,0.1682,0.1743,-0.0149,0.3473,0.0634,0.0332,0.0014,-0.0156,0.5904,0.0746,0.0533,0.0073,-0.0097,0.5904,0.1066,0.0431,0.0022,-0.0156,0.5904,0.0818
V19-18;#340;Ebene C - 2021-01-29 20.00.43.ndpi,PathCellObject,,PathAnnotationObject,Polygon,19834.3,4095.7,0.8095,9.2207,12.1067,0.7905,0.9748,4.9501,2.6571,146.9891,43.4042,0.9805,0.9987,14.9197,12.6252,0.0627,0.5327,0.5586,-0.0132,0.9291,0.2488,0.0349,0.001,-0.0396,0.8398,0.0765,0.0223,0,-0.0225,0.2353,0.0462,0.0665,0.002,-0.0396,0.9291,0.1554,0.2682,0.2516,0.034,0.5119,0.112,0.0726,0.0573,-0.0156,0.3088,0.0733,0.0545,0.0058,-0.0156,0.2374,0.0706,0.0851,0.0706,-0.0156,0.5119,0.09
