Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,22135.2,4518.4,22,4530.2,482.73
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,22530.9,4370.9,13,3107.3,336.01
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,23324.8,4079.4,25,7395.5,638.55
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,25832.9,4827.1,49,7028.4,464.82
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,26129.2,5097.7,31,3872.5,417.39
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,26233.6,5256.1,22,2286,267.3
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,22250.2,4422.2,175,31606.9,1109
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,22649.8,4078.2,625,148086.4,5111.7
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,23021.7,4064.8,10,689.43,95.63
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,24378.6,4086.4,115,33935.5,2328.3
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,25743.4,4723.8,19,1196.4,215.34
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,26308.6,5278.8,614,153359.5,4787.9
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,23913.7,3978.5,51,23485.9,1306.4
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,23580.3,3961.8,79,22348.5,1039.9
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,24972.9,4239.1,75,30777.4,1251.7
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,23204.4,3975.5,121,43127.7,1695.4
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,22940.3,4107.1,20,2255.6,396.21
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,23335.7,4047.9,2,339.92,86.99
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,23756.4,3992.1,3,277.85,70.01
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,23795.9,4010.5,0,521.92,108.61
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,24222.5,4108.5,2,326.55,82.41
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Geometry,25360.6,4433.9,322,69411.8,3002.7
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,25378.3,4516.2,12,1504.1,251.55
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,25531.1,4623.8,1,370.6,68.76
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,25870.2,4924.9,23,2157.5,216.82
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,26287.3,5388.1,30,1464.4,204.69
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,22719.3,4156.7,0,1759,226.85
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,PathAnnotationObject,,Image,Polygon,22772.4,4166.5,2,492.21,103.71
V19-18;#339;Ebene B - 2021-01-29 19.43.13.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,22650.6,4102.8,45,11643.9,434.35
