Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23596,3029.9,140,24646.4,951.11
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,20453.4,2302.7,124,20218.4,1290.3
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19118.8,2115.3,70,16449.4,909.02
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,18790.2,2063.8,65,13307.9,806.14
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Geometry,18187.1,1965.8,78,13200.6,639.18
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19930.1,2199,87,12774.6,1083.8
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23049.5,2692,53,11417.2,949.77
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22739.5,2627.2,43,10307.8,473.99
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21720.3,2511,57,9324.5,650.54
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21038.2,2351.4,45,8324.1,579.49
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Geometry,18381,2049,31,7285.9,486.91
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,20940,2063.6,50,6897.5,366.37
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,20832.9,2337.1,29,6713.9,405.59
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Geometry,20950.8,2057.1,57,6699.8,758.73
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19599.4,2187.2,37,6328.8,451.18
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23332.4,2867.8,49,6022,552.65
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19388.7,2192,29,5552.1,478.74
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,18561,2045.6,19,5188.8,385.01
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22188.1,2563,29,4580.4,413.53
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,20422.4,2006,42,4464.5,437.18
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22538.6,2590.6,17,4115.5,351.66
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Geometry,22372.8,2577.6,20,4041.2,389.11
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21492,2447.4,19,3209.5,316.32
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22425.9,2445.1,22,2940.9,433.17
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19080.9,1688.5,9,2940.6,297.08
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21348.6,2433.7,21,2906,294.23
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23177.1,2673.3,37,2729,370.89
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,19890.2,1876.4,11,2565.1,391.9
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,18525.9,1601,3,2431.3,280.47
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21948.9,2550.9,10,2114.1,265.5
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22081.7,2410.6,21,1745.7,356.3
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21225.7,2393.5,13,1687.4,174.22
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23789.6,2927.4,8,1282.4,289.27
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23247.8,2696.1,8,1183.4,231.54
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23762.2,3138,5,555.42,124.51
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,20155.6,2246.5,8,533.89,89.9
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,21558.8,2250.8,3,388.34,95.67
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23052.3,2619.8,5,298.82,111.22
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22047.5,2568.8,1,184.75,49.39
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23486.6,2823.3,1,146.4,46.41
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,23560.3,2859.7,1,85.73,33.67
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Geometry,22245.7,2429.9,2,80.82,56.11
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,20730.8,2341.3,1,67.12,30.36
V19-22b;#411;Ebene C - 2021-02-12 11.34.14.ndpi,PathAnnotationObject,,Image,Polygon,22546.2,2476.6,3,42.71,35.45
