Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2817.1,2875.6,0.8991,16.4924,14.691,0.9603,1,5.175,4.0839,167.1136,46.0016,0.9924,1,15.1719,14.0436,0.0987,0.4623,0.4807,0.0246,0.9128,0.1799,0.0223,0.0027,-0.029,0.2927,0.0387,0.0196,0,-0.0155,0.163,0.0364,0.0658,0.0074,-0.029,0.9128,0.1475,0.217,0.2562,-0.0348,0.3882,0.1068,0.0378,0.0241,-0.0299,0.1849,0.0402,0.035,0.0132,-0.0136,0.1594,0.0446,0.0555,0.0316,-0.0348,0.3882,0.0737
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2834.9,2825.8,0.8854,14.0793,13.857,0.9214,1,5.0923,3.6085,160.6419,45.1799,0.989,1,15.0745,13.5921,0.0876,0.5967,0.6026,0.1114,1.0476,0.2064,0.0269,0.005,-0.0284,0.3617,0.0444,0.0183,0.0077,-0.0279,0.1393,0.0283,0.0761,0.0094,-0.0284,1.0476,0.1764,0.2485,0.2658,-0.0218,0.4777,0.141,0.0342,0.0196,-0.058,0.2241,0.0417,0.0385,0.024,-0.0083,0.1766,0.0416,0.0527,0.0252,-0.058,0.4777,0.0833
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4125.8,2978.6,0.8814,12.78,13.2055,0.9209,0.9992,4.8228,3.5558,156.0475,44.5269,0.9891,1,14.816,13.4905,0.0819,0.332,0.3296,-0.1219,0.7293,0.1952,0.0482,0.0079,-0.2039,0.9176,0.1348,0.0121,0,-0.0739,0.1206,0.0325,0.0714,0.0136,-0.2039,0.9176,0.1608,0.3336,0.3451,-0.1305,0.8438,0.2382,0.1032,0.0915,-0.3372,0.7374,0.0979,0.0755,0.0752,0,0.26,0.0428,0.1221,0.0946,-0.3372,0.8438,0.132
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4226.4,2981.3,0.8754,19.293,16.1029,0.935,1,6.0325,4.264,176.7902,47.4013,0.9888,1,16.0202,14.2161,0.1091,0.325,0.3176,-0.0265,0.7398,0.1422,0.0132,0.0094,-0.1078,0.3247,0.0375,0.0104,0.0092,-0.0316,0.0579,0.0206,0.047,0.0141,-0.1078,0.7398,0.1133,0.1887,0.2243,-0.1594,0.3813,0.1203,0.1054,0.104,-0.0097,0.3175,0.0394,0.0992,0.0995,0.0358,0.1901,0.0295,0.1145,0.1073,-0.1594,0.3813,0.0602
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3078.7,2963.8,0.8739,15.712,14.4569,0.9447,1,5.1842,3.8801,165.2356,45.7709,0.9911,1,15.1734,13.8315,0.0951,0.4811,0.4827,0.0398,0.8963,0.1837,0.022,0.0073,-0.0785,0.3192,0.0425,0.0088,0,-0.0539,0.0797,0.0218,0.0654,0.0131,-0.0785,0.8963,0.1512,0.1832,0.2238,-0.1127,0.4537,0.1295,0.0581,0.0505,-0.0643,0.3774,0.0536,0.0491,0.0384,-0.013,0.1696,0.0441,0.0699,0.0544,-0.1127,0.4537,0.0743
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3376.4,2892.4,0.8626,11.8816,12.4314,0.9661,1,4.3286,3.5765,151.2652,43.7431,0.9934,1,14.3113,13.5539,0.0785,0.4666,0.4556,-0.0346,1.1766,0.2324,0.0338,0,-0.151,0.4946,0.0791,0.0174,0,-0.0769,0.1969,0.0447,0.0677,0.0084,-0.151,1.1766,0.1532,0.1886,0.2255,-0.3918,0.5493,0.1772,0.1196,0.1195,-0.1048,0.4674,0.0985,0.0866,0.0558,-0.0255,0.3038,0.0903,0.125,0.1228,-0.3918,0.5493,0.1083
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2846.9,2858.8,0.8625,16.1569,14.4862,0.9675,1,4.8837,4.4327,165.8541,45.8056,0.9933,1,14.8663,14.3869,0.0974,0.4419,0.4755,0.0307,0.7467,0.1586,0.0241,0.0066,-0.0448,0.2708,0.0419,0.0228,0.0092,-0.0114,0.1764,0.0338,0.0652,0.012,-0.0448,0.7467,0.1397,0.2341,0.2327,0.0195,0.4454,0.1041,0.0528,0.0438,-0.0136,0.217,0.0461,0.0452,0.033,0,0.1737,0.0415,0.0707,0.0504,-0.0136,0.4454,0.0767
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3126.4,2905.1,0.859,10.158,11.6682,0.9376,1,4.27,3.0515,145.7646,42.9798,0.9916,1,14.2673,13.0156,0.0697,0.4666,0.4862,0.0473,0.8002,0.2098,0.0287,0,-0.0725,0.2957,0.0554,0.0259,0,-0.037,0.2111,0.0563,0.0596,0,-0.0725,0.8002,0.1361,0.2276,0.2403,0.0363,0.3906,0.0927,0.0495,0.0103,-0.0456,0.3246,0.0671,0.0316,0,-0.0201,0.2418,0.0559,0.0621,0.0171,-0.0456,0.3906,0.0829
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3225.3,2886.7,0.8475,11.0099,12.1485,0.9375,1,4.5013,3.2922,148.7285,43.4361,0.9906,1,14.4988,13.2349,0.074,0.7113,0.6874,0.0283,1.7101,0.3553,0.0371,0,-0.148,0.5553,0.0754,0.0266,0,-0.0351,0.3922,0.0643,0.0878,0,-0.148,1.7101,0.2154,0.2141,0.2619,-0.552,0.8336,0.3501,0.0546,0.0189,-0.0851,0.5938,0.0741,0.0372,0.0017,-0.0254,0.2867,0.0588,0.0666,0.0211,-0.552,0.8336,0.1267
V19-22b;#415;Ebene C - 2021-01-29 12.23.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,2919.6,2914.9,0.8449,33.1202,20.5957,0.9812,1,6.8744,6.3327,213.2737,51.9252,0.994,1,16.8626,16.2969,0.1553,0.1255,0.1284,-0.0402,0.3989,0.0958,0.0248,0.004,-0.0505,0.3269,0.0467,0.0283,0.0127,-0.0339,0.2303,0.0484,0.0405,0.0089,-0.0505,0.3989,0.0678,0.1441,0.1543,0,0.3137,0.0695,0.0369,0.0119,-0.0152,0.3795,0.0556,0.0466,0.0121,-0.0118,0.2275,0.0662,0.0536,0.0175,-0.0152,0.3795,0.0698
