Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21182.6,2013.4,0.8832,23.0375,17.2761,0.97,1,6.0742,4.9736,186.4674,48.5861,0.9926,1,16.0474,14.9277,0.1235,0.4041,0.3782,-0.0843,1.311,0.2332,0.0387,0.0315,-0.1948,0.5144,0.0679,0.0476,0.0457,-0.1011,0.2403,0.0512,0.0846,0.0408,-0.1948,1.311,0.1597,0.1517,0.1465,-0.366,0.5803,0.1638,0.0443,0.032,-0.2179,0.5132,0.0694,0.0496,0.0439,-0.0782,0.2686,0.0498,0.0578,0.0377,-0.366,0.5803,0.094
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21599.2,2415.9,0.8798,17.6761,15.3528,0.9424,1,5.4755,4.2805,171.4914,46.6596,0.9899,1,15.4489,14.2163,0.1031,0.3594,0.335,0.043,0.94,0.1523,0.0447,0.0394,-0.0778,0.3733,0.0432,0.0432,0.0395,-0.0319,0.1545,0.036,0.0773,0.044,-0.0778,0.94,0.1151,0.1218,0.1247,-0.1101,0.306,0.0838,0.0487,0.0433,-0.0856,0.2753,0.0421,0.0495,0.0474,-0.0176,0.1999,0.0417,0.0562,0.0473,-0.1101,0.306,0.053
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21442.5,2204.4,0.8793,8.4353,10.5221,0.9574,1,3.5452,3.218,138.3699,41.8394,0.9933,1,13.533,13.1365,0.061,0.4153,0.4552,0.0835,0.6397,0.1345,0.0704,0.0544,-0.0138,0.7584,0.0858,0.0737,0.0351,-0.008,0.5212,0.1088,0.0914,0.0603,-0.0138,0.7584,0.1217,0.1698,0.1741,-0.0121,0.2984,0.0733,0.0714,0.0563,-0.0388,0.3116,0.0683,0.0675,0.0264,-0.0024,0.2776,0.0778,0.0774,0.0609,-0.0388,0.3116,0.0725
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21702.9,2520.2,0.8752,60.3086,28.1642,0.9554,1,10.1791,7.9065,278.1988,59.4789,0.9882,1,20.174,17.8533,0.2168,0.1492,0.1449,-0.0169,0.5229,0.1119,0.0558,0.0446,-0.0733,0.3527,0.0594,0.0623,0.0465,-0.056,0.3527,0.0736,0.076,0.0532,-0.0733,0.5229,0.0834,0.0737,0.0653,-0.0501,0.282,0.0621,0.0688,0.0577,-0.0435,0.3262,0.0628,0.0594,0.051,-0.0265,0.2191,0.0577,0.0699,0.0593,-0.0501,0.3262,0.0627
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21274.1,2077.4,0.8738,10.6405,11.7856,0.9626,1,3.9424,3.4446,146.9291,43.1087,0.9935,1,13.9322,13.4247,0.0724,0.3059,0.3102,0.0606,0.565,0.1116,0.0491,0.0417,-0.0414,0.3544,0.0459,0.0452,0.0356,-0.0107,0.31,0.0489,0.0673,0.0453,-0.0414,0.565,0.0848,0.136,0.141,-0.0155,0.2859,0.0593,0.0541,0.0454,-0.0507,0.2914,0.0488,0.0482,0.037,-0.039,0.2914,0.0536,0.0599,0.0509,-0.0507,0.2914,0.0539
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21581.1,2333.6,0.8654,20.0863,16.0084,0.985,1,5.28,4.8994,177.3814,47.3284,0.9951,1,15.2807,14.8732,0.1132,0.3488,0.3473,0.087,0.5942,0.1085,0.0362,0.0338,-0.0461,0.2391,0.0346,0.023,0.0012,-0.0076,0.1526,0.0309,0.0716,0.0395,-0.0461,0.5942,0.1105,0.1416,0.1452,0.0316,0.2191,0.0441,0.0445,0.0408,-0.0202,0.264,0.0413,0.0318,0.0028,-0.0133,0.2442,0.0504,0.0555,0.0489,-0.0202,0.264,0.0518
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21333.2,2090,0.8638,15.3289,14.1705,0.9593,1,5.0083,3.8043,163.3748,45.4842,0.9924,1,15.0058,13.7779,0.0938,0.4557,0.4545,0.0603,0.8131,0.1671,0.061,0.0565,-0.0329,0.437,0.0481,0.043,0.0392,-0.0138,0.1715,0.0419,0.0977,0.0627,-0.0329,0.8131,0.1335,0.2131,0.2221,-0.027,0.44,0.0872,0.0707,0.0684,-0.0336,0.2638,0.0531,0.0487,0.0367,-0.0066,0.2296,0.0503,0.084,0.0755,-0.0336,0.44,0.0705
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21570.9,2241.3,0.858,10.0986,11.9441,0.8895,1,4.5853,2.9148,147.1929,43.2654,0.9881,1,14.5834,12.8448,0.0686,0.4823,0.4876,0.1321,0.7394,0.1705,0.0664,0.0595,-0.0143,0.5869,0.0625,0.0753,0.0487,-0.0024,0.5869,0.1055,0.0952,0.0649,-0.0143,0.7394,0.1295,0.2254,0.223,0.0765,0.3906,0.0711,0.0704,0.0695,-0.0299,0.2704,0.0578,0.0551,0.0343,-0.0219,0.2704,0.0633,0.0811,0.0757,-0.0299,0.3906,0.0708
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21492.5,2221.4,0.8579,19.7422,16.3535,0.9276,0.9947,5.767,4.6695,178.9437,47.671,0.9895,1,15.7603,14.6526,0.1103,0.3348,0.3068,0.0035,0.8156,0.1994,0.0635,0.0064,-0.0319,0.8024,0.1144,0.0413,0.0102,-0.0271,0.2493,0.0603,0.0933,0.0181,-0.0319,0.8156,0.1523,0.1874,0.1947,-0.0216,0.3603,0.065,0.0477,0.0064,-0.0302,0.2735,0.0635,0.0406,0.0073,-0.0098,0.2227,0.0562,0.063,0.0208,-0.0302,0.3603,0.0772
V19-22b;#412;Ebene C - 2021-01-29 15.32.25.ndpi,PathCellObject,,PathAnnotationObject,Polygon,21179.1,1974.2,0.8566,48.3131,26.4639,0.8669,1,10.6492,5.9256,257.6537,57.7715,0.9701,1,20.6482,15.9156,0.1875,0.2559,0.2606,-0.134,0.7766,0.1668,0.0703,0.0141,-0.2327,1.21,0.1348,0.0773,0,-0.0763,1.21,0.1884,0.105,0.0467,-0.2327,1.21,0.1588,0.1011,0.1089,-0.2141,0.434,0.1217,0.0769,0.0263,-0.2108,0.5613,0.1084,0.0424,0,-0.1425,0.4757,0.1068,0.0814,0.0432,-0.2141,0.5613,0.1114
