Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17945.5,4146.5,0.8945,30.3223,19.8692,0.9652,1,7.038,5.6878,206.7068,51.1764,0.9918,1,17.0091,15.5936,0.1467,0.3884,0.3853,0.1255,0.6328,0.0633,0.0877,0.0583,-0.0518,0.4289,0.101,0.0861,0.0603,-0.031,0.3974,0.0948,0.1319,0.0681,-0.0518,0.6328,0.1436,0.3351,0.3603,-0.0166,0.4801,0.1034,0.0842,0.0624,-0.059,0.4247,0.0855,0.0853,0.064,0,0.4247,0.0881,0.1211,0.0721,-0.059,0.4801,0.1253
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17240.4,3059.3,0.881,18.4914,15.5303,0.9634,1,5.2809,4.6589,173.169,46.8331,0.9921,1,15.2763,14.5975,0.1068,0.2186,0.2173,0.0503,0.4546,0.0697,0.0434,0.0229,-0.0377,0.3446,0.0598,0.0469,0.0261,-0.0176,0.2799,0.0611,0.0621,0.0319,-0.0377,0.4546,0.0815,0.1642,0.1678,-0.0437,0.2819,0.0571,0.048,0.0282,-0.0424,0.2688,0.0578,0.0486,0.0285,-0.0205,0.2356,0.0564,0.0604,0.0372,-0.0437,0.2819,0.068
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17961.4,4184.5,0.8759,17.6267,15.1333,0.9672,1,5.1284,4.3167,170.558,46.4485,0.9934,1,15.1224,14.2839,0.1033,0.3188,0.3234,0.0978,0.4659,0.0657,0.0575,0.0352,-0.0274,0.366,0.0705,0.0707,0.025,-0.0224,0.3321,0.0986,0.0845,0.0469,-0.0274,0.4659,0.106,0.2487,0.2536,0.1022,0.3498,0.0446,0.0511,0.0364,-0.0216,0.2746,0.0558,0.0621,0.0379,-0.0073,0.2746,0.0755,0.0715,0.049,-0.0216,0.3498,0.0813
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17924.9,4097.1,0.8629,13.6343,13.5839,0.9285,1,5.083,3.4071,158.844,44.9024,0.99,1,15.0518,13.3559,0.0858,0.2604,0.2528,0.0842,0.4646,0.07,0.0425,0.0372,-0.0406,0.2714,0.0411,0.0507,0.0481,-0.019,0.1628,0.0359,0.0609,0.0421,-0.0406,0.4646,0.0752,0.1783,0.189,-0.0411,0.316,0.0595,0.0398,0.0344,-0.0275,0.2242,0.0367,0.0393,0.0383,-0.0167,0.1435,0.0284,0.0516,0.0377,-0.0411,0.316,0.0549
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17981.9,4199,0.8616,23.1068,17.2313,0.9779,1,5.7672,5.0737,186.5217,48.5518,0.9943,1,15.7605,15.0388,0.1239,0.2667,0.2779,0.0536,0.4393,0.0644,0.0548,0.0031,-0.0308,0.5418,0.0961,0.0782,0.0069,-0.0308,0.4887,0.1214,0.0811,0.0228,-0.0308,0.5418,0.1162,0.204,0.214,0.0377,0.4213,0.0642,0.0479,0.0063,-0.0445,0.4614,0.0784,0.0784,0.0195,-0.0097,0.4088,0.1067,0.0673,0.0171,-0.0445,0.4614,0.0924
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17570.3,3310.6,0.8556,14.7976,13.9953,0.9494,1,4.9285,3.7852,161.9207,45.3046,0.9914,1,14.922,13.7186,0.0914,0.3598,0.3696,0.0745,0.5904,0.0992,0.0172,0,-0.0488,0.356,0.0399,0.0129,0.0008,-0.0254,0.1163,0.0252,0.0488,0,-0.0488,0.5904,0.1103,0.2569,0.3053,-0.0839,0.4228,0.1189,0.0217,0.0035,-0.0878,0.331,0.0423,0.0115,0.0027,-0.0286,0.101,0.0211,0.0434,0.0066,-0.0878,0.4228,0.0869
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17976.3,4205.7,0.8511,26.534,18.7617,0.9473,1,6.7468,5.1247,197.5029,50.0752,0.9898,1,16.7455,15.0883,0.1343,0.3729,0.3692,0.1627,0.5482,0.0834,0.0438,0,-0.0309,0.4453,0.0735,0.0552,0.0095,-0.0174,0.3349,0.0883,0.088,0.0135,-0.0309,0.5482,0.1349,0.3094,0.3289,-0.0178,0.4614,0.0853,0.0401,0.0026,-0.0481,0.4213,0.0659,0.0442,0.0106,-0.005,0.2999,0.0727,0.0763,0.0099,-0.0481,0.4614,0.1148
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17276.6,3031.4,0.8495,19.1104,16.3345,0.9,1,6.3474,3.9645,177.6921,47.6227,0.9846,1,16.3303,13.9381,0.1076,0.2196,0.2053,0.0551,0.445,0.0766,0.0434,0.0262,-0.025,0.4653,0.0584,0.0695,0.0453,-0.0153,0.4653,0.0908,0.0624,0.0346,-0.025,0.4653,0.0816,0.1807,0.179,0.046,0.2908,0.0479,0.0573,0.0391,-0.0131,0.3437,0.0593,0.0847,0.0683,-0.0131,0.2886,0.0794,0.0706,0.0514,-0.0131,0.3437,0.0696
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,18074.4,4508.1,0.8487,29.1004,20.4462,0.8747,1,7.9659,4.5439,208.6501,51.773,0.9782,1,17.956,14.5181,0.1395,0.2137,0.2153,0.0673,0.3554,0.0618,0.0525,0.0496,-0.0175,0.2393,0.0396,0.0481,0.0538,-0.0053,0.1197,0.033,0.075,0.0581,-0.0175,0.3554,0.0708,0.1903,0.1909,0.0827,0.3084,0.0504,0.0597,0.0595,-0.0113,0.2153,0.0426,0.0581,0.0597,-0.0031,0.1356,0.0368,0.0779,0.0686,-0.0113,0.3084,0.063
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,18152.3,4974.5,0.8485,14.2734,14.5188,0.8509,0.9926,5.6538,3.259,163.9329,45.8152,0.9814,1,15.6381,13.1818,0.0871,0.3053,0.3118,0.0888,0.4907,0.1003,0.0804,0.0561,-0.0222,0.514,0.0975,0.0793,0.0609,-0.0198,0.396,0.0885,0.1001,0.0631,-0.0222,0.514,0.1165,0.2171,0.2188,0.0557,0.3905,0.0789,0.0819,0.0694,-0.014,0.3353,0.0721,0.0813,0.0692,-0.005,0.2935,0.0625,0.0937,0.0747,-0.014,0.3905,0.0822
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17297.6,3039.2,0.8475,21.2959,17.3022,0.8939,1,6.5857,4.1117,185.3107,48.6372,0.9844,1,16.5809,14.0982,0.1149,0.1775,0.1812,0.0568,0.2981,0.0493,0.068,0.0533,-0.0546,0.4067,0.0689,0.0764,0.0714,-0.0381,0.2285,0.0584,0.0807,0.0635,-0.0546,0.4067,0.0755,0.141,0.1419,0.0516,0.2631,0.0386,0.1087,0.1086,-0.0056,0.3035,0.0593,0.1167,0.1229,0,0.2593,0.0591,0.1125,0.1139,-0.0056,0.3035,0.0582
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17248.1,3017.2,0.8468,19.4475,16.288,0.9212,0.9873,5.6747,4.3421,178.1125,47.6018,0.9878,0.9988,15.6713,14.2928,0.1092,0.3759,0.3821,0.1453,0.5807,0.0853,0.063,0.0259,-0.0669,0.5725,0.1001,0.0468,0.0284,-0.0175,0.3105,0.0613,0.0972,0.035,-0.0669,0.5807,0.1387,0.3222,0.3454,0.0356,0.5448,0.1131,0.0734,0.0343,-0.05,0.4645,0.094,0.0457,0.0221,-0.0346,0.3136,0.0634,0.1006,0.0483,-0.05,0.5448,0.1236
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17273.3,3097.6,0.8463,23.6889,17.6779,0.9526,1,6.3302,4.828,189.266,48.9933,0.9909,1,16.3291,14.7778,0.1252,0.2288,0.2488,0.0351,0.3663,0.0675,0.0555,0.0367,-0.0567,0.342,0.066,0.0621,0.025,-0.0175,0.2939,0.0789,0.0771,0.0475,-0.0567,0.3663,0.0876,0.1867,0.1945,-0.0172,0.3116,0.0561,0.0648,0.0544,-0.059,0.2569,0.0584,0.0566,0.0422,-0.0111,0.2165,0.0576,0.08,0.0669,-0.059,0.3116,0.0707
V19-22b;#414;Ebene E - 2021-01-29 12.28.56.ndpi,PathCellObject,,PathAnnotationObject,Polygon,17941,4151.9,0.8457,32.1471,21.5928,0.8664,1,8.5527,4.8936,217.3521,52.9156,0.9755,1,18.5377,14.8414,0.1479,0.309,0.3181,0.1202,0.4289,0.0561,0.0729,0.024,-0.0566,0.6254,0.1179,0.0918,0.0574,-0.0096,0.4502,0.1189,0.1076,0.0443,-0.0566,0.6254,0.139,0.2661,0.2721,0.0546,0.4247,0.0755,0.073,0.0284,-0.0257,0.4587,0.1098,0.0936,0.0643,-0.0021,0.4494,0.116,0.1015,0.0458,-0.0257,0.4587,0.1257
