Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8164.2,5141.3,0.901,23.3459,17.3112,0.979,1,5.9135,5.1196,187.1797,48.6376,0.9943,1,15.9092,15.0754,0.1247,0.5261,0.5369,0.2754,0.8235,0.0852,0.1282,0.0648,-0.0765,0.868,0.1518,0.158,0.0308,-0.0178,0.868,0.1914,0.1778,0.1093,-0.0765,0.868,0.1958,0.3312,0.3454,0.0932,0.4927,0.0644,0.1009,0.076,-0.0296,0.4317,0.1019,0.1033,0.0415,-0.0296,0.3798,0.118,0.1296,0.1068,-0.0296,0.4927,0.1241
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8138,5122.5,0.8958,27.2677,18.7314,0.9766,1,6.237,5.5393,198.0521,50.0517,0.9935,1,16.2248,15.4761,0.1377,0.4375,0.4413,0.1751,0.7033,0.0793,0.1111,0.076,-0.0671,0.9188,0.1217,0.1472,0.0702,-0.0214,0.8864,0.1681,0.156,0.0987,-0.0671,0.9188,0.1621,0.2913,0.3144,-0.0332,0.401,0.0739,0.1357,0.1228,-0.0452,0.4324,0.0867,0.148,0.1096,-0.0401,0.4064,0.1014,0.1571,0.1389,-0.0452,0.4324,0.1005
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8128.2,5145.3,0.8899,23.5056,17.5574,0.9582,1,6.1094,5.1473,188.465,48.8742,0.9915,1,16.0976,15.0568,0.1247,0.4376,0.4525,0,0.8763,0.2085,0.0181,0,-0.0178,0.6358,0.0776,0.0575,0,-0.0088,0.6142,0.1517,0.0705,0,-0.0178,0.8763,0.1731,0.181,0.1805,-0.1223,0.4336,0.1321,0.0041,0,-0.0828,0.2907,0.0252,0.0189,0,-0.0567,0.2886,0.0556,0.0262,0,-0.1223,0.4336,0.0785
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8002.4,5097.6,0.8884,31.1115,20.1909,0.959,1,7.1848,5.495,209.2027,51.5105,0.9908,1,17.1854,15.4821,0.1487,0.422,0.4478,-0.0023,0.728,0.1251,0.0776,0.0232,-0.0317,0.5545,0.1193,0.0758,0.0225,-0.0089,0.4676,0.1293,0.1289,0.029,-0.0317,0.728,0.1717,0.2606,0.2869,0.006,0.4132,0.087,0.0567,0.0134,-0.053,0.3632,0.0886,0.048,0.0102,-0.0254,0.3322,0.0935,0.0871,0.0181,-0.053,0.4132,0.1143
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7970.6,5089.5,0.8883,28.2383,19.0201,0.9809,1,6.3982,5.7097,200.5702,50.3422,0.9945,1,16.3946,15.6936,0.1408,0.465,0.4634,0.0861,0.6924,0.1041,0.0789,0.0384,-0.0339,0.5309,0.0963,0.0845,0.0399,-0.0129,0.4851,0.0996,0.1334,0.0576,-0.0339,0.6924,0.166,0.289,0.3017,0.106,0.4154,0.0564,0.076,0.0592,-0.0605,0.295,0.069,0.0793,0.0302,-0.012,0.2793,0.0824,0.1061,0.0874,-0.0605,0.4154,0.1002
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8115.8,5112.3,0.8863,21.9066,16.7525,0.9809,1,5.643,5.0277,182.8078,48.0703,0.9941,1,15.6401,14.9673,0.1198,0.5067,0.5085,0.2807,0.7411,0.0843,0.1289,0.0544,-0.0449,0.7294,0.1709,0.1025,0.0605,-0.0394,0.6649,0.129,0.1739,0.0829,-0.0449,0.7411,0.2039,0.315,0.3481,-0.0285,0.4418,0.0935,0.101,0.0627,-0.0897,0.5328,0.1122,0.1033,0.0924,-0.068,0.3583,0.0839,0.1265,0.0836,-0.0897,0.5328,0.1301
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8066.6,4926.3,0.8849,22.5078,17.1746,0.9589,1,6.0272,4.9618,185.6106,48.5003,0.9916,1,16.0173,14.9171,0.1213,0.5177,0.5107,0.1822,0.8237,0.1214,0.0497,0.0116,-0.0431,0.4617,0.0777,0.0641,0.023,-0.0309,0.3184,0.0885,0.1068,0.025,-0.0431,0.8237,0.1748,0.2992,0.3404,-0.0032,0.4811,0.1114,0.0689,0.0634,-0.0344,0.394,0.0635,0.0712,0.0604,-0.0076,0.2751,0.064,0.097,0.0777,-0.0344,0.4811,0.1036
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7815.9,4837.7,0.8847,17.76,15.5316,0.9252,1,5.7725,3.8606,172.5805,46.8464,0.9882,1,15.7702,13.8313,0.1029,0.5564,0.5676,0.0018,0.8514,0.1438,0.1225,0.0628,-0.0328,1.1367,0.1686,0.1229,0.0519,-0.0217,0.7948,0.1715,0.1672,0.0816,-0.0328,1.1367,0.2121,0.3024,0.3409,-0.0625,0.4988,0.1266,0.1012,0.0826,-0.1187,0.5475,0.1024,0.1102,0.0805,-0.0523,0.4162,0.1016,0.1219,0.0944,-0.1187,0.5475,0.1216
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7952.4,4865.6,0.8833,10.8663,11.9491,0.9564,1,4.2222,3.3649,147.9341,43.2711,0.9928,1,14.2045,13.2677,0.0735,0.5743,0.5528,0.2026,0.961,0.1562,0.133,0.096,-0.0322,0.6203,0.1274,0.0969,0.0601,-0.0184,0.4225,0.1066,0.1647,0.1073,-0.0322,0.961,0.1727,0.2928,0.3312,-0.0161,0.5403,0.1331,0.1295,0.1188,-0.0519,0.3875,0.082,0.111,0.096,0,0.2835,0.0732,0.1413,0.1254,-0.0519,0.5403,0.0964
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7560.3,4795.5,0.8819,17.5155,15.2647,0.9446,1,5.3875,4.2536,171.0815,46.5843,0.9907,1,15.375,14.2199,0.1024,0.6883,0.6766,0.0117,1.2684,0.2295,0.0711,0.0036,-0.1165,0.9794,0.1419,0.04,0.0039,-0.0678,0.4044,0.0744,0.1349,0.0235,-0.1165,1.2684,0.2424,0.2769,0.4347,-0.6153,0.7792,0.331,0.1116,0.0846,-0.2218,0.7756,0.1226,0.074,0.0404,-0.0102,0.3268,0.0784,0.1287,0.0958,-0.6153,0.7792,0.1652
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7472.6,4800.5,0.8809,11.7937,12.4714,0.9529,1,4.3755,3.4443,151.1797,43.7655,0.9918,1,14.3728,13.4173,0.078,0.397,0.3859,0.1252,0.8575,0.1588,0.1157,0.0802,-0.1531,0.7785,0.1337,0.1211,0.0562,-0.0422,0.7785,0.17,0.1377,0.0931,-0.1531,0.8575,0.1554,0.2308,0.3003,-0.2358,0.5273,0.1934,0.1311,0.1229,-0.1659,0.6199,0.095,0.11,0.1079,-0.0222,0.3775,0.0908,0.1389,0.1273,-0.2358,0.6199,0.1093
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8113.2,5107.1,0.8798,26.8249,18.5165,0.9832,1,6.1366,5.6364,196.448,49.8308,0.9942,1,16.1341,15.5932,0.1366,0.4499,0.4478,0.1265,0.728,0.1246,0.162,0.0901,-0.0449,0.9426,0.1895,0.2006,0.1208,-0.0306,0.9165,0.2173,0.2016,0.1292,-0.0449,0.9426,0.2072,0.2851,0.2987,-0.0727,0.5316,0.106,0.1304,0.1032,-0.088,0.4991,0.1168,0.1327,0.1026,-0.0006,0.4783,0.1191,0.1517,0.1203,-0.088,0.5316,0.1271
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,7902.8,4825.3,0.8797,46.4084,26.6304,0.8223,0.9957,10.8957,5.3674,256.4985,57.9297,0.9605,0.9995,20.8848,15.3231,0.1809,0.4263,0.4215,0.0312,0.7102,0.0961,0.0847,0.052,-0.0513,1.0915,0.1149,0.0749,0.0526,-0.0257,0.3944,0.0854,0.1465,0.0775,-0.0513,1.0915,0.1726,0.2837,0.2958,0.0377,0.4437,0.0644,0.0969,0.0914,-0.0152,0.4515,0.0642,0.086,0.0739,-0.0032,0.2731,0.0684,0.1307,0.1061,-0.0152,0.4515,0.0964
V19-22b;#413;Ebene E - 2021-01-29 15.35.00.ndpi,PathCellObject,,PathAnnotationObject,Polygon,8033,5065.7,0.8796,39.8466,23.0875,0.9394,1,8.6422,6.0521,232.4895,54.4167,0.9866,1,18.6289,16.013,0.1714,0.3677,0.3762,0.0212,0.7866,0.1444,0.1035,0.0314,-0.073,0.9108,0.1588,0.1599,0.1139,-0.0425,0.8152,0.1864,0.1488,0.071,-0.073,0.9108,0.1854,0.2491,0.2503,0.04,0.4217,0.0732,0.097,0.0546,-0.0608,0.6278,0.1094,0.1567,0.1411,-0.0204,0.6278,0.1333,0.123,0.0968,-0.0608,0.6278,0.1188
