Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27112.7,6293.1,0.8972,22.8974,17.3548,0.9553,1,5.8948,5.209,186.8789,48.6699,0.9914,1,15.8908,15.1794,0.1225,0.5225,0.5429,-0.018,0.9735,0.1828,0.1234,0.0868,-0.1626,0.8113,0.145,0.1617,0.1292,-0.0869,0.4831,0.137,0.1727,0.1028,-0.1626,0.9735,0.1994,0.1774,0.1854,-0.213,0.5856,0.1346,0.1262,0.1215,-0.2396,0.6411,0.0879,0.112,0.1086,-0.0919,0.2949,0.0735,0.1325,0.1243,-0.2396,0.6411,0.0964
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27380,6298.4,0.8857,16.4056,14.5821,0.9695,1,5.0039,4.0816,166.4566,45.8965,0.993,1,15.0038,14.0227,0.0986,0.2081,0.2007,0.0599,0.4404,0.0768,0.0665,0.0443,-0.0295,0.4158,0.0751,0.0766,0.04,-0.0105,0.4158,0.0905,0.0805,0.0581,-0.0295,0.4404,0.0863,0.118,0.1187,-0.019,0.2406,0.0517,0.0484,0.0365,-0.0471,0.2433,0.0505,0.0575,0.0324,-0.0149,0.2303,0.0685,0.0553,0.0441,-0.0471,0.2433,0.0547
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27187.4,6434.3,0.8836,20.4224,16.7088,0.9192,1,6.2615,4.204,181.1171,48.0183,0.9871,1,16.2472,14.1827,0.1128,0.4949,0.4561,0.275,1.1356,0.1454,0.1408,0.072,-0.0605,0.9665,0.171,0.1391,0.0806,-0.0278,0.6651,0.1667,0.1808,0.1058,-0.0605,1.1356,0.2022,0.2468,0.262,-0.2602,0.4347,0.0987,0.103,0.0913,-0.2813,0.4732,0.1061,0.1021,0.1039,-0.0147,0.3465,0.0854,0.1193,0.1094,-0.2813,0.4732,0.1147
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27291.3,6111,0.8801,24.0625,17.9137,0.9423,1,6.5077,4.7154,190.7251,49.2307,0.9889,1,16.5016,14.6756,0.1262,0.4717,0.4546,0.1338,1.0376,0.1434,0.0357,0.0002,-0.0307,0.5058,0.0722,0.0533,0.0007,-0.0174,0.4422,0.0941,0.0903,0.0019,-0.0307,1.0376,0.1672,0.2657,0.2957,-0.1979,0.5454,0.1519,0.0196,0.0014,-0.1159,0.2897,0.0404,0.039,0.0066,-0.0085,0.2897,0.0674,0.0504,0.0036,-0.1979,0.5454,0.1046
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27303.1,6323.1,0.8785,39.3857,22.5306,0.975,1,7.6943,6.7036,228.9874,53.8441,0.9925,1,17.6919,16.6545,0.172,0.3824,0.3615,0.0865,0.8415,0.1196,0.0737,0.0446,-0.0305,0.6853,0.0874,0.0687,0.0525,-0.014,0.2613,0.0602,0.1267,0.0735,-0.0305,0.8415,0.1494,0.2203,0.2168,0.0287,0.3817,0.0591,0.0751,0.0706,-0.0355,0.283,0.0654,0.08,0.0708,-0.0093,0.2366,0.0648,0.1,0.0888,-0.0355,0.3817,0.0845
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27133.8,6359.3,0.8748,13.2011,13.219,0.9493,1,4.646,3.7733,156.1532,44.4988,0.991,1,14.6329,13.7354,0.0845,0.5438,0.5522,-0.0188,1.0132,0.1966,0.2006,0.143,-0.1251,1.0204,0.2024,0.1944,0.1341,-0.0551,0.7924,0.1971,0.2298,0.168,-0.1251,1.0204,0.2235,0.2774,0.2885,-0.0499,0.5559,0.1423,0.1234,0.1104,-0.0954,0.6809,0.1084,0.0941,0.0503,-0.0215,0.4022,0.1023,0.1365,0.1194,-0.0954,0.6809,0.1197
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27152.2,6304.8,0.8744,25.5938,18.5271,0.937,0.995,6.5624,5.0508,195.2466,49.8299,0.9881,1,16.5603,15.0022,0.1311,0.4459,0.4494,-0.0051,0.7338,0.1059,0.1503,0.1112,-0.0877,0.6105,0.1446,0.1738,0.1131,-0.0422,0.5922,0.1713,0.1887,0.1352,-0.0877,0.7338,0.1719,0.2193,0.2324,-0.0054,0.3956,0.0703,0.1094,0.0973,-0.0628,0.3913,0.0856,0.1194,0.1009,-0.007,0.3913,0.0917,0.1237,0.1113,-0.0628,0.3956,0.0916
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27312.8,6278.4,0.8742,40.4876,22.9171,0.9688,1,7.6972,6.9786,232.1343,54.2395,0.9916,1,17.6932,16.9528,0.1744,0.3927,0.3673,-0.0133,0.7543,0.1453,0.08,0.0278,-0.0635,0.6474,0.114,0.1155,0.0605,-0.024,0.5137,0.1367,0.1343,0.0571,-0.0635,0.7543,0.1685,0.2227,0.2246,-0.0572,0.4406,0.0714,0.0604,0.0377,-0.0832,0.3605,0.0676,0.0723,0.0518,-0.0319,0.2939,0.0722,0.0886,0.0561,-0.0832,0.4406,0.0919
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27061.1,6286.7,0.8738,12.5731,12.9918,0.9361,1,4.6829,3.5309,154.8366,44.3122,0.9909,1,14.6804,13.4463,0.0812,0.4889,0.4752,-0.0325,1.2786,0.2117,0.1902,0.1584,-0.1683,0.9693,0.1743,0.2332,0.2174,-0.0815,0.5765,0.1483,0.2145,0.1721,-0.1683,1.2786,0.1955,0.1637,0.2636,-0.4956,0.4313,0.2209,0.125,0.1153,-0.3692,0.4909,0.1151,0.1385,0.123,-0.1343,0.4132,0.1129,0.1281,0.1183,-0.4956,0.4909,0.1275
V19-22b;#409;Ebene C - 2021-01-29 15.16.12.ndpi,PathCellObject,,PathAnnotationObject,Polygon,27175.9,6302.5,0.8733,19.1479,15.8691,0.9555,1,5.5957,4.4094,175.7843,47.1917,0.9919,1,15.5847,14.4067,0.1089,0.6553,0.6563,0.1178,1.0842,0.1788,0.2029,0.1433,-0.0798,0.8721,0.2079,0.209,0.1998,-0.0149,0.807,0.1981,0.2521,0.2051,-0.0798,1.0842,0.2488,0.3052,0.3588,-0.2962,0.6233,0.2006,0.1225,0.0897,-0.2536,0.4773,0.1338,0.1299,0.1354,-0.1418,0.3971,0.1318,0.1424,0.1161,-0.2962,0.6233,0.1535
