Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,27322.3,4780,20,5684.2,783.89
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,28319.1,5688.4,272,26747.4,1177.4
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,28511.3,5835.1,183,21613.6,1403.1
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,28831.2,6044.2,37,5704.5,456.67
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,29783.1,6445.7,42,3900.4,358.92
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,30013.4,6506.4,10,918.72,129.51
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,30190,6538.4,16,1881.1,267.46
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,30879.6,6683.2,38,5103.1,443.29
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,31613.3,6706.3,366,44691,1425.4
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,32412.1,6399.8,20,1409,217.96
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,30117.8,6502.6,41,3282.1,336.04
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,29909,6418.8,33,7141.7,613.55
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,28175,5519.1,2,343.11,80.71
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,27931.2,5346.7,479,82555.8,2598.6
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,28690.5,5983.6,4,642.8,100.72
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,29638,6360.1,77,11259.1,990.72
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,31026.9,6645.3,7,703.85,101.57
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,31223,6715.4,291,39338.9,1611.4
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,32088,6625.1,519,47845.6,1549.5
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,31975,6481.9,7,930.86,237.01
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,32131.9,6415,2,505.1,88.74
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,28652.3,5903.2,12,1403.2,170.9
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,29079.9,6129.9,65,10807,775.85
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,29350.8,6232.2,31,6466,558.06
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Polygon,30036.6,6454,12,2709.9,240.37
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,PathAnnotationObject,,Image,Geometry,30497.3,6605.3,136,19334.7,1389.6
V19-22b;#409;Ebene E - 2021-01-29 15.08.19.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,28382.7,5751.9,91,8530,369.46
