Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3931.2,1842.5,0.882,19.126,15.8466,0.9571,1,5.5582,4.5266,175.5035,47.1604,0.9916,1,15.5572,14.4868,0.109,0.3684,0.3799,-0.0211,0.6296,0.1275,0.0698,0.0265,-0.0699,0.6392,0.1063,0.0976,0.0792,-0.0416,0.4983,0.1005,0.1026,0.0448,-0.0699,0.6392,0.1433,0.2077,0.2148,-0.0293,0.3428,0.0622,0.0845,0.0707,-0.0839,0.3599,0.0806,0.1118,0.1016,-0.0284,0.2794,0.0749,0.098,0.0836,-0.0839,0.3599,0.0877
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3577.6,1826,0.8499,13.0675,13.6669,0.8791,1,5.3743,3.21,158.3901,44.964,0.9845,1,15.3603,13.1533,0.0825,0.4362,0.4119,0.1059,0.9446,0.17,0.0778,0.0415,-0.0889,0.7428,0.1184,0.105,0.0771,-0.0518,0.6486,0.1324,0.1072,0.0532,-0.0889,0.9446,0.1578,0.1866,0.2033,-0.0823,0.4353,0.0982,0.1135,0.1052,-0.0483,0.5175,0.0845,0.1132,0.1108,-0.0337,0.308,0.0761,0.1195,0.1103,-0.0823,0.5175,0.088
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4549.3,1837.5,0.8469,25.7606,19.9144,0.8163,1,8.133,4.2016,202.3909,51.2099,0.9698,1,18.1204,14.1515,0.1273,0.3955,0.3799,0.1119,0.9099,0.1359,0.0491,0.0093,-0.0461,0.4568,0.0723,0.0552,0.0338,-0.0256,0.2823,0.0682,0.0933,0.0272,-0.0461,0.9099,0.1425,0.2197,0.2226,0.019,0.4215,0.06,0.0714,0.0574,-0.0205,0.3228,0.0672,0.0837,0.081,-0.0016,0.2387,0.0659,0.0903,0.0724,-0.0205,0.4215,0.0828
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4059.4,1850.8,0.8441,20.9466,16.9154,0.9199,1,6.3007,4.1842,182.6711,48.2241,0.9871,1,16.2957,14.1737,0.1147,0.4591,0.4111,0.04,1.1209,0.1989,0.0738,0.016,-0.1193,0.9493,0.1447,0.0821,0.0172,-0.0992,0.6245,0.133,0.1182,0.0324,-0.1193,1.1209,0.1955,0.2002,0.2064,-0.376,0.5743,0.1321,0.0951,0.0801,-0.2484,0.6303,0.1,0.0806,0.0533,-0.0894,0.4539,0.0918,0.1072,0.0916,-0.376,0.6303,0.1095
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4516.1,1836,0.8419,16.1694,15.7243,0.8218,1,6.2937,3.3349,172.149,47.0453,0.9774,1,16.2468,13.3354,0.0939,0.3805,0.3744,0.0814,0.7284,0.1431,0.0514,0.0214,-0.0529,0.4235,0.0719,0.0902,0.0604,-0.0386,0.3582,0.0985,0.0823,0.0339,-0.0529,0.7284,0.1258,0.1993,0.2016,-0.0402,0.4354,0.0929,0.082,0.066,-0.0372,0.3961,0.0767,0.0923,0.0795,-0.0088,0.285,0.0749,0.093,0.0768,-0.0402,0.4354,0.0855
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3530.1,1810.1,0.8332,18.5376,16.3354,0.873,0.9967,6.2388,3.8461,177.3223,47.6441,0.9816,1,16.2028,13.8095,0.1045,0.3498,0.3476,-0.0058,0.7095,0.1393,0.0562,0.0036,-0.06,0.5966,0.0969,0.0582,0,-0.0197,0.5703,0.1178,0.087,0.0162,-0.06,0.7095,0.1361,0.1945,0.1964,0.0267,0.3934,0.0675,0.0496,0.0198,-0.0544,0.3459,0.0672,0.0464,0.0083,-0.0544,0.2613,0.0757,0.0648,0.0271,-0.0544,0.3934,0.0806
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4954,1832.5,0.8331,23.9046,17.8912,0.9384,1,6.5732,4.6858,190.4653,49.2076,0.9885,1,16.5462,14.6222,0.1255,0.3682,0.3361,-0.037,1.1964,0.2325,0.052,0.0357,-0.1475,0.5392,0.0742,0.0409,0.0268,-0.0449,0.1913,0.0534,0.0918,0.047,-0.1475,1.1964,0.1504,0.1537,0.1629,-0.4894,0.5784,0.1795,0.0695,0.0598,-0.2728,0.5288,0.0711,0.0567,0.0517,-0.0664,0.1887,0.0496,0.0801,0.0679,-0.4894,0.5784,0.0962
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4077.8,1836.1,0.8309,31.9807,23.392,0.7345,0.989,9.8857,4.1282,225.9423,54.6725,0.9499,0.9987,19.8694,14.0904,0.1415,0.2233,0.205,0.0447,0.627,0.0981,0.0693,0.0431,-0.0817,0.4049,0.0897,0.0317,0.0027,-0.0817,0.251,0.0635,0.0912,0.0643,-0.0817,0.627,0.1057,0.1561,0.1516,0.0582,0.3665,0.0426,0.1302,0.1346,-0.0008,0.3869,0.0654,0.1356,0.1411,0.0029,0.3013,0.0728,0.1339,0.1389,-0.0008,0.3869,0.0633
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4355.4,1859.2,0.8304,18.9484,16.4906,0.8756,1,6.422,3.7944,178.6559,47.8034,0.9824,1,16.4136,13.7334,0.1061,0.4049,0.4214,0.0874,0.6919,0.1268,0.0818,0.0435,-0.0806,0.674,0.1186,0.0607,0.0166,-0.0616,0.4621,0.1025,0.1161,0.06,-0.0806,0.6919,0.1555,0.2047,0.228,-0.0683,0.3783,0.0971,0.1053,0.1004,-0.0708,0.3898,0.0793,0.0701,0.0529,-0.0073,0.2792,0.0686,0.1158,0.1085,-0.0708,0.3898,0.0869
V19-22b;#408;Ebene D - 2021-01-29 15.25.44.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4459,1813.6,0.83,5.2918,8.4785,0.9251,1,2.9108,2.4239,125.1272,39.8042,0.9924,1,12.9026,12.3843,0.0423,0.5531,0.5638,0.0776,0.9254,0.1957,0.0604,0.015,-0.0946,0.7671,0.1139,0.0432,0.0058,-0.0547,0.5806,0.1012,0.0807,0.0192,-0.0946,0.9254,0.1537,0.3524,0.3867,0.0345,0.651,0.1594,0.1523,0.1499,-0.0246,0.5954,0.1018,0.1495,0.1548,0,0.3915,0.0915,0.1606,0.1543,-0.0246,0.651,0.1121
