Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24061.1,1050.7,0.9229,33.9453,21.6189,0.9127,0.994,7.9099,5.4265,218.8074,52.9093,0.9822,0.9992,17.9028,15.3807,0.1551,0.4752,0.4765,0.032,0.7261,0.1011,0.1128,0.1108,-0.0344,0.4233,0.09,0.1085,0.0991,-0.0046,0.3769,0.073,0.1691,0.1326,-0.0344,0.7261,0.1601,0.2611,0.2754,0.027,0.398,0.0686,0.1408,0.1572,-0.0138,0.313,0.0742,0.1421,0.1606,0.0181,0.313,0.0682,0.1595,0.1693,-0.0138,0.398,0.0853
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24061,1091.5,0.888,27.5488,18.93,0.9661,1,6.5452,5.3601,199.191,50.2336,0.992,1,16.516,15.3161,0.1383,0.6072,0.6132,0.0657,1.2497,0.1539,0.0975,0.0242,-0.0384,0.7908,0.1625,0.1246,0.0292,-0.0178,0.7908,0.1963,0.1682,0.0301,-0.0384,1.2497,0.2389,0.2834,0.3204,-0.2536,0.479,0.14,0.0925,0.0423,-0.0679,0.4218,0.1016,0.1079,0.0454,0.0006,0.377,0.113,0.119,0.0462,-0.2536,0.479,0.1263
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24015,1011.3,0.8782,38.3602,22.6039,0.9435,0.9938,7.9168,6.1614,228.2567,53.9091,0.987,0.9993,17.9117,16.0808,0.1681,0.343,0.3652,0.0741,0.5408,0.0959,0.0528,0.0306,-0.0375,0.4193,0.0665,0.0547,0.0302,-0.0248,0.2868,0.0633,0.1017,0.0388,-0.0375,0.5408,0.1305,0.2425,0.2554,0.0928,0.3625,0.0493,0.1032,0.0695,0.0007,0.3154,0.0756,0.0995,0.0655,0.0247,0.2906,0.0697,0.1267,0.0914,0.0007,0.3625,0.0888
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24061,1127.9,0.8778,22.6759,17.114,0.9729,1,5.9172,4.9783,185.2504,48.4239,0.9928,1,15.9063,14.9135,0.1224,0.4694,0.4542,0.1857,0.7759,0.1103,0.123,0.0753,-0.039,1.1693,0.1823,0.0726,0.0574,-0.0229,0.3766,0.0767,0.1654,0.0883,-0.039,1.1693,0.2087,0.3154,0.3375,0.052,0.4546,0.0835,0.1464,0.1455,-0.1887,0.7103,0.1014,0.1236,0.1326,0.0052,0.2718,0.0671,0.1671,0.1569,-0.1887,0.7103,0.1138
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24115.6,1115.2,0.8771,24.6917,18.0236,0.9552,1,6.3937,4.988,191.7159,49.3127,0.9907,1,16.37,14.9573,0.1288,0.4934,0.4579,0.2531,0.9831,0.1252,0.1552,0.0809,-0.0413,0.7759,0.1885,0.2125,0.1275,-0.0055,0.7156,0.1954,0.1987,0.1013,-0.0413,0.9831,0.214,0.3003,0.3226,-0.0232,0.4598,0.0902,0.1726,0.1595,-0.0456,0.4529,0.1018,0.1894,0.1621,0.0042,0.4094,0.0938,0.1891,0.1749,-0.0456,0.4598,0.1091
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24121.8,1103,0.8718,27.0058,19.1372,0.9266,0.9948,6.7746,5.1732,199.7296,50.4438,0.9864,1,16.7703,15.0409,0.1352,0.5189,0.514,0.2241,0.8437,0.1187,0.1329,0.0387,-0.0369,0.7755,0.179,0.1675,0.0476,-0.0095,0.7755,0.2039,0.1855,0.0623,-0.0369,0.8437,0.2171,0.2978,0.3267,-0.0313,0.4706,0.0937,0.1284,0.0977,-0.0478,0.4431,0.1003,0.1515,0.1118,0.024,0.4334,0.115,0.1514,0.1223,-0.0478,0.4706,0.1152
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24121.3,1110.1,0.8657,14.2194,13.735,0.9472,1,4.8358,3.8929,160.0533,45.0502,0.991,1,14.8251,13.8456,0.0888,0.4696,0.4627,0.1288,0.7788,0.1558,0.1844,0.1053,-0.0442,0.8047,0.1909,0.2166,0.1217,-0.0171,0.7014,0.2015,0.2096,0.1292,-0.0442,0.8047,0.2047,0.2738,0.2957,0.0575,0.4501,0.0957,0.1928,0.1844,-0.0062,0.4517,0.0956,0.1944,0.1727,0.0297,0.4434,0.0981,0.2,0.1934,-0.0062,0.4517,0.0983
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24100.4,1124.5,0.8653,28.3624,19.0508,0.982,1,6.3531,5.7495,200.5716,50.3548,0.994,1,16.3479,15.6822,0.1414,0.5013,0.5073,0.0941,0.7863,0.0982,0.1006,0.0517,-0.0421,0.7576,0.131,0.1345,0.1019,-0.0194,0.7576,0.1351,0.1572,0.0833,-0.0421,0.7863,0.1886,0.2755,0.2925,-0.0052,0.3989,0.0783,0.1212,0.0992,-0.0242,0.411,0.0896,0.1583,0.1505,0.001,0.411,0.0856,0.143,0.1252,-0.0242,0.411,0.1032
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24149.5,1090.1,0.8647,27.3355,18.897,0.9619,1,6.748,5.244,198.8538,50.2128,0.9911,1,16.7391,15.1878,0.1375,0.5782,0.5719,0.1953,0.8689,0.1089,0.061,0.0262,-0.0355,0.5363,0.0945,0.0778,0.0299,-0.0233,0.4865,0.1189,0.1321,0.0313,-0.0355,0.8689,0.2026,0.2965,0.3278,-0.0203,0.4301,0.0853,0.0715,0.0469,-0.0335,0.3594,0.0618,0.0723,0.0428,0.0092,0.2906,0.0682,0.1024,0.0511,-0.0335,0.4301,0.1015
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24051.9,1121.3,0.8646,28.2287,19.2523,0.957,1,6.9586,5.3147,201.4434,50.5616,0.9902,1,16.9376,15.2811,0.1401,0.5514,0.555,0.2112,0.8889,0.124,0.1215,0.0556,-0.0347,1.1447,0.1876,0.1425,0.0713,-0.019,0.8248,0.1938,0.1817,0.0726,-0.0347,1.1447,0.2338,0.3286,0.3499,-0.0009,0.4888,0.0831,0.1363,0.1299,-0.1837,0.6984,0.1095,0.152,0.1418,-0.0094,0.4921,0.1119,0.1632,0.1482,-0.1837,0.6984,0.1255
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24046.9,1114.7,0.8586,18.5053,15.6476,0.9497,1,5.5463,4.5072,173.9451,46.9649,0.991,1,15.5429,14.4535,0.1064,0.4553,0.4455,0.1956,0.6815,0.1029,0.1079,0.0661,-0.0347,0.8889,0.1505,0.1332,0.0924,-0.0232,0.7774,0.1591,0.1448,0.0799,-0.0347,0.8889,0.1812,0.303,0.3124,0.1079,0.4197,0.0612,0.1323,0.1272,-0.0366,0.4888,0.0856,0.14,0.119,0.0143,0.4325,0.0981,0.1504,0.1374,-0.0366,0.4888,0.0985
V19-22b;#408;Ebene E - 2021-01-29 15.23.09.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24153.2,1096.4,0.8579,12.0836,12.6888,0.9431,1,4.489,3.4791,152.7958,44.0086,0.9914,1,14.4806,13.4388,0.0791,0.3585,0.3587,0.0643,0.7763,0.1475,0.1181,0.0472,-0.0487,0.8689,0.1692,0.1272,0.038,-0.0223,0.735,0.1838,0.1373,0.0717,-0.0487,0.8689,0.1798,0.1842,0.1847,0.0191,0.3581,0.0879,0.1293,0.1082,-0.0148,0.4301,0.0953,0.1311,0.117,0.0098,0.3932,0.1059,0.1337,0.1174,-0.0148,0.4301,0.0959
