Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3592.3,2265.7,0.9076,15.0514,14.1178,0.949,1,5.0586,4.03,162.8892,45.439,0.9914,1,15.03,13.9814,0.0924,0.2841,0.3025,-0.0202,0.4587,0.0978,0.0559,0.0129,-0.0666,0.616,0.0974,0.0498,0.0105,-0.0597,0.3301,0.0918,0.0768,0.021,-0.0666,0.616,0.1176,0.2675,0.2856,0.0866,0.3894,0.0715,0.0831,0.0684,-0.0124,0.378,0.0819,0.0718,0.0511,-0.0107,0.3321,0.0837,0.0999,0.0779,-0.0124,0.3894,0.0969
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3706.8,2320.6,0.9018,13.6053,13.292,0.9677,1,4.4536,4.0785,157.2535,44.6063,0.9932,1,14.4498,14.0219,0.0865,0.5289,0.5636,0.0575,0.9004,0.1796,0.1016,0.0273,-0.0831,0.7672,0.1664,0.1303,0.0265,-0.0554,0.7672,0.2092,0.1388,0.0402,-0.0831,0.9004,0.2064,0.3589,0.4013,-0.0406,0.6845,0.1926,0.1186,0.0784,-0.0363,0.5523,0.1328,0.1104,0.047,-0.0122,0.5523,0.1523,0.1396,0.0876,-0.0406,0.6845,0.1546
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4644.5,2347.1,0.8954,29.7578,19.8071,0.9532,1,7.2176,5.3311,205.7849,51.1185,0.9896,1,17.2116,15.2639,0.1446,0.4249,0.4155,0.0652,0.856,0.1148,0.0704,0.0024,-0.0589,0.7549,0.1469,0.0782,0.0008,-0.0088,0.7232,0.1727,0.1215,0.0064,-0.0589,0.856,0.1894,0.3421,0.3871,-0.0091,0.5653,0.1362,0.0722,0.0032,-0.0186,0.61,0.1358,0.0739,0.0013,-0.008,0.61,0.1612,0.1112,0.0064,-0.0186,0.61,0.1657
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3685.3,2324,0.891,23.0947,17.2091,0.98,1,5.8412,5.086,186.3306,48.5259,0.9944,1,15.8341,15.0342,0.1239,0.4422,0.4373,0.1727,0.7052,0.0946,0.093,0.0078,-0.057,0.6007,0.1406,0.1024,0.0332,-0.0381,0.5999,0.1452,0.1364,0.0318,-0.057,0.7052,0.178,0.3561,0.3923,0.0598,0.5359,0.1039,0.0991,0.0364,-0.043,0.5107,0.1307,0.1164,0.0824,-0.0133,0.4382,0.1303,0.1311,0.0645,-0.043,0.5359,0.1532
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3725.9,2323,0.8877,21.5567,16.6103,0.9818,1,5.4073,5.0119,181.8096,47.9344,0.9943,1,15.4069,14.9973,0.1186,0.5136,0.5302,0.0893,0.771,0.1131,0.053,0.0125,-0.065,0.5739,0.0843,0.0735,0.016,-0.0253,0.419,0.108,0.1078,0.0274,-0.065,0.771,0.1732,0.384,0.4498,-0.0018,0.6437,0.1612,0.0627,0.056,-0.0213,0.3391,0.0634,0.0721,0.0604,-0.0105,0.3391,0.0824,0.1009,0.072,-0.0213,0.6437,0.132
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3778.9,2296.4,0.8871,22.7423,17.3312,0.9515,1,6.264,4.7872,186.3087,48.625,0.9902,1,16.2358,14.7445,0.1221,0.4879,0.4917,0.1144,0.7365,0.0997,0.0512,0.0001,-0.0547,0.5787,0.0957,0.0414,0,-0.0212,0.3785,0.0812,0.1043,0.0036,-0.0547,0.7365,0.1721,0.3568,0.4005,-0.0361,0.5703,0.1353,0.0516,0.0049,-0.0431,0.3612,0.0718,0.0377,0,-0.0079,0.2682,0.0665,0.0887,0.0258,-0.0431,0.5703,0.1293
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3750,2319.8,0.8822,24.0903,17.5848,0.979,1,5.8688,5.2485,188.991,48.8875,0.9937,1,15.8625,15.224,0.1275,0.3673,0.3824,0.0774,0.5432,0.0753,0.1132,0.0224,-0.0612,0.636,0.1623,0.1167,0.0517,-0.0258,0.5234,0.1526,0.1457,0.0553,-0.0612,0.636,0.1758,0.3434,0.384,0.0019,0.5235,0.12,0.1098,0.05,-0.0238,0.5199,0.1422,0.1225,0.0751,-0.016,0.4817,0.1462,0.1397,0.0677,-0.0238,0.5235,0.1599
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,4543.7,2395.6,0.8818,28.9855,19.639,0.9444,1,6.9514,5.1615,204.2122,50.95,0.9886,1,16.9506,15.1332,0.1419,0.315,0.3114,0.132,0.523,0.0803,0.0542,0.0073,-0.0625,0.5664,0.0902,0.0722,0.0004,-0.0528,0.5664,0.1259,0.0914,0.0339,-0.0625,0.5664,0.1273,0.2804,0.3102,-0.0076,0.4183,0.0865,0.0889,0.0644,-0.0292,0.5502,0.1044,0.1096,0.0662,-0.0168,0.5119,0.1356,0.1162,0.0818,-0.0292,0.5502,0.1221
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3600.4,2284.2,0.8817,29.8944,19.66,0.9719,1,6.8376,5.8381,205.1874,50.9718,0.9924,1,16.836,15.798,0.1457,0.421,0.4157,0.1208,0.7057,0.1081,0.0431,0.0196,-0.0648,0.5333,0.0631,0.0359,0.0135,-0.0381,0.2032,0.0488,0.0981,0.0365,-0.0648,0.7057,0.1512,0.3929,0.4196,0.0254,0.6069,0.1109,0.061,0.0583,-0.0228,0.3735,0.0545,0.0376,0.0296,-0.0132,0.1351,0.0405,0.1093,0.0715,-0.0228,0.6069,0.1343
V19-22b;#414;Ebene C - 2021-01-29 12.52.50.ndpi,PathCellObject,,PathAnnotationObject,Polygon,3736.1,2293.3,0.8815,25.4526,18.0604,0.9806,1,5.9779,5.5916,192.8265,49.3716,0.9941,1,15.9732,15.5386,0.132,0.4052,0.3967,0.1044,0.7396,0.0947,0.0742,0,-0.0678,0.5973,0.1299,0.0845,0,-0.0133,0.5266,0.136,0.1178,0.0109,-0.0678,0.7396,0.1683,0.3581,0.3882,0.0239,0.5456,0.0996,0.0803,0.0203,-0.0384,0.4179,0.1072,0.098,0.0064,-0.0132,0.3961,0.1331,0.1168,0.05,-0.0384,0.5456,0.1418
