Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23833.6,3979.2,0.8889,13.6618,13.5973,0.9286,1,5.0407,3.4681,158.9371,44.9179,0.9899,1,15.0169,13.3915,0.086,0.3361,0.3524,0.0179,0.6461,0.1239,0.0391,0,-0.0364,0.7191,0.0802,0.0224,0,-0.0094,0.2255,0.0478,0.0646,0.0006,-0.0364,0.7191,0.1189,0.0986,0.1004,-0.0386,0.2111,0.0519,0.007,0,-0.0643,0.1304,0.0209,0.0024,0,-0.0435,0.0645,0.0154,0.0149,0,-0.0643,0.2111,0.036
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23864.5,3956.5,0.8861,13.2668,13.1651,0.9619,1,4.5686,3.7427,156.2895,44.4766,0.9928,1,14.5592,13.6743,0.0849,0.4347,0.4254,-0.0102,0.8715,0.2205,0.0439,0.0003,-0.026,0.6326,0.0969,0.0553,0.0172,-0.0042,0.4287,0.0897,0.0775,0.0013,-0.026,0.8715,0.1573,0.0818,0.0682,-0.0492,0.305,0.0766,0.0121,0,-0.0874,0.2133,0.0321,0.0229,0.0021,-0.031,0.2133,0.0417,0.0181,0,-0.0874,0.305,0.0427
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23948.3,3960.5,0.8788,10.6806,11.8851,0.9502,1,4.1105,3.3618,147.2782,43.1931,0.992,1,14.0999,13.3192,0.0725,0.6332,0.6797,-0.0043,1.2195,0.3147,0.1375,0.0848,-0.0329,0.9647,0.1783,0.1353,0.0892,-0.0148,0.8208,0.1621,0.173,0.0921,-0.0329,1.2195,0.2301,0.1526,0.1542,-0.127,0.3765,0.1264,0.0705,0.063,-0.1666,0.3858,0.0697,0.0587,0.0608,-0.1645,0.2458,0.064,0.0764,0.0664,-0.1666,0.3858,0.0781
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23874.1,3954.3,0.8742,16.4787,15.3463,0.8793,0.986,5.5825,4.2162,170.2862,46.6241,0.9844,0.9997,15.5742,14.1258,0.0968,0.4578,0.4693,-0.011,0.8684,0.196,0.0922,0.0214,-0.0259,1.2402,0.1713,0.1237,0.0443,-0.0117,0.889,0.2007,0.1273,0.0344,-0.0259,1.2402,0.2045,0.1219,0.1297,-0.0782,0.3254,0.0834,0.0379,0.0133,-0.0917,0.3774,0.0586,0.0525,0.0285,-0.0603,0.3774,0.0735,0.046,0.0192,-0.0917,0.3774,0.0662
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23904.8,3959,0.8649,15.6426,14.3146,0.9593,1,4.8427,4.2059,164.5633,45.638,0.9929,1,14.832,14.1568,0.0951,0.5043,0.5131,0.1027,0.7772,0.1193,0.1406,0.0671,-0.0149,1.0356,0.1832,0.0646,0.0239,-0.0041,0.3348,0.0818,0.175,0.0894,-0.0149,1.0356,0.2075,0.1833,0.1823,0.0462,0.31,0.0513,0.06,0.0413,-0.0816,0.2948,0.0657,0.0374,0.0181,-0.039,0.1693,0.0445,0.0717,0.0545,-0.0816,0.31,0.0739
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23881.7,3954.9,0.864,12.2906,12.788,0.9445,1,4.6493,3.422,153.4658,44.1019,0.9915,1,14.6417,13.366,0.0801,0.6205,0.6355,0.0833,1.2402,0.2215,0.1194,0.0403,-0.028,0.7554,0.1727,0.1867,0.0875,-0.0127,0.7413,0.2032,0.1593,0.0512,-0.028,1.2402,0.223,0.1457,0.1394,-0.0924,0.4113,0.1037,0.0384,0.0166,-0.1251,0.2789,0.0571,0.0567,0.0328,-0.0468,0.2789,0.0665,0.0469,0.0206,-0.1251,0.4113,0.0686
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23906.3,3963.3,0.8575,11.4146,12.3912,0.9342,1,4.5102,3.1901,150.6221,43.7016,0.9911,1,14.5018,13.144,0.0758,0.5142,0.5035,0.0727,1.038,0.1962,0.1393,0.0752,-0.0144,0.7772,0.1731,0.0616,0.018,-0.0142,0.347,0.0842,0.1679,0.0879,-0.0144,1.038,0.2013,0.1458,0.1603,-0.0695,0.2948,0.0748,0.06,0.0406,-0.0864,0.313,0.0674,0.0437,0.0098,-0.0362,0.2612,0.0651,0.0666,0.0467,-0.0864,0.313,0.0717
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23854.5,3966.5,0.8528,11.8381,12.9577,0.886,1,5.043,3.1124,153.9031,44.2764,0.9865,1,15.0331,13.0692,0.0769,0.3261,0.2875,0.0019,0.761,0.1984,0.0741,0,-0.0288,0.8018,0.1511,0.038,0,-0.0071,0.5212,0.1017,0.0935,0.001,-0.0288,0.8018,0.1692,0.0627,0.0666,-0.0515,0.1754,0.0547,0.0107,0,-0.0807,0.1898,0.0336,0.0078,0,-0.0807,0.1337,0.0298,0.0147,0,-0.0807,0.1898,0.0383
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23860.5,3958.7,0.8525,7.653,10.1876,0.9266,1,3.6405,2.7578,135.8755,41.5036,0.9912,1,13.6379,12.7177,0.0563,0.312,0.3323,-0.0057,0.6371,0.1662,0.0952,0.0038,-0.0225,0.8715,0.1818,0.035,0.0003,-0.0094,0.4298,0.0838,0.1076,0.0077,-0.0225,0.8715,0.1878,0.0748,0.075,-0.0454,0.1808,0.0575,0.0149,0,-0.0713,0.2981,0.0434,0.0018,0,-0.0652,0.0642,0.0145,0.0183,0,-0.0713,0.2981,0.0465
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23883,3963.8,0.8468,11.1783,12.3001,0.9285,1,4.5703,3.1855,150.104,43.629,0.991,1,14.5638,13.1697,0.0745,0.3492,0.3092,0.1103,0.719,0.1645,0.1055,0.0116,-0.0225,0.7467,0.1599,0.1128,0.0155,-0.0116,0.5689,0.1604,0.1238,0.0235,-0.0225,0.7467,0.1726,0.0821,0.0669,-0.0172,0.2384,0.0542,0.0343,0.0035,-0.1154,0.2452,0.0566,0.0421,0.0036,-0.0428,0.2283,0.0657,0.0379,0.0064,-0.1154,0.2452,0.0578
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23954.9,3958.5,0.8465,10.8776,12.3596,0.8948,1,4.7607,2.9302,149.9164,43.675,0.9876,1,14.7496,12.8826,0.0726,0.5045,0.517,0.0797,0.8406,0.1743,0.2003,0.1028,-0.0432,1.2157,0.2425,0.2532,0.1274,-0.0203,1.1452,0.2954,0.2223,0.1175,-0.0432,1.2157,0.2509,0.1348,0.1578,-0.1649,0.3503,0.1123,0.1029,0.1026,-0.1459,0.3765,0.0833,0.0984,0.0877,-0.0976,0.3765,0.0971,0.1052,0.1067,-0.1649,0.3765,0.0861
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,24017.2,3949,0.8454,14.9276,13.8883,0.9725,1,4.7341,4.0854,161.6332,45.2113,0.9937,1,14.7316,14.0144,0.0924,0.673,0.6924,0.2234,1.0389,0.1879,0.0731,0.0135,-0.0253,0.7681,0.1187,0.0683,0,-0.0094,0.6457,0.1448,0.1289,0.0308,-0.0253,1.0389,0.2154,0.1526,0.1387,-0.0566,0.4241,0.1032,0.0416,0.0136,-0.0504,0.2624,0.054,0.021,0,-0.0432,0.1712,0.0408,0.0519,0.0213,-0.0566,0.4241,0.0683
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23932.8,3962.6,0.8437,13.9672,14.0306,0.8916,1,5.4902,3.346,161.3392,45.3473,0.9859,1,15.4762,13.3151,0.0866,0.7636,0.7838,0.2115,1.1584,0.2154,0.1014,0.0579,-0.0369,0.8008,0.1231,0.079,0.0446,-0.0306,0.4228,0.0964,0.1592,0.0734,-0.0369,1.1584,0.2298,0.1886,0.2081,-0.2235,0.457,0.1284,0.0587,0.043,-0.0916,0.2307,0.059,0.0701,0.0552,-0.0096,0.1834,0.0655,0.0701,0.0522,-0.2235,0.457,0.0771
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23844.5,3931.8,0.8322,8.9196,10.8741,0.9479,1,3.8571,3.0404,140.6038,42.1928,0.9925,1,13.8541,12.991,0.0634,0.4145,0.3924,0.0291,0.8433,0.1828,0.0451,0.0071,-0.0228,0.9993,0.0896,0.0472,0.0077,-0.0181,0.3692,0.0756,0.0682,0.0125,-0.0228,0.9993,0.1327,0.0648,0.0659,-0.0507,0.1965,0.0541,0.0128,0,-0.1725,0.2844,0.0298,0.0194,0.0035,-0.0165,0.1268,0.03,0.016,0.0012,-0.1725,0.2844,0.0343
V19-22b;#409;Ebene D - 2021-01-29 15.12.46.ndpi,PathCellObject,,PathAnnotationObject,Polygon,23947.3,3963.9,0.8321,11.0734,13.14,0.8059,0.9799,5.2721,2.8663,154.0785,44.4547,0.9798,0.9988,15.2625,12.8355,0.0719,0.5569,0.5984,0.1035,0.9647,0.2232,0.1009,0.0174,-0.0329,1.2195,0.193,0.056,0.0029,-0.0155,0.4328,0.0929,0.1333,0.0321,-0.0329,1.2195,0.2277,0.1303,0.1495,-0.1532,0.3858,0.1254,0.0428,0.0123,-0.1312,0.3765,0.0658,0.0332,0.0088,-0.0091,0.1887,0.0445,0.049,0.0157,-0.1532,0.3858,0.0751
