Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,994.95,2508.5,0.8538,10.2473,11.734,0.9352,1,4.331,3.0304,146.1871,43.0471,0.9914,1,14.2929,12.9848,0.0701,0.3405,0.3186,-0.032,0.894,0.2046,0.0442,0.0188,-0.0776,0.3245,0.0623,0.034,0.0169,-0.0649,0.2517,0.0456,0.0651,0.0241,-0.0776,0.894,0.1109,0.2378,0.24,-0.0368,0.5584,0.1386,0.0513,0.0247,-0.0374,0.352,0.0604,0.0308,0.0185,-0.0287,0.3187,0.0433,0.0645,0.0286,-0.0374,0.5584,0.0838
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1040.2,2548.3,0.8509,58.3588,28.2243,0.9206,1,10.3444,7.5846,276.5651,59.5371,0.9805,1,20.3247,17.5646,0.211,0.2377,0.264,-0.0355,0.485,0.1223,0.0269,0.0059,-0.0337,0.2057,0.041,0.0153,0.0011,-0.0337,0.1443,0.0304,0.0712,0.0169,-0.0355,0.485,0.1089,0.1778,0.1942,0,0.3378,0.0871,0.0293,0.0092,-0.0268,0.1974,0.0402,0.0161,0.0045,-0.0191,0.1206,0.0271,0.0605,0.0218,-0.0268,0.3378,0.0809
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1091.5,2374.8,0.8459,41.7587,25.5287,0.8052,0.993,10.5233,5.289,246.3609,56.8318,0.9585,0.9989,20.5058,15.2471,0.1695,0.2394,0.2309,-0.0135,0.605,0.1335,0.0324,0.0072,-0.036,0.3392,0.0473,0.0182,0.0047,-0.0131,0.11,0.0283,0.0676,0.0205,-0.036,0.605,0.1046,0.2113,0.2158,-0.0328,0.435,0.0977,0.036,0.0113,-0.0166,0.299,0.0489,0.0182,0.0013,-0.0079,0.1252,0.0305,0.0658,0.023,-0.0328,0.435,0.0891
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1078.3,2416,0.8459,14.7214,14.2684,0.9087,1,5.4559,3.4639,163.2367,45.5807,0.9873,1,15.4555,13.4069,0.0902,0.0938,0.0947,0.0146,0.1715,0.0312,0.0256,0.0104,-0.0317,0.1667,0.0356,0.0237,0.0114,-0.028,0.1371,0.0315,0.0318,0.0148,-0.0317,0.1715,0.0403,0.0882,0.0911,-0.0173,0.1893,0.0458,0.0305,0.0137,-0.0193,0.1983,0.038,0.0261,0.0098,-0.0126,0.1232,0.0331,0.0357,0.0178,-0.0193,0.1983,0.0421
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1078.7,2473.5,0.8439,8.2901,10.4908,0.9466,1,3.8057,2.9251,137.8628,41.7888,0.9921,1,13.7994,12.853,0.0601,0.1398,0.1352,0.0416,0.2525,0.0542,0.0069,0.0003,-0.0219,0.1779,0.0195,0.0135,0.0014,-0.0097,0.1779,0.0359,0.015,0.0008,-0.0219,0.2525,0.0393,0.125,0.1212,-0.026,0.2767,0.0853,0.0084,0.0023,-0.0312,0.1947,0.0205,0.0127,0.0056,-0.0122,0.1406,0.0225,0.0155,0.0028,-0.0312,0.2767,0.0402
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1054.4,2502.9,0.8328,19.4979,15.9477,0.9634,1,5.5818,4.5177,176.229,47.2526,0.9918,1,15.582,14.4539,0.1106,0.5328,0.5572,0.0105,1.0017,0.1666,0.0356,0.0093,-0.0744,0.5547,0.0638,0.0268,0.0088,-0.0209,0.2284,0.0452,0.0908,0.018,-0.0744,1.0017,0.1763,0.3958,0.4525,-0.0261,0.6235,0.1679,0.0432,0.0216,-0.0723,0.3961,0.0586,0.0287,0.0149,-0.0097,0.2459,0.0419,0.0823,0.0293,-0.0723,0.6235,0.1358
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1068.9,2477.4,0.8317,16.6834,15.3308,0.892,1,5.8798,3.7845,170.6689,46.6556,0.9853,1,15.877,13.7469,0.0978,0.1352,0.1306,0.0406,0.2442,0.0438,0.0464,0.0359,-0.0583,0.2111,0.0478,0.0292,0.0144,-0.0247,0.1414,0.0382,0.0552,0.0439,-0.0583,0.2442,0.0543,0.1155,0.1139,0.0134,0.2759,0.0433,0.0522,0.0435,-0.0371,0.235,0.0493,0.0316,0.017,-0.0206,0.1812,0.0388,0.0584,0.0501,-0.0371,0.2759,0.0523
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1046.6,2477,0.8249,27.2982,18.8931,0.961,1,6.7913,5.2871,198.7796,50.2045,0.9911,1,16.7783,15.234,0.1373,0.183,0.1503,-0.0436,0.7733,0.1354,0.0256,0.0078,-0.0822,0.3186,0.0434,0.0248,0.0057,-0.0456,0.1653,0.0401,0.0473,0.0149,-0.0822,0.7733,0.0842,0.1642,0.149,-0.0242,0.5612,0.0911,0.0358,0.0154,-0.0612,0.2616,0.0476,0.0437,0.0207,-0.0091,0.2322,0.0512,0.0535,0.0239,-0.0612,0.5612,0.0711
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1031.3,2430.9,0.8216,60.9592,29.7283,0.8668,1,11.7501,6.7045,286.7752,61.0485,0.9669,1,21.7167,16.6875,0.2126,0.0749,0.0668,-0.03,0.3091,0.0543,0.0365,0.0294,-0.0825,0.2027,0.0403,0.0342,0.027,-0.03,0.196,0.0368,0.0447,0.0374,-0.0825,0.3091,0.0464,0.1286,0.1277,0,0.3367,0.0502,0.0563,0.0501,-0.028,0.415,0.0486,0.0499,0.0476,-0.0267,0.1341,0.0312,0.0717,0.0629,-0.028,0.415,0.0572
V19-22b;#416;Ebene E - 2021-01-29 12.02.17.ndpi,PathCellObject,,PathAnnotationObject,Polygon,1114,2326.9,0.8169,13.9155,13.8789,0.9078,0.9816,4.723,3.9998,160.3813,45.1668,0.9879,0.9985,14.7217,13.9651,0.0868,0.3591,0.3579,0.0981,0.5488,0.1039,0.0382,0.0188,-0.0331,0.6287,0.0594,0.0332,0.0326,-0.0132,0.1096,0.0324,0.0657,0.0241,-0.0331,0.6287,0.1105,0.3088,0.3034,0.0282,0.5606,0.1273,0.0478,0.0329,-0.0143,0.3277,0.0514,0.0444,0.0385,-0.0115,0.1444,0.0398,0.0702,0.0398,-0.0143,0.5606,0.0955
