Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22626.6,2686.7,0.8645,25.6683,18.6056,0.9318,1,6.6625,4.9731,195.746,49.9055,0.9877,1,16.6564,14.9689,0.1311,0.5077,0.4955,0.0461,0.958,0.1739,0.037,0.026,-0.0877,0.424,0.0525,0.0226,0.0107,-0.0563,0.1351,0.0309,0.0985,0.0344,-0.0877,0.958,0.1774,0.155,0.1539,-0.1036,0.5706,0.1191,0.0596,0.0591,-0.1098,0.4054,0.0457,0.0439,0.0424,-0.0097,0.1561,0.044,0.0721,0.0629,-0.1098,0.5706,0.0685
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22624.8,2671.1,0.8567,12.7612,13.3019,0.9063,1,4.9705,3.496,156.679,44.6307,0.9884,1,14.9689,13.4599,0.0815,0.5448,0.5404,-0.0217,1.5837,0.3093,0.035,0.0056,-0.1581,0.8494,0.0696,0.0197,0,-0.0467,0.201,0.0455,0.0764,0.0104,-0.1581,1.5837,0.1777,0.0817,0.0768,-0.5177,0.4754,0.1585,0.0548,0.0336,-0.2584,0.4118,0.064,0.033,0.0037,-0.03,0.2178,0.0528,0.057,0.0379,-0.5177,0.4754,0.0764
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22668.9,2718.4,0.7585,70.6308,34.869,0.73,0.965,14.5689,6.4658,321.9574,66.1666,0.9241,0.9945,24.5549,16.377,0.2194,0.13,0.0971,-0.1101,0.8054,0.1479,0.0232,0,-0.0793,0.4105,0.0605,0.018,0,-0.0484,0.2333,0.0471,0.0466,0,-0.1101,0.8054,0.098,0.0764,0.0759,-0.147,0.2844,0.0627,0.0154,0,-0.1132,0.2682,0.0413,0.0039,0,-0.0756,0.1485,0.0255,0.0287,0,-0.147,0.2844,0.0532
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22593.2,2697.6,0.7256,17.8576,15.1437,0.9785,1,5.0163,4.6299,170.6759,46.4504,0.994,1,15.0105,14.5622,0.1046,0.059,0.0588,-0.0218,0.1614,0.0406,0.0303,0.02,-0.0661,0.3699,0.043,0.0315,0.0165,-0.0508,0.3053,0.0505,0.0332,0.0233,-0.0661,0.3699,0.0437,0.0752,0.0707,-0.02,0.1757,0.0448,0.0707,0.0703,-0.0409,0.3027,0.0453,0.0614,0.0594,-0.0409,0.2501,0.0495,0.0712,0.0704,-0.0409,0.3027,0.0453
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22579.6,2690.3,0.7217,9.3046,11.7566,0.846,0.9816,4.4389,2.6637,145.3112,43.0587,0.9849,0.9991,14.4331,12.6527,0.064,0.3212,0.3146,0.0559,0.5673,0.1312,0.0287,0.0185,-0.0427,0.252,0.0373,0.0229,0.0085,-0.0317,0.1247,0.0313,0.0477,0.0224,-0.0427,0.5673,0.0872,0.0603,0.0666,-0.0939,0.1436,0.0445,0.0539,0.0562,-0.0255,0.1528,0.0344,0.0417,0.0336,-0.0096,0.1385,0.039,0.0543,0.0565,-0.0939,0.1528,0.0351
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22643.9,2708.2,0.6117,5.0606,9.7183,0.6733,1,4.1953,1.5434,130.8023,41.0138,0.9772,1,14.1691,11.5011,0.0387,0.1494,0.1723,-0.0419,0.3352,0.0939,0.0385,0.0164,-0.0811,0.3096,0.058,0.02,0.0061,-0.0551,0.246,0.04,0.0428,0.0199,-0.0811,0.3352,0.0635,0.1196,0.1342,-0.0276,0.2631,0.0614,0.0653,0.0661,-0.0966,0.2533,0.058,0.0577,0.0507,-0.0966,0.2533,0.0564,0.0674,0.0693,-0.0966,0.2631,0.059
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22595.5,2703.7,0.5422,34.1277,22.1942,0.8706,1,8.7255,5.1443,222.4253,53.5283,0.9755,1,18.7133,15.104,0.1534,0.0607,0.0516,-0.0852,0.3699,0.0673,0.0306,0.0048,-0.077,0.2384,0.0463,0.0218,0,-0.0646,0.1227,0.0358,0.0353,0.0105,-0.0852,0.3699,0.0512,0.1024,0.1015,-0.0316,0.3047,0.0554,0.0484,0.0308,-0.0573,0.245,0.0531,0.0534,0.0435,-0.0169,0.245,0.0559,0.0567,0.0483,-0.0573,0.3047,0.0569
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22516.8,2630.2,0.839,73.8533,34.4431,0.7823,0.9745,13.8789,7.0276,323.0847,65.7472,0.9392,0.9952,23.8565,16.9823,0.2286,0.0856,0.0747,-0.1701,0.3362,0.0718,0.0139,0,-0.0764,0.2273,0.0352,0.0146,0.0003,-0.0764,0.2273,0.0362,0.0302,0.0041,-0.1701,0.3362,0.0551,0.1012,0.096,-0.0336,0.3437,0.0603,0.0489,0.0101,-0.0382,0.2667,0.0622,0.0435,0.0085,-0.0242,0.22,0.0598,0.0608,0.0378,-0.0382,0.3437,0.0656
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22540.3,2635.7,0.822,7.8989,10.6377,0.8772,1,4.1073,2.5144,138.5307,41.9653,0.9885,1,14.1076,12.483,0.057,0.3651,0.3706,0.0017,0.8423,0.1798,0.0358,0.0044,-0.0709,0.5736,0.0716,0.0495,0.0041,-0.0448,0.5391,0.0985,0.0548,0.0059,-0.0709,0.8423,0.1122,0.0667,0.0459,-0.0295,0.2814,0.0746,0.0511,0.032,-0.0409,0.2943,0.0547,0.0448,0.0233,-0.0347,0.2363,0.0559,0.052,0.0338,-0.0409,0.2943,0.0562
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22400.1,2647.2,0.8083,18.5496,16.8697,0.8191,1,6.8605,3.5544,180.0545,48.1704,0.9751,1,16.8496,13.5163,0.103,0.1542,0.1358,-0.005,0.6822,0.0993,0.0301,0,-0.0553,0.3171,0.0553,0.0264,0,-0.0254,0.3073,0.0533,0.0429,0.0024,-0.0553,0.6822,0.072,0.1156,0.1278,-0.0679,0.2319,0.0617,0.0357,0.0037,-0.0424,0.257,0.0517,0.0311,0.0037,-0.0367,0.1821,0.0482,0.0439,0.0079,-0.0679,0.257,0.0581
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22475.1,2647.7,0.7984,10.6189,12.6595,0.8326,1,5.1478,2.7192,151.1979,43.98,0.9823,1,15.1435,12.6844,0.0702,0.2982,0.3001,-0.0011,0.5424,0.1268,0.0369,0,-0.0631,0.3396,0.0622,0.0257,0,-0.0523,0.169,0.0483,0.0552,0.002,-0.0631,0.5424,0.0958,0.1317,0.1387,-0.0227,0.2748,0.0705,0.0552,0.0103,-0.0795,0.2915,0.0684,0.0394,0,-0.0182,0.2565,0.0687,0.0606,0.0234,-0.0795,0.2915,0.0713
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22531,2654.3,0.7753,47.8717,24.849,0.9743,1,8.5784,7.1176,249.1099,56.1667,0.9923,1,18.57,17.0492,0.1922,0.0534,0.0466,-0.0453,0.2326,0.0548,0.0178,0,-0.0838,0.2197,0.0399,0.0353,0.0082,-0.0838,0.1611,0.0495,0.0247,0,-0.0838,0.2326,0.0454,0.1147,0.1181,-0.0208,0.2291,0.0413,0.0428,0.0037,-0.0424,0.2854,0.0582,0.0571,0.0421,-0.0276,0.2386,0.0625,0.0567,0.0317,-0.0424,0.2854,0.0622
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22464.9,2627.8,0.7651,14.7274,15.3874,0.7816,0.9911,6.4352,3.0506,168.8178,46.6884,0.9732,0.9993,16.4076,13.0192,0.0872,0.1405,0.1358,-0.0364,0.3551,0.0843,0.0179,0,-0.0661,0.2386,0.0398,0.0256,0.0007,-0.0661,0.1905,0.0481,0.0286,0.001,-0.0661,0.3551,0.0571,0.1258,0.1285,-0.0805,0.2645,0.0602,0.0401,0.0074,-0.0906,0.2634,0.0551,0.0551,0.0206,-0.0171,0.2167,0.0641,0.0476,0.0141,-0.0906,0.2645,0.0606
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22450,2625,0.756,3.896,7.3542,0.9052,1,2.7314,1.848,118.0563,38.6712,0.992,1,12.7271,11.7824,0.033,0.3805,0.3397,0.1032,0.796,0.1705,0.0521,0.0294,-0.0554,0.4322,0.0668,0.0327,0.0016,-0.0409,0.2227,0.0545,0.063,0.0341,-0.0554,0.796,0.0934,0.0234,0.0335,-0.147,0.1085,0.0479,0.0653,0.0607,-0.0446,0.2866,0.0567,0.0527,0.0489,-0.0446,0.2516,0.0576,0.0639,0.0587,-0.147,0.2866,0.0569
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22518.8,2640.9,0.7496,5.5241,8.7198,0.913,1,3.2345,2.2779,126.3692,40.031,0.991,1,13.2293,12.2436,0.0437,0.3412,0.3244,0.0951,0.6487,0.1565,0.0215,0.0069,-0.0653,0.2546,0.0395,0.0169,0.0038,-0.0502,0.1469,0.0408,0.0356,0.0087,-0.0653,0.6487,0.083,0.0482,0.053,-0.1039,0.2116,0.0819,0.083,0.0886,-0.0755,0.2719,0.0595,0.0854,0.0896,0,0.2139,0.0513,0.0815,0.0865,-0.1039,0.2719,0.0611
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22590.7,2654.1,0.7437,19.9908,18.5325,0.7314,0.9856,7.8984,3.2346,189.8632,49.8438,0.9603,0.9988,17.8534,13.2045,0.1053,0.1173,0.1145,-0.0747,0.3988,0.0873,0.0235,0.0024,-0.0938,0.3047,0.045,0.0198,0.0014,-0.0938,0.172,0.0459,0.0334,0.0048,-0.0938,0.3988,0.0587,0.1192,0.1208,-0.0176,0.2644,0.0535,0.0331,0.0059,-0.0539,0.22,0.0497,0.0354,0.0053,-0.0128,0.22,0.0525,0.0422,0.0111,-0.0539,0.2644,0.0566
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathCellObject,,PathAnnotationObject,Polygon,22456.2,2618.7,0.7423,13.4317,14.0687,0.8528,1,5.6283,3.11,161.0259,45.385,0.9824,1,15.5945,13.0665,0.0834,0.1351,0.1314,-0.0483,0.3293,0.0711,0.0089,0,-0.0495,0.4403,0.0369,0.0037,0,-0.0405,0.1558,0.0216,0.0195,0,-0.0495,0.4403,0.0538,0.1089,0.1034,-0.0142,0.2706,0.0588,0.0079,0,-0.1056,0.2131,0.0244,0.0146,0,-0.0128,0.2131,0.0327,0.0164,0,-0.1056,0.2706,0.0402
