Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25719.5,3844.8,0.8589,31.3916,21.4786,0.8551,1,8.6556,4.7438,215.985,52.7983,0.9736,1,18.6396,14.6794,0.1453,0.3481,0.3358,-0.0235,0.6693,0.1279,0.0475,0.0299,-0.0547,0.5797,0.0627,0.0551,0.0494,-0.0121,0.1998,0.0475,0.091,0.0402,-0.0547,0.6693,0.1301,0.2658,0.2721,-0.002,0.5049,0.104,0.028,0.0141,-0.1383,0.2452,0.0434,0.0319,0.0184,-0.0241,0.1509,0.0376,0.0624,0.0208,-0.1383,0.5049,0.1009
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25835.5,3815.4,0.8464,10.4174,11.735,0.9506,1,4.2576,3.1484,146.3223,43.0468,0.9923,1,14.2359,13.0693,0.0712,0.1221,0.116,0.0228,0.2677,0.0447,0.0669,0.0559,-0.0828,0.5215,0.058,0.0831,0.0574,-0.0256,0.5215,0.0972,0.0709,0.0602,-0.0828,0.5215,0.0589,0.1678,0.1681,0.0269,0.2778,0.0479,0.0719,0.063,-0.0413,0.3212,0.0591,0.0732,0.0589,-0.0245,0.3212,0.0631,0.0788,0.0681,-0.0413,0.3212,0.0633
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25881.5,3840.8,0.8418,18.314,15.8213,0.9194,1,5.8487,4.1802,174.6273,47.1421,0.9874,1,15.8421,14.1431,0.1049,0.1481,0.1407,-0.0095,0.4095,0.0717,0.0264,0.0009,-0.0322,0.4017,0.0466,0.0387,0.0157,-0.0222,0.2991,0.0613,0.0391,0.0085,-0.0322,0.4095,0.0621,0.1381,0.1323,-0.0766,0.3464,0.0774,0.0228,0.0057,-0.1097,0.2232,0.0388,0.0311,0.0131,-0.011,0.2014,0.041,0.0348,0.0096,-0.1097,0.3464,0.0567
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26040.6,3880.6,0.8387,11.88,12.8192,0.9085,1,4.5283,3.6862,153.028,44.1152,0.9881,1,14.5124,13.6497,0.0776,0.3193,0.2906,-0.0219,0.8442,0.1811,0.0736,0.0289,-0.0949,0.7126,0.111,0.0559,0.0316,-0.049,0.4225,0.0798,0.0928,0.0361,-0.0949,0.8442,0.1351,0.1636,0.1273,-0.1287,0.5591,0.1472,0.0477,0.0113,-0.1392,0.3832,0.0793,0.0522,0.0135,-0.0546,0.3361,0.079,0.0567,0.0147,-0.1392,0.5591,0.0919
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25821.3,3827.1,0.8383,79.6242,31.8488,0.9864,1,10.4089,9.8087,316.0706,63.1566,0.9958,1,20.3881,19.801,0.2519,0.0639,0.0595,-0.0329,0.2393,0.045,0.049,0.0471,-0.07,0.2687,0.0378,0.0591,0.0526,-0.0249,0.2687,0.0487,0.0528,0.0493,-0.07,0.2687,0.0402,0.1004,0.0882,-0.0104,0.3345,0.0597,0.0532,0.0408,-0.0519,0.3806,0.0509,0.0686,0.0476,-0.007,0.2921,0.0664,0.0651,0.0492,-0.0519,0.3806,0.0571
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25828.8,3811.3,0.8382,9.9274,11.9268,0.877,1,4.6238,2.6975,146.83,43.2397,0.9869,1,14.5958,12.6919,0.0676,0.2821,0.2834,0.0244,0.5572,0.1066,0.0857,0.0675,-0.0788,0.4195,0.0712,0.0805,0.0596,0.0075,0.2923,0.0576,0.0989,0.0723,-0.0788,0.5572,0.0889,0.2283,0.2221,0.0213,0.3894,0.0777,0.0915,0.0817,-0.0617,0.4029,0.0726,0.0804,0.0575,-0.0256,0.2793,0.0772,0.1007,0.0874,-0.0617,0.4029,0.0806
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26168.3,3700.8,0.8298,12.2646,13.5788,0.8359,1,5.3826,2.9591,157.441,44.8929,0.9817,1,15.3783,12.9038,0.0779,0.2657,0.2834,-0.1585,0.5557,0.1362,0.0954,0.0501,-0.2477,0.7533,0.1389,0.0779,0.0372,-0.1876,0.5518,0.121,0.1089,0.0614,-0.2477,0.7533,0.146,0.0846,0.0437,-0.1117,0.4827,0.1482,0.0464,0.0094,-0.3302,0.5198,0.1048,0.0644,0.0056,-0.1055,0.4318,0.1084,0.0494,0.0098,-0.3302,0.5198,0.1093
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25862,3839.4,0.829,11.901,12.664,0.9325,1,4.4045,3.5062,152.397,43.9684,0.9906,1,14.3804,13.5033,0.0781,0.2412,0.2399,0.0721,0.4376,0.0853,0.0314,0.0027,-0.0466,0.5769,0.0573,0.0446,0.0143,-0.0419,0.3933,0.0748,0.0476,0.0097,-0.0466,0.5769,0.082,0.119,0.1185,0.006,0.236,0.0535,0.0235,0.0074,-0.0748,0.2737,0.0386,0.0276,0.0063,-0.0196,0.2607,0.0487,0.0308,0.011,-0.0748,0.2737,0.0474
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,26027.8,3888.4,0.8272,20.4968,16.4905,0.9472,1,6.0748,4.3843,180.2,47.8149,0.9905,1,16.0653,14.3554,0.1138,0.4229,0.4272,-0.0539,1.1019,0.2119,0.0713,0.0278,-0.1067,0.6566,0.1044,0.0682,0.0354,-0.0669,0.5619,0.0977,0.1112,0.0446,-0.1067,1.1019,0.1649,0.2675,0.2842,-0.315,0.6236,0.1873,0.0685,0.0363,-0.1861,0.4103,0.0861,0.0729,0.0483,-0.1046,0.3636,0.093,0.091,0.0497,-0.315,0.6236,0.1205
V19-22b;#416;Ebene D - 2021-01-29 12.05.16.ndpi,PathCellObject,,PathAnnotationObject,Polygon,25700.8,3804.2,0.8195,9.6316,11.237,0.9585,1,3.8499,3.1593,143.0689,42.5472,0.9931,1,13.8481,13.0894,0.0673,0.1805,0.1698,-0.0373,0.3889,0.1082,0.0493,0.0172,-0.0412,0.5384,0.072,0.083,0.0314,-0.0094,0.5384,0.1176,0.0582,0.0224,-0.0412,0.5384,0.0819,0.1654,0.1659,0.0127,0.2782,0.0632,0.0479,0.0108,-0.2217,0.3511,0.0684,0.0571,0.0188,-0.2217,0.3314,0.0899,0.0559,0.0176,-0.2217,0.3511,0.0742
