Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,22620.6,2694.9,7,3335.6,461.87
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,22506.8,2641.3,33,4787,581.98
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,22920.7,2866.5,11,3437.8,440.04
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,22955.4,2836.6,6,2724.9,458.07
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23187.1,2827.1,11,6754,744.64
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23539,2697.1,5,4524.8,312.34
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23466.3,2848.5,11,9229.9,701.56
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23654.4,2745.9,11,8313.4,647.37
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23435,2940.7,15,7830.5,858.81
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,23179.1,2992.8,12,6663.1,576.09
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,22941.6,3039.4,18,11263.3,634.11
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,23789.7,2338.1,43,7079.5,559.51
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,24838.8,2670.7,15,3373.5,341.42
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23756.4,2779.5,69,40057.1,2028.1
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,23754.3,2376.9,2,147.46,51.91
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Geometry,23782.3,2392.8,2,69.06,38.97
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,23331.5,2340.4,5,1616,157.31
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,21970.3,2225.8,4,1038.5,148.38
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,21910.4,2202.1,2,514.09,93.35
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,21840.7,2225.5,7,175.69,65.41
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,21789.6,2197.6,7,463.63,126.05
V19-22b;#415;Ebene D - 2021-01-29 12.19.33.ndpi,PathAnnotationObject,,Image,Polygon,20462.4,2219,4,146.72,43.54
