Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,6387.3,2633.5,3773,273979.2,6904.4
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,3103.6,2553.7,1966,176656.5,2130.7
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,1218.1,1745,1409,127542,2592.8
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,5261.8,2739.4,1677,125371,1927.9
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,4399.4,2716.4,1251,115179.1,2555.7
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,1738.5,1996.6,1318,110767.9,1533.5
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,2399,2271.8,1003,100670.6,1715.8
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,8243.8,1379.2,279,30800.6,2077.1
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,712.94,1659.3,276,26440.3,912.23
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,2081.2,2091.1,132,17137.7,619.75
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,7439.4,2356.1,150,16279.8,862.51
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,7868.7,1999.1,118,13871.3,576.78
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,8014.8,1720.4,69,9444.8,762.47
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,7698.2,2221.3,66,7974.7,484.25
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Geometry,3705.6,2596.3,34,5515.6,535.92
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,4620.1,2696.5,70,5179.5,299.72
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,8138.7,1588.4,13,2160.8,262.13
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,7667.7,2189.6,4,1686.4,310.39
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,2748.1,2371.5,6,1324.6,255.38
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,2897.1,2380.7,4,1127.5,126.54
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,5772.5,2594.5,0,557.29,131.27
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,1241.3,1573.4,1,486.64,151.51
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,7579.7,2324.5,13,420.5,93.77
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,1523.7,1820.7,3,281.17,68.19
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,1788.8,1810.8,6,229.17,78
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,5797.1,2851.7,2,147.17,46.45
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,4786,2668.6,2,131.89,60.37
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,4655.1,2655.5,0,94.11,46.28
V20-09 A;#110;Ebene C - 2021-01-29 16.22.30.ndpi,PathAnnotationObject,,Image,Polygon,2323.2,2097,1,65.08,30.38
