Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6118.3,5673.5,0.8865,22.21,16.9208,0.9748,1,5.6369,5.2003,183.9465,48.2273,0.9938,1,15.6327,15.1378,0.1207,0.3485,0.3296,0.0264,0.6305,0.1122,0.0495,0,-0.0713,0.4915,0.0822,0.0795,0.0312,-0.0361,0.4225,0.1029,0.0855,0.0154,-0.0713,0.6305,0.1301,0.1818,0.188,-0.0774,0.3863,0.0871,0.0206,0,-0.1571,0.3385,0.0527,0.0386,0.0016,-0.0633,0.2862,0.0655,0.04,0,-0.1571,0.3863,0.0782
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6209.2,5746.3,0.8841,20.547,16.7433,0.921,1,6.3296,4.2197,181.4115,48.0619,0.9869,1,16.3165,14.1806,0.1133,0.3107,0.29,-0.0465,0.6684,0.1183,0.0291,0.0003,-0.0407,0.4242,0.0573,0.0184,0,-0.0401,0.2079,0.0392,0.0611,0.0077,-0.0465,0.6684,0.1117,0.1551,0.16,-0.1197,0.3063,0.0704,0.0215,0,-0.128,0.2464,0.0385,0.0153,0,-0.0699,0.1507,0.0316,0.0366,0.0069,-0.128,0.3063,0.0606
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6155.3,5665,0.8735,15.6122,14.4525,0.9393,1,4.9546,4.3268,165.1401,45.7666,0.9908,1,14.9379,14.2758,0.0945,0.3628,0.3407,-0.0524,0.9174,0.1608,0.0593,0,-0.0721,0.6896,0.1151,0.0845,0.0079,-0.0557,0.6228,0.143,0.088,0.002,-0.0721,0.9174,0.1494,0.1793,0.1872,-0.1283,0.5717,0.0973,0.0432,0,-0.2142,0.3946,0.0803,0.0666,0.0113,-0.0446,0.3946,0.1077,0.0561,0.0065,-0.2142,0.5717,0.0912
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6132.3,5682.8,0.8725,15.3163,14.1249,0.9647,1,4.8568,4.0187,163.1923,45.4419,0.9931,1,14.851,13.9874,0.0939,0.3456,0.3221,0.0953,0.7467,0.1131,0.1369,0.1056,-0.0674,0.617,0.1407,0.1434,0.1453,-0.015,0.495,0.1349,0.1567,0.1349,-0.0674,0.7467,0.1513,0.1689,0.1774,-0.0405,0.3565,0.0725,0.0824,0.0577,-0.1043,0.4124,0.0936,0.0993,0.074,-0.0325,0.3991,0.1045,0.0907,0.0735,-0.1043,0.4124,0.0952
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6155.7,5695.5,0.8703,16.7778,14.7589,0.9679,1,5.0495,4.314,167.7049,46.0676,0.993,1,15.037,14.2491,0.1,0.365,0.3553,0.1377,0.7545,0.1273,0.144,0.1242,-0.0371,0.7732,0.1296,0.1886,0.1681,0,0.5713,0.1552,0.1662,0.1456,-0.0371,0.7732,0.1454,0.2445,0.2422,-0.0052,0.4947,0.0901,0.0956,0.0746,-0.1354,0.5204,0.1052,0.1184,0.0879,-0.1354,0.4529,0.1255,0.1106,0.0902,-0.1354,0.5204,0.113
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6183.1,5714.5,0.8692,16.599,15.1494,0.9089,1,5.687,3.7982,169.5807,46.4692,0.9869,1,15.6825,13.7743,0.0979,0.2896,0.2928,0.0366,0.4658,0.0743,0.0387,0,-0.035,0.2886,0.0641,0.0739,0.0349,-0.0067,0.2821,0.0883,0.0631,0,-0.035,0.4658,0.0989,0.1571,0.1774,-0.0891,0.3046,0.0778,0.0203,0,-0.0942,0.2491,0.0468,0.0377,0.0014,-0.0476,0.1861,0.0557,0.0336,0,-0.0942,0.3046,0.0649
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6171.4,5704.8,0.8616,21.1731,17.0173,0.9188,1,6.358,4.3053,183.2301,48.3071,0.9867,1,16.3459,14.2506,0.1156,0.3217,0.295,-0.0235,0.9606,0.16,0.0808,0,-0.0609,0.9045,0.1558,0.0824,0.0092,-0.0609,0.6951,0.1562,0.1085,0,-0.0609,0.9606,0.1741,0.1898,0.1891,-0.1611,0.4823,0.1006,0.0351,0,-0.2052,0.4754,0.0933,0.0466,0,-0.0607,0.4754,0.1056,0.0529,0,-0.2052,0.4823,0.1063
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6129.5,5670.4,0.8607,20.4514,16.6254,0.9298,1,6.108,4.1768,180.814,47.9384,0.9887,1,16.0775,14.1502,0.1131,0.3468,0.3293,-0.0669,0.9815,0.1592,0.096,0.0168,-0.0967,0.642,0.135,0.1054,0.0378,-0.0565,0.4405,0.127,0.1245,0.0449,-0.0967,0.9815,0.1592,0.1644,0.1748,-0.1754,0.3455,0.0756,0.0408,0,-0.2504,0.3268,0.0733,0.0511,0.0097,-0.0766,0.218,0.0687,0.0549,0.0076,-0.2504,0.3455,0.0834
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6193.5,5729.2,0.8582,26.9696,18.6502,0.9744,1,6.2995,5.5052,197.4525,49.9777,0.9934,1,16.2932,15.4852,0.1366,0.2251,0.2166,-0.0103,0.4534,0.0792,0.0545,0.0079,-0.0529,0.5507,0.0845,0.0658,0.0126,-0.0254,0.3864,0.1026,0.0777,0.0301,-0.0529,0.5507,0.1022,0.1222,0.128,-0.1407,0.3128,0.0708,0.0297,0,-0.1336,0.2712,0.0549,0.0366,0.0098,-0.0363,0.2202,0.0569,0.0423,0.0049,-0.1407,0.3128,0.0655
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6148.7,5716.5,0.8567,24.5038,18.0095,0.9494,1,6.5909,4.9717,191.5934,49.3262,0.9895,1,16.5836,14.9139,0.1279,0.225,0.22,0,0.468,0.071,0.0602,0,-0.0485,0.5776,0.0973,0.0897,0,-0.0186,0.4141,0.1228,0.0811,0.0007,-0.0485,0.5776,0.1091,0.1253,0.1302,-0.0232,0.2511,0.0469,0.025,0,-0.1012,0.244,0.0527,0.0427,0,-0.0635,0.2271,0.0663,0.0378,0,-0.1012,0.2511,0.0618
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6167.9,5699.9,0.8556,21.1965,16.877,0.9352,1,6.2617,4.2862,182.7571,48.1864,0.9891,1,16.2421,14.2838,0.116,0.4237,0.4008,0.1555,0.9101,0.1489,0.0653,0,-0.061,0.7471,0.1151,0.0601,0,-0.0084,0.7471,0.1173,0.1065,0.0081,-0.061,0.9101,0.1654,0.2522,0.2603,-0.1872,0.5044,0.1125,0.0346,0,-0.2012,0.4333,0.0769,0.0305,0,-0.1915,0.377,0.0712,0.0597,0,-0.2012,0.5044,0.1073
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6135.1,5671.1,0.8556,21.8859,16.9356,0.9589,1,5.8795,4.6889,183.7079,48.2468,0.9917,1,15.8769,14.6391,0.1191,0.3204,0.3203,-0.0461,0.6161,0.1117,0.1074,0.0183,-0.1006,1.0012,0.1479,0.0907,0,-0.0596,0.8271,0.1692,0.1327,0.0583,-0.1006,1.0012,0.1597,0.1514,0.1464,-0.086,0.335,0.0634,0.0458,0,-0.257,0.3455,0.0757,0.0402,0,-0.241,0.3026,0.0806,0.0584,0.01,-0.257,0.3455,0.0818
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6172,5716,0.8548,13.4708,13.4367,0.9376,1,4.9595,3.4944,157.7595,44.7396,0.9904,1,14.9411,13.4538,0.0854,0.32,0.3243,0.0826,0.5958,0.0914,0.0365,0,-0.0324,0.3922,0.0605,0.0346,0,0,0.2811,0.0669,0.0604,0,-0.0324,0.5958,0.1013,0.1899,0.1928,-0.0226,0.2995,0.0534,0.0195,0,-0.0789,0.2481,0.0463,0.0159,0,-0.0512,0.2283,0.0479,0.0338,0,-0.0789,0.2995,0.0667
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6161.2,5725.5,0.8539,21.5644,17.0679,0.9302,1,6.3733,4.3046,184.0176,48.3797,0.988,1,16.3588,14.2402,0.1172,0.2881,0.2777,0.0555,0.5483,0.0959,0.0426,0,-0.0381,0.44,0.0685,0.0693,0.0331,-0.0228,0.4219,0.0932,0.0715,0.0084,-0.0381,0.5483,0.1072,0.1369,0.1308,-0.1077,0.3807,0.0785,0.0172,0,-0.0835,0.2661,0.0443,0.0358,0,-0.0552,0.2289,0.0618,0.0313,0,-0.1077,0.3807,0.0628
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6177.8,5730.7,0.8522,24.0364,18.1786,0.914,1,6.9134,4.4845,192.0024,49.4849,0.9853,1,16.9093,14.4374,0.1252,0.2745,0.275,-0.0178,0.6512,0.1077,0.0646,0.0131,-0.0476,0.5009,0.0992,0.0709,0.0019,-0.034,0.4552,0.1134,0.091,0.0307,-0.0476,0.6512,0.1221,0.1606,0.1581,-0.0777,0.3895,0.0756,0.0404,0,-0.123,0.329,0.0678,0.0451,0,-0.038,0.2527,0.0683,0.0555,0.0132,-0.123,0.3895,0.0796
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6144.3,5663.3,0.8515,19.0926,15.8365,0.9567,1,5.71,4.4485,175.3594,47.1448,0.9914,1,15.6661,14.3439,0.1089,0.2695,0.2713,-0.0421,0.4834,0.1046,0.0444,0.0003,-0.0649,0.3677,0.0749,0.0398,0.0001,-0.0408,0.2838,0.0703,0.0691,0.0127,-0.0649,0.4834,0.1055,0.121,0.1258,-0.1059,0.294,0.0695,0.0205,0,-0.1448,0.2457,0.0453,0.0231,0,-0.0787,0.167,0.0428,0.0315,0,-0.1448,0.294,0.0578
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6133.2,5677.9,0.844,18.0689,15.6299,0.9295,1,5.4999,4.7323,173.4935,46.9566,0.9888,1,15.4951,14.6892,0.1042,0.2446,0.223,0.0571,0.4535,0.0851,0.1217,0.0312,-0.0871,0.7467,0.1571,0.1293,0.0525,-0.037,0.6079,0.1481,0.1343,0.0657,-0.0871,0.7467,0.1558,0.1243,0.1232,-0.0197,0.2201,0.0383,0.0524,0,-0.189,0.3565,0.0813,0.0594,0.028,-0.1744,0.3254,0.0812,0.0598,0.0186,-0.189,0.3565,0.081
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6101.3,5673.7,0.8434,16.7478,15.3187,0.8969,1,5.8471,3.6617,170.6588,46.6462,0.9856,1,15.8447,13.6573,0.0981,0.3084,0.3028,-0.0296,0.5691,0.1158,0.0665,0.0008,-0.081,0.4288,0.1004,0.06,0,-0.0541,0.3868,0.0987,0.0904,0.017,-0.081,0.5691,0.125,0.1714,0.1838,-0.0166,0.3362,0.0736,0.0234,0,-0.086,0.2469,0.0517,0.0274,0,-0.0681,0.2222,0.0561,0.0381,0,-0.086,0.3362,0.07
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6174.7,5725.6,0.8402,17.6704,15.4963,0.9247,1,5.7076,4.0874,172.5159,46.8269,0.9887,1,15.7039,14.0293,0.1024,0.301,0.3038,0.0499,0.5162,0.0719,0.0662,0.0001,-0.0443,0.6372,0.1041,0.0798,0.0528,-0.0407,0.4252,0.1046,0.0903,0.0234,-0.0443,0.6372,0.1239,0.1799,0.1942,-0.001,0.2805,0.0576,0.0387,0,-0.075,0.3895,0.0711,0.0416,0,-0.064,0.2913,0.0671,0.0533,0,-0.075,0.3895,0.0819
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6190.4,5716.7,0.84,18.7027,16.0037,0.9176,1,5.9733,4.1896,175.9953,47.3249,0.9875,1,15.9708,14.1336,0.1063,0.2433,0.2282,0,0.5689,0.1029,0.0286,0,-0.0373,0.4711,0.063,0.039,0,-0.0373,0.4178,0.0835,0.0512,0,-0.0373,0.5689,0.095,0.1227,0.1254,-0.0764,0.2839,0.0683,0.0176,0,-0.0801,0.2745,0.0414,0.0324,0,-0.0739,0.2745,0.059,0.0287,0,-0.0801,0.2839,0.0554
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6154.8,5717.1,0.8394,12.4522,12.9235,0.9369,1,4.6369,3.4722,154.3811,44.2434,0.9911,1,14.6232,13.4317,0.0807,0.2488,0.2411,0.039,0.588,0.1047,0.0866,0.0447,-0.0485,0.468,0.1019,0.105,0.0917,-0.0077,0.3683,0.1076,0.0996,0.0595,-0.0485,0.588,0.1112,0.119,0.1249,-0.0395,0.2488,0.0562,0.0434,0.0049,-0.103,0.2646,0.0633,0.0493,0.0064,-0.0941,0.2435,0.0695,0.0495,0.0164,-0.103,0.2646,0.0661
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6162.1,5690.3,0.8388,18.1371,15.4064,0.9602,1,5.4255,4.3584,172.6443,46.7413,0.993,1,15.4231,14.3577,0.1051,0.4103,0.4043,0.2376,0.7732,0.0751,0.1183,0.0527,-0.0396,0.7545,0.1566,0.0936,0,-0.0141,0.5651,0.1522,0.149,0.0736,-0.0396,0.7732,0.1748,0.312,0.3164,-0.0466,0.5115,0.0855,0.0762,0.0148,-0.1342,0.5153,0.1195,0.0516,0,-0.0523,0.3519,0.0891,0.101,0.0323,-0.1342,0.5153,0.1371
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6156.9,5670.6,0.8292,19.2578,17.2532,0.813,0.995,7.0969,3.4495,182.7041,48.557,0.9738,1,17.0825,13.4321,0.1054,0.2879,0.2704,-0.024,0.6896,0.1159,0.1577,0.0764,-0.0638,0.9307,0.1855,0.1754,0.0758,-0.0173,0.6778,0.2026,0.1714,0.1065,-0.0638,0.9307,0.1838,0.1766,0.1793,-0.0158,0.3455,0.0659,0.1154,0.0388,-0.2164,0.6265,0.154,0.1372,0.0526,-0.0571,0.6033,0.1678,0.1219,0.0691,-0.2164,0.6265,0.1484
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6181.2,5746.9,0.8289,16.0582,14.5505,0.9531,1,5.2653,3.9389,166.068,45.8697,0.9918,1,15.2511,13.913,0.0967,0.271,0.2751,0.0525,0.5605,0.106,0.0468,0,-0.0299,0.4378,0.0806,0.0604,0,-0.0118,0.33,0.0915,0.0686,0,-0.0299,0.5605,0.1066,0.1384,0.141,-0.014,0.2713,0.0608,0.0231,0,-0.0894,0.2427,0.0485,0.0273,0,-0.0738,0.1947,0.0493,0.0343,0,-0.0894,0.2713,0.0604
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6126.1,5679.4,0.8239,15.9553,14.7292,0.9242,1,5.2449,4.3404,166.8088,46.0447,0.9887,1,15.24,14.2306,0.0956,0.3241,0.309,0.0699,0.6929,0.127,0.106,0.0472,-0.0911,0.9805,0.1379,0.1522,0.0664,-0.0461,0.9805,0.1928,0.127,0.0692,-0.0911,0.9805,0.1512,0.1674,0.1684,-0.0384,0.3832,0.0605,0.0497,0.0165,-0.2504,0.3565,0.0764,0.0392,0.0043,-0.1753,0.2359,0.0803,0.061,0.0317,-0.2504,0.3832,0.0827
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6168.2,5690.4,0.8224,13.766,13.598,0.9356,1,4.9868,3.5275,159.0601,44.9248,0.9904,1,14.9806,13.4644,0.0865,0.3255,0.3089,0.0222,0.7788,0.1603,0.0771,0,-0.0396,0.7732,0.1394,0.0995,0,-0.0205,0.723,0.1628,0.0986,0,-0.0396,0.7788,0.1576,0.1726,0.1839,-0.1,0.3947,0.0943,0.0491,0,-0.1361,0.5122,0.109,0.0561,0,-0.0818,0.5035,0.1176,0.0598,0,-0.1361,0.5122,0.1133
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6109,5663.7,0.8204,8.9033,10.8971,0.9422,1,3.956,2.9509,140.697,42.2134,0.9922,1,13.9391,12.9128,0.0633,0.1775,0.1793,-0.0294,0.3659,0.0679,0.0751,0.0294,-0.0716,0.531,0.1031,0.0397,0.0002,-0.0446,0.3105,0.0684,0.0816,0.0392,-0.0716,0.531,0.1043,0.0846,0.0847,-0.0482,0.2138,0.0528,0.0312,0,-0.1021,0.265,0.0551,0.0151,0,-0.0673,0.1761,0.0424,0.0346,0.0048,-0.1021,0.265,0.0565
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6123.6,5669.4,0.8185,13.8094,13.8671,0.9024,1,5.2966,3.3769,160.4497,45.1852,0.9875,1,15.28,13.3078,0.0861,0.2362,0.2511,-0.0537,0.3999,0.0834,0.1025,0.0059,-0.0928,0.9675,0.1545,0.1226,0.0218,-0.0676,0.5891,0.1573,0.114,0.0253,-0.0928,0.9675,0.1543,0.0791,0.0845,-0.0644,0.2068,0.0616,0.0468,0,-0.2541,0.3855,0.086,0.0596,0,-0.1611,0.3278,0.0919,0.0496,0,-0.2541,0.3855,0.0847
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6186.6,5726.1,0.8173,14.2255,13.9578,0.9176,1,5.1522,3.5548,161.1417,45.2654,0.9883,1,15.1468,13.4917,0.0883,0.2562,0.2632,0.1041,0.3691,0.0508,0.045,0,-0.0468,0.44,0.0739,0.0572,0,-0.0198,0.3619,0.0912,0.0638,0.0039,-0.0468,0.44,0.0939,0.1357,0.1453,-0.0516,0.2596,0.0519,0.0258,0,-0.1336,0.3115,0.0551,0.032,0,-0.1336,0.2369,0.0651,0.0356,0,-0.1336,0.3115,0.0631
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6119.2,5663.5,0.8166,10.4026,12.0261,0.9039,1,4.4201,3.1857,147.7933,43.3351,0.989,1,14.396,13.1533,0.0704,0.2402,0.2469,-0.0184,0.565,0.1158,0.0255,0,-0.0642,0.3417,0.055,0.0509,0.006,-0.0534,0.3417,0.0802,0.0408,0,-0.0642,0.565,0.0825,0.1251,0.1321,-0.0813,0.3053,0.0607,0.0132,0,-0.0911,0.209,0.035,0.0268,0,-0.0836,0.209,0.0489,0.0211,0,-0.0911,0.3053,0.0472
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6155.5,5710,0.8124,24.5172,18.6268,0.888,1,7.0742,4.8075,194.6928,49.9233,0.9816,1,17.0567,14.7345,0.1259,0.2262,0.214,-0.0025,0.4565,0.0858,0.0513,0,-0.0592,0.4698,0.0844,0.0792,0.0387,-0.0086,0.4536,0.1,0.0735,0.0158,-0.0592,0.4698,0.1027,0.1156,0.1127,0.0016,0.3031,0.0527,0.0275,0,-0.1051,0.3083,0.0525,0.0353,0,-0.0823,0.2415,0.0622,0.0387,0,-0.1051,0.3083,0.0601
V20-09 A;#103;Ebene D - 2021-01-29 17.06.28.ndpi,PathCellObject,,PathAnnotationObject,Polygon,6146.3,5679,0.8114,18.0609,15.535,0.9404,1,5.5908,3.9843,172.9283,46.8458,0.9902,1,15.5808,13.9643,0.1044,0.2231,0.2262,0.0717,0.4047,0.0697,0.0989,0.0472,-0.0289,0.5635,0.1221,0.1106,0.0242,-0.0057,0.5635,0.1509,0.1118,0.0733,-0.0289,0.5635,0.1237,0.107,0.1141,-0.0992,0.2498,0.064,0.0635,0.0048,-0.0994,0.5715,0.0972,0.0875,0,-0.0708,0.5715,0.1378,0.0681,0.0168,-0.0994,0.5715,0.0952
