Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,25272.2,2407.7,3307,310579.1,5645.3
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,27077.5,2064.2,2224,243181.8,3718.1
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,23895.3,2242.6,360,81140.3,2765.6
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,22938.4,1948.6,393,80230.8,4733.8
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,27904.9,1654.5,495,66434.3,2000.9
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,28466.1,1557.1,68,18983.4,1009.7
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,24604.6,2264.1,35,11655.8,1182.5
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,22838.3,2002.6,81,9818.9,632.98
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,27676.6,1807.6,94,8475,407.18
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,22742,1903.1,82,8325.7,714.96
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,22942.2,2002.7,50,7001.1,478.72
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,26290.9,2264.4,27,4897.2,459.85
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,22233.2,1901.2,20,4860.6,552.77
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,26585.3,2181.9,38,4760.1,277.65
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,22222.3,1848,14,4735.4,374.95
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,21949.6,1772.3,2,4449.8,413.32
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Geometry,24975.3,2282.6,24,3535.1,440.79
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,22393.9,1910,17,2539.9,311.36
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,26608.6,2122.4,2,1809,254.99
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,26397.3,2199,9,1752,290.07
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,23087,2071.6,2,1529.4,181.27
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,27003.8,2216.8,18,1319.9,183.18
V20-09 A;#112;Ebene C - 2021-01-29 17.29.36.ndpi,PathAnnotationObject,,Image,Polygon,22588.7,1878.9,2,282.53,60.2
