Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Detection probability,Nucleus: Area µm^2,Nucleus: Length µm,Nucleus: Circularity,Nucleus: Solidity,Nucleus: Max diameter µm,Nucleus: Min diameter µm,Cell: Area µm^2,Cell: Length µm,Cell: Circularity,Cell: Solidity,Cell: Max diameter µm,Cell: Min diameter µm,Nucleus/Cell area ratio,Hematoxylin: Nucleus: Mean,Hematoxylin: Nucleus: Median,Hematoxylin: Nucleus: Min,Hematoxylin: Nucleus: Max,Hematoxylin: Nucleus: Std.Dev.,Hematoxylin: Cytoplasm: Mean,Hematoxylin: Cytoplasm: Median,Hematoxylin: Cytoplasm: Min,Hematoxylin: Cytoplasm: Max,Hematoxylin: Cytoplasm: Std.Dev.,Hematoxylin: Membrane: Mean,Hematoxylin: Membrane: Median,Hematoxylin: Membrane: Min,Hematoxylin: Membrane: Max,Hematoxylin: Membrane: Std.Dev.,Hematoxylin: Cell: Mean,Hematoxylin: Cell: Median,Hematoxylin: Cell: Min,Hematoxylin: Cell: Max,Hematoxylin: Cell: Std.Dev.,Eosin: Nucleus: Mean,Eosin: Nucleus: Median,Eosin: Nucleus: Min,Eosin: Nucleus: Max,Eosin: Nucleus: Std.Dev.,Eosin: Cytoplasm: Mean,Eosin: Cytoplasm: Median,Eosin: Cytoplasm: Min,Eosin: Cytoplasm: Max,Eosin: Cytoplasm: Std.Dev.,Eosin: Membrane: Mean,Eosin: Membrane: Median,Eosin: Membrane: Min,Eosin: Membrane: Max,Eosin: Membrane: Std.Dev.,Eosin: Cell: Mean,Eosin: Cell: Median,Eosin: Cell: Min,Eosin: Cell: Max,Eosin: Cell: Std.Dev.
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31414.3,4512.9,0.807,15.3437,15.1514,0.8399,1,6.1264,3.2028,168.2332,46.4477,0.9799,1,16.1151,13.1868,0.0912,0.1918,0.1835,0.0083,0.4987,0.0828,0.045,0.0283,-0.0237,0.3959,0.0526,0.0697,0.0621,0,0.2725,0.0622,0.0584,0.0387,-0.0237,0.4987,0.0702,0.1885,0.1881,-0.0389,0.3944,0.0819,0.0267,0,-0.097,0.2405,0.0479,0.0467,0.0293,-0.0223,0.2079,0.0541,0.0415,0.0008,-0.097,0.3944,0.0698
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31396.7,4512.7,0.8031,20.4225,17.665,0.8224,0.9948,7.1867,3.6165,185.7987,48.9718,0.9736,1,17.1494,13.5133,0.1099,0.1106,0.105,-0.0106,0.3516,0.0796,0.0469,0.0161,-0.0417,0.3987,0.0698,0.0305,0.0087,-0.0205,0.2217,0.0465,0.054,0.0225,-0.0417,0.3987,0.0737,0.0471,0.0298,-0.0686,0.2993,0.0721,0.0432,0,-0.1234,0.4096,0.0807,0.0413,0,-0.0277,0.3289,0.0727,0.0436,0,-0.1234,0.4096,0.0798
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31434.9,4508.1,0.7406,51.1809,30.9161,0.6729,0.9629,13.2921,4.8576,282.939,62.2274,0.9182,0.9948,23.2559,14.7956,0.1809,0.0653,0.0592,0,0.2218,0.0427,0.0326,0.0237,-0.0108,0.2263,0.0367,0.0369,0.025,-0.0057,0.2029,0.0444,0.0386,0.0302,-0.0108,0.2263,0.0399,0.0111,0,-0.0442,0.1471,0.0348,0.0149,0,-0.0618,0.2024,0.0349,0.0288,0.0051,-0.0289,0.1697,0.045,0.0142,0,-0.0618,0.2024,0.0349
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31421.6,4509.9,0.7327,27.5533,22.5416,0.6814,0.987,9.6502,3.6206,217.2768,53.8317,0.9422,0.9988,19.6177,13.6022,0.1268,0.0841,0.082,-0.0057,0.2259,0.0479,0.0606,0.0402,-0.0237,0.4987,0.0703,0.0486,0.032,0,0.3001,0.0569,0.0636,0.0452,-0.0237,0.4987,0.0683,0.076,0.0709,-0.0138,0.2055,0.0445,0.0472,0.0119,-0.0982,0.3944,0.074,0.0253,0,-0.0672,0.2327,0.0579,0.0508,0.0224,-0.0982,0.3944,0.0716
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31425.2,4514.3,0.7326,12.8681,14.4804,0.7712,0.9897,6.0426,2.6268,162.3826,45.7818,0.9736,0.9994,16.0426,12.5931,0.0792,0.1597,0.1558,0.0339,0.328,0.0527,0.0493,0.0332,-0.0259,0.3227,0.0538,0.0532,0.0361,-0.0019,0.3227,0.0605,0.0581,0.0417,-0.0259,0.328,0.0615,0.1629,0.165,0.0262,0.2772,0.0431,0.0329,0.0026,-0.0955,0.2376,0.0516,0.0177,0,-0.0525,0.164,0.0435,0.0433,0.0128,-0.0955,0.2772,0.062
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31449.5,4524.6,0.7191,25.8476,19.107,0.8897,0.9951,7.2794,4.6551,198.5144,50.4111,0.9816,1,17.2687,14.6079,0.1302,0.0804,0.0739,-0.0067,0.2141,0.0494,0.0282,0.0142,-0.0155,0.2102,0.0374,0.0369,0.0203,0,0.2102,0.0476,0.035,0.0209,-0.0155,0.2141,0.0429,0.0815,0.0704,-0.0082,0.2226,0.0474,0.0214,0.0002,-0.035,0.2669,0.0392,0.0246,0,-0.0319,0.2669,0.0546,0.0292,0.008,-0.035,0.2669,0.0451
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31440.4,4519.1,0.6685,14.2897,15.6718,0.7311,1,6.6539,2.621,169.9446,46.9879,0.9673,1,16.6516,12.6144,0.0841,0.1029,0.0996,0.0163,0.2154,0.0423,0.0283,0.0198,-0.0141,0.1886,0.0321,0.0326,0.0192,-0.0053,0.1827,0.0415,0.0346,0.0249,-0.0141,0.2154,0.039,0.1004,0.0945,0.0275,0.2172,0.0405,0.0121,0,-0.0377,0.2121,0.0283,0.0164,0,-0.0291,0.2121,0.0377,0.0195,0,-0.0377,0.2172,0.0383
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31411.6,4505.4,0.6544,25.519,21.256,0.7098,0.982,8.9672,3.4706,208.8241,52.5394,0.9506,0.9988,18.9613,13.4182,0.1222,0.0884,0.0905,-0.0127,0.2409,0.0556,0.046,0.0354,-0.023,0.3602,0.0508,0.0606,0.0462,-0.0185,0.3543,0.0705,0.0513,0.0404,-0.023,0.3602,0.0533,0.1009,0.1013,-0.0223,0.2914,0.0576,0.028,0.0052,-0.0666,0.3897,0.0518,0.0401,0.0026,-0.0661,0.3883,0.0797,0.037,0.0159,-0.0666,0.3897,0.0577
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,31419.1,4519.1,0.5006,8.1159,12.3586,0.6677,0.9546,5.2455,1.9278,147.1849,43.658,0.9704,0.9984,15.2366,11.8821,0.0552,0.1621,0.1696,0,0.3017,0.0735,0.0399,0.0161,-0.0132,0.4932,0.0577,0.0515,0.0267,0,0.3222,0.0675,0.0466,0.0224,-0.0132,0.4932,0.0649,0.0721,0.0748,-0.0444,0.2225,0.0607,0.0078,0,-0.097,0.3442,0.0481,0.03,0,-0.0627,0.3375,0.0764,0.0113,0,-0.097,0.3442,0.051
V20-09 A;#104;Ebene D - 2021-01-29 16.11.21.ndpi,PathCellObject,,PathAnnotationObject,Polygon,32091.9,4714.2,0.8389,9.1779,10.9609,0.96,1,3.7488,3.2351,141.2567,42.2793,0.993,1,13.7383,13.2136,0.065,0.2255,0.2253,0.0278,0.4635,0.095,0.0364,0.0148,-0.077,0.2168,0.0467,0.0349,0.0039,-0.0195,0.1785,0.0516,0.0485,0.0226,-0.077,0.4635,0.0691,0.2055,0.2014,-0.035,0.4591,0.1226,0.037,0.0002,-0.0807,0.4032,0.0609,0.0358,0,-0.0481,0.2705,0.0628,0.0478,0.0047,-0.0807,0.4591,0.0784
