Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,8907.5,3216.8,2134,246526.6,4919.7
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,6566.3,2477.6,2032,191779.4,4664.8
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,7736,2774.4,1554,140582.4,2554.2
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,9800.6,3678.3,710,124194.2,2554.9
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,4487.7,2282,1058,98152.4,3758.4
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,3447.6,2437.4,802,77806.4,2731.6
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3017.6,2667.7,555,53774.6,1431.5
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,2703.5,2860.2,474,41786.8,1795.6
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,5207.1,2281.6,573,39442.4,1183.3
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,3897.4,2320,354,29741.9,990.87
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,10346.9,3709.2,52,25123.6,1561.8
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,5537.2,2329.8,226,23697.9,817.08
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,4864.8,2321.2,233,22457.1,791.38
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,2347.2,2938,59,11883.9,1173.5
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3670.1,2242.1,159,11473,640.4
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,2470.2,2882.8,36,8086,492.45
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3096.2,2853.1,30,8062.1,886.02
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,4343.5,2369.3,43,4354.2,271.91
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,2740.9,2750.1,34,3843,329.08
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,2784.5,2945.7,9,2816,432.29
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,4297.9,2393.7,4,2141.7,451.92
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,4030.5,2405,14,1614.6,243.83
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3650.4,2276.7,16,987.58,147.45
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3505.9,2544.6,4,968.81,160.61
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Geometry,3083.3,2528.1,10,694.85,141.09
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3688.9,2299.9,10,511.35,105.12
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3378.5,2637.9,1,211.99,54.81
V20-09 A;#111;Ebene E - 2021-01-29 17.36.29.ndpi,PathAnnotationObject,,Image,Polygon,3483.9,2538.1,2,104.73,36.89
