Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,7569.7,5400.5,2044,217805.2,3555.7
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,6480.2,6137.5,2153,199012.9,5814.9
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,3950.4,6638.8,1195,120480,2279.5
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,5595,6422.5,755,69644.5,2363.2
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,4937.4,6554.3,606,67420.9,1444.6
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,3116.2,6560.2,153,28647.5,2015.7
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,4414.8,6628.3,250,27458.9,899.95
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,2658,6495,66,17497,1265.9
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,8311.9,4931.9,43,12536.2,793.77
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,8080.9,5074.9,88,10565.2,744.45
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,7064.9,5827.2,85,8660,558.29
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,4885.4,6436.9,2,6742.5,932.63
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,3449.9,6603.6,38,5565.1,448.85
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,6220,6211.8,50,4816,298.4
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,5204.9,6459.2,24,3566.3,388.69
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Geometry,4565.1,6511.4,9,2682.2,332.69
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,4382.4,6541.1,13,2504.4,469.92
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,3157.3,6643.1,2,1473.5,219.85
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,6385.8,6089.7,2,1470,319.08
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,5187.6,6416.3,8,1290.7,241
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,6508.3,6018.8,1,436.88,105.15
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,5142.2,6484.7,4,434.48,102.82
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,2727.4,6559.5,2,168.4,48.56
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,6652.1,5943.4,0,159.77,45.72
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,4423.8,6560,2,159.74,69.48
V20-09 A;#112;Ebene D - 2021-01-29 17.24.21.ndpi,PathAnnotationObject,,Image,Polygon,5282.2,6428.7,1,70.32,34.19
