Image,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num Detections,Area µm^2,Perimeter µm
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,17127.1,2828.9,37,5372.4,354.2
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,18036.3,3062.7,9,2053.4,226
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,18322.4,3197.1,95,7072.1,495.3
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19932.1,3495.2,26,3786.1,289.51
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,20295,3445.2,166,18768.3,1010.9
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,17870.7,3100.4,447,40599.8,1059.2
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,25809.6,1592.6,4,527.94,93.52
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,25787.3,1539,2,533.52,117.32
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,25212.1,1904.3,65,13122.8,820.5
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,24928.2,2104.9,35,7791.4,535.54
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Geometry,22582.1,3296.6,1130,155671.4,4240.2
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,20275.6,3576.2,354,35998.3,1301.1
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,20155.8,3474,11,766.62,162.17
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19718.4,3445.7,12,507.79,101.54
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19705.6,3543.6,338,32124.5,1097.7
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19401.3,3448.3,61,6269,470.44
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19044.4,3354.3,51,5859.3,603.82
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,19278.4,3328.3,46,9171.8,665.66
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,18924.3,3267,22,6843.5,502.03
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,18610.5,3284.1,134,12691.1,940.51
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,18400.3,3143.6,521,43432,2129.3
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,17418.6,2952,617,60549,1477.7
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Geometry,19719.1,3368.7,535,48715.2,1958.4
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Geometry,21230.8,3489.2,1879,194569.2,4547.8
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Geometry,24050.6,2667,2960,276403.5,5432.5
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,PathAnnotationObject,,Image,Polygon,25653.7,1651,187,33869.2,1647.2
V20-09 A;#102;Ebene E - 2021-01-29 16.54.39.ndpi,ColorDeconvolution,ColorDeconvolution,Image,Rectangle,21109.4,3467.5,77,9404.7,388
